Datetime,Temperature,Humidity,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-09-24 18:00:00,61 °F,63%,17.576,79.2,0.0,11.0,97.0
2008-09-24 19:00:00,61 °F,63%,55.898,237.4,0.0,39.0,39.0
2008-09-24 20:00:00,57 °F,72%,92.348,388.6,0.0,41.0,97.0
2008-09-24 21:00:00,55 °F,77%,171.242,723.8,459.0,36.0,846.0
2008-09-24 22:00:00,54 °F,82%,104.514,434.8,305.0,23.0,748.0
2008-09-24 23:00:00,54 °F,82%,44.946,186.2,240.0,23.0,94.0
2008-09-25 00:00:00,52 °F,88%,18.17,81.2,0.0,37.0,97.0
2008-09-25 01:00:00,54 °F,82%,14.762,69.6,0.0,40.0,39.0
2008-09-25 02:00:00,54 °F,88%,18.61,84.8,0.0,40.0,95.0
2008-09-25 03:00:00,55 °F,88%,14.342,65.6,0.0,35.0,40.0
2008-09-25 04:00:00,55 °F,88%,16.988,73.2,0.0,24.0,95.0
2008-09-25 05:00:00,55 °F,88%,17.404,76.8,0.0,23.0,94.0
2008-09-25 06:00:00,55 °F,88%,51.014,223.2,0.0,38.0,224.0
2008-09-25 07:00:00,55 °F,88%,126.062,526.8,0.0,40.0,1143.0
2008-09-25 08:00:00,55 °F,88%,84.418,352.4,0.0,40.0,1135.0
2008-09-25 09:00:00,57 °F,82%,80.938,337.4,0.0,35.0,1144.0
2008-09-25 10:00:00,57 °F,82%,76.634,316.8,0.0,24.0,1095.0
2008-09-25 11:00:00,59 °F,77%,47.01,195.4,0.0,22.0,605.0
2008-09-25 12:00:00,64 °F,59%,18.598,86.60000000000001,0.0,38.0,96.0
2008-09-25 13:00:00,64 °F,56%,14.66,67.4,0.0,40.0,40.0
2008-09-25 14:00:00,64 °F,56%,18.1,83.6,0.0,41.0,96.0
2008-09-25 15:00:00,66 °F,46%,14.992,66.6,0.0,34.0,39.0
2008-09-25 16:00:00,64 °F,52%,17.048,75.4,0.0,23.0,93.0
2008-09-25 17:00:00,64 °F,49%,15.614,68.0,0.0,22.0,71.0
2008-09-25 18:00:00,63 °F,52%,16.99,75.4,0.0,40.0,63.0
2008-09-25 19:00:00,63 °F,59%,68.356,291.6,0.0,40.0,412.0
2008-09-25 20:00:00,61 °F,63%,113.582,477.8,0.0,22.0,571.0
2008-09-25 21:00:00,57 °F,72%,117.852,493.4,453.0,4.0,95.0
2008-09-25 22:00:00,57 °F,72%,87.234,361.4,72.0,24.0,764.0
2008-09-25 23:00:00,54 °F,82%,61.842,264.6,487.0,25.0,339.0
2008-09-26 00:00:00,54 °F,82%,15.476,67.4,0.0,0.0,94.0
2008-09-26 01:00:00,52 °F,82%,17.586,79.0,0.0,24.0,97.0
2008-09-26 02:00:00,52 °F,82%,13.574,61.6,0.0,23.0,40.0
2008-09-26 03:00:00,50 °F,87%,15.492,68.6,0.0,4.0,94.0
2008-09-26 04:00:00,50 °F,82%,13.522,60.0,0.0,20.0,39.0
2008-09-26 05:00:00,48 °F,87%,16.782,73.6,0.0,23.0,95.0
2008-09-26 06:00:00,48 °F,87%,58.024,249.6,0.0,5.0,400.0
2008-09-26 07:00:00,46 °F,87%,127.96,538.0,0.0,18.0,1150.0
2008-09-26 08:00:00,50 °F,82%,76.504,319.40000000000003,0.0,23.0,1091.0
2008-09-26 09:00:00,54 °F,77%,77.464,325.2,0.0,4.0,1128.0
2008-09-26 10:00:00,55 °F,72%,76.234,314.8,0.0,18.0,1089.0
2008-09-26 11:00:00,59 °F,63%,94.76,395.8,0.0,23.0,1146.0
2008-09-26 12:00:00,63 °F,52%,112.236,477.6,0.0,3.0,1149.0
2008-09-26 13:00:00,64 °F,42%,58.514,259.4,0.0,20.0,491.0
2008-09-26 14:00:00,66 °F,37%,18.082,81.2,0.0,23.0,41.0
2008-09-26 15:00:00,66 °F,35%,16.338,71.8,0.0,2.0,94.0
2008-09-26 16:00:00,66 °F,35%,13.892,62.8,0.0,21.0,40.0
2008-09-26 17:00:00,64 °F,37%,17.438,77.2,0.0,24.0,94.0
2008-09-26 18:00:00,64 °F,40%,28.15,124.8,121.0,0.0,57.0
2008-09-26 19:00:00,61 °F,45%,176.08,757.4,1100.0,23.0,257.0
2008-09-26 20:00:00,59 °F,48%,117.52,497.8,0.0,24.0,604.0
2008-09-26 21:00:00,57 °F,51%,120.848,513.0,0.0,0.0,528.0
2008-09-26 22:00:00,57 °F,51%,96.19,406.4,0.0,22.0,404.0
2008-09-26 23:00:00,54 °F,82%,52.784,222.6,0.0,23.0,668.0
2008-09-27 00:00:00,52 °F,67%,13.398,60.8,0.0,1.0,40.0
2008-09-27 01:00:00,52 °F,67%,16.996,74.8,0.0,22.0,97.0
2008-09-27 02:00:00,52 °F,67%,14.038,63.8,0.0,23.0,40.0
2008-09-27 03:00:00,50 °F,71%,15.686,67.6,0.0,3.0,94.0
2008-09-27 04:00:00,50 °F,71%,17.304,79.0,0.0,20.0,94.0
2008-09-27 05:00:00,48 °F,76%,13.99,63.2,0.0,22.0,39.0
2008-09-27 06:00:00,48 °F,76%,35.698,154.6,0.0,5.0,212.0
2008-09-27 07:00:00,46 °F,81%,122.526,514.8,0.0,17.0,1140.0
2008-09-27 08:00:00,50 °F,76%,114.248,480.2,475.0,23.0,1133.0
2008-09-27 09:00:00,54 °F,67%,82.608,343.8,118.0,6.0,1081.0
2008-09-27 10:00:00,59 °F,55%,88.378,378.6,493.0,110.0,610.0
2008-09-27 11:00:00,63 °F,45%,65.344,281.8,0.0,815.0,39.0
2008-09-27 12:00:00,64 °F,40%,110.414,469.0,0.0,1348.0,99.0
2008-09-27 13:00:00,66 °F,32%,92.298,377.6,0.0,3.0,1180.0
2008-09-27 14:00:00,68 °F,28%,27.79,116.6,0.0,26.0,197.0
2008-09-27 15:00:00,68 °F,30%,29.066,123.4,0.0,23.0,93.0
2008-09-27 16:00:00,68 °F,30%,41.43,176.0,0.0,14.0,286.0
2008-09-27 17:00:00,68 °F,33%,87.918,364.0,0.0,10.0,1164.0
2008-09-27 18:00:00,64 °F,37%,178.784,756.0,1163.0,23.0,1090.0
2008-09-27 19:00:00,63 °F,45%,209.38,891.2,914.0,24.0,1183.0
2008-09-27 20:00:00,61 °F,52%,216.714,924.4,476.0,0.0,1084.0
2008-09-27 21:00:00,57 °F,59%,199.398,844.6,0.0,23.0,1115.0
2008-09-27 22:00:00,52 °F,71%,187.128,789.4,708.0,23.0,480.0
2008-09-27 23:00:00,52 °F,71%,146.912,617.2,0.0,0.0,98.0
2008-09-28 00:00:00,54 °F,67%,120.148,504.4,207.0,23.0,39.0
2008-09-28 01:00:00,54 °F,67%,58.02,245.0,228.0,22.0,98.0
2008-09-28 02:00:00,50 °F,71%,73.686,312.4,468.0,7.0,94.0
2008-09-28 03:00:00,45 °F,81%,75.26,313.4,0.0,16.0,617.0
2008-09-28 04:00:00,45 °F,87%,42.282,180.8,0.0,23.0,96.0
2008-09-28 05:00:00,46 °F,87%,15.814,77.39999999999999,0.0,12.0,40.0
2008-09-28 06:00:00,46 °F,87%,17.974,86.0,0.0,10.0,95.0
2008-09-28 07:00:00,45 °F,87%,20.924,99.4,0.0,22.0,93.0
2008-09-28 08:00:00,50 °F,82%,32.954,147.20000000000002,0.0,19.0,41.0
2008-09-28 09:00:00,54 °F,72%,40.912,172.6,0.0,3.0,406.0
2008-09-28 10:00:00,57 °F,63%,41.302,174.6,0.0,23.0,471.0
2008-09-28 11:00:00,61 °F,59%,57.674,250.6,0.0,20.0,457.0
2008-09-28 12:00:00,64 °F,49%,86.286,357.8,0.0,2.0,1153.0
2008-09-28 13:00:00,68 °F,40%,91.588,381.4,0.0,23.0,1093.0
2008-09-28 14:00:00,68 °F,40%,93.318,387.4,0.0,22.0,1143.0
2008-09-28 15:00:00,68 °F,40%,97.496,401.8,0.0,0.0,1156.0
2008-09-28 16:00:00,68 °F,40%,90.018,368.6,0.0,23.0,1111.0
2008-09-28 17:00:00,68 °F,37%,76.282,317.6,0.0,24.0,850.0
2008-09-28 18:00:00,64 °F,45%,25.842,113.0,0.0,0.0,39.0
2008-09-28 19:00:00,57 °F,63%,60.202,260.0,0.0,23.0,97.0
2008-09-28 20:00:00,54 °F,72%,150.48,639.4,252.0,23.0,607.0
2008-09-28 21:00:00,50 °F,82%,186.284,783.4,263.0,0.0,1085.0
2008-09-28 22:00:00,50 °F,82%,149.096,623.8,502.0,22.0,263.0
2008-09-28 23:00:00,54 °F,67%,27.262,116.6,0.0,23.0,98.0
2008-09-29 00:00:00,46 °F,87%,20.872,86.39999999999999,0.0,0.0,97.0
2008-09-29 01:00:00,45 °F,93%,20.042,86.8,0.0,22.0,40.0
2008-09-29 02:00:00,43 °F,100%,22.802,99.4,0.0,23.0,96.0
2008-09-29 03:00:00,43 °F,93%,16.932,72.2,0.0,0.0,40.0
2008-09-29 04:00:00,43 °F,93%,23.474,103.8,0.0,22.0,97.0
2008-09-29 05:00:00,41 °F,100%,58.384,245.8,0.0,23.0,696.0
2008-09-29 06:00:00,41 °F,93%,45.94,195.8,0.0,2.0,115.0
2008-09-29 07:00:00,41 °F,100%,147.604,614.2,0.0,20.0,1174.0
2008-09-29 08:00:00,46 °F,100%,93.256,391.2,0.0,23.0,1145.0
2008-09-29 09:00:00,54 °F,88%,94.62,397.4,0.0,1.0,1160.0
2008-09-29 10:00:00,57 °F,77%,102.426,433.2,0.0,21.0,1148.0
2008-09-29 11:00:00,59 °F,72%,99.096,419.2,0.0,24.0,1093.0
2008-09-29 12:00:00,63 °F,59%,86.638,362.0,0.0,1.0,1142.0
2008-09-29 13:00:00,63 °F,59%,48.406,204.4,0.0,22.0,481.0
2008-09-29 14:00:00,64 °F,49%,36.046,161.0,0.0,22.0,98.0
2008-09-29 15:00:00,63 °F,55%,37.112,165.0,0.0,4.0,97.0
2008-09-29 16:00:00,63 °F,63%,33.558,152.0,0.0,19.0,39.0
2008-09-29 17:00:00,63 °F,55%,22.2,97.8,0.0,23.0,96.0
2008-09-29 18:00:00,61 °F,59%,18.906,82.0,0.0,6.0,40.0
2008-09-29 19:00:00,59 °F,67%,56.808,245.6,0.0,17.0,95.0
2008-09-29 20:00:00,59 °F,72%,85.298,355.8,0.0,23.0,95.0
2008-09-29 21:00:00,57 °F,67%,123.674,516.4,460.0,10.0,63.0
2008-09-29 22:00:00,54 °F,77%,134.784,557.2,97.0,12.0,1169.0
2008-09-29 23:00:00,50 °F,87%,72.86,305.0,457.0,23.0,361.0
2008-09-30 00:00:00,46 °F,87%,20.214,85.6,0.0,16.0,40.0
2008-09-30 01:00:00,46 °F,87%,22.928,96.4,0.0,6.0,96.0
2008-09-30 02:00:00,46 °F,87%,22.466,95.2,0.0,22.0,95.0
2008-09-30 03:00:00,46 °F,87%,18.396,77.39999999999999,0.0,20.0,40.0
2008-09-30 04:00:00,46 °F,87%,21.688,91.4,0.0,3.0,95.0
2008-09-30 05:00:00,48 °F,87%,19.118,81.8,0.0,22.0,39.0
2008-09-30 06:00:00,48 °F,87%,48.456,205.4,0.0,22.0,243.0
2008-09-30 07:00:00,48 °F,87%,162.84,686.4,0.0,0.0,1130.0
2008-09-30 08:00:00,50 °F,87%,100.132,414.2,0.0,23.0,1152.0
2008-09-30 09:00:00,52 °F,88%,82.512,341.2,0.0,22.0,1100.0
2008-09-30 10:00:00,52 °F,94%,58.964,244.4,0.0,0.0,732.0
2008-09-30 11:00:00,52 °F,94%,22.902,99.8,0.0,22.0,95.0
2008-09-30 12:00:00,54 °F,88%,19.342,83.6,0.0,23.0,40.0
2008-09-30 13:00:00,55 °F,88%,20.256,85.6,0.0,0.0,95.0
2008-09-30 14:00:00,55 °F,88%,19.316,83.8,0.0,23.0,39.0
2008-09-30 15:00:00,57 °F,77%,22.926,100.6,0.0,22.0,95.0
2008-09-30 16:00:00,57 °F,82%,20.794,88.2,0.0,0.0,95.0
2008-09-30 17:00:00,55 °F,88%,24.172,106.0,0.0,23.0,39.0
2008-09-30 18:00:00,55 °F,88%,56.976,239.2,0.0,22.0,96.0
2008-09-30 19:00:00,55 °F,82%,94.046,395.4,0.0,0.0,824.0
2008-09-30 20:00:00,55 °F,82%,142.584,606.6,16.0,23.0,284.0
2008-09-30 21:00:00,57 °F,77%,209.022,882.4,462.0,23.0,817.0
2008-09-30 22:00:00,55 °F,82%,117.28,488.4,520.0,0.0,40.0
2008-09-30 23:00:00,50 °F,76%,27.676,116.6,0.0,23.0,94.0
2008-10-01 00:00:00,55 °F,82%,23.468,102.0,0.0,23.0,93.0
2008-10-01 01:00:00,55 °F,82%,16.898,72.2,0.0,0.0,39.0
2008-10-01 02:00:00,55 °F,82%,21.908,96.0,0.0,23.0,96.0
2008-10-01 03:00:00,55 °F,82%,22.4,99.4,0.0,23.0,70.0
2008-10-01 04:00:00,55 °F,82%,18.16,77.0,0.0,0.0,64.0
2008-10-01 05:00:00,55 °F,82%,31.12,133.6,0.0,23.0,255.0
2008-10-01 06:00:00,55 °F,82%,91.09,382.6,0.0,23.0,745.0
2008-10-01 07:00:00,55 °F,82%,162.718,678.4,0.0,0.0,1207.0
2008-10-01 08:00:00,57 °F,82%,84.54,349.8,0.0,22.0,1109.0
2008-10-01 09:00:00,57 °F,82%,84.602,350.8,0.0,23.0,1123.0
2008-10-01 10:00:00,59 °F,77%,87.606,363.6,0.0,0.0,1159.0
2008-10-01 11:00:00,63 °F,72%,175.88,747.8,1226.0,199.0,1071.0
2008-10-01 12:00:00,63 °F,68%,153.736,646.8,1.0,993.0,1137.0
2008-10-01 13:00:00,64 °F,59%,133.826,570.0,0.0,1697.0,272.0
2008-10-01 14:00:00,64 °F,59%,66.43,286.2,0.0,759.0,40.0
2008-10-01 15:00:00,63 °F,68%,25.38,110.0,0.0,28.0,98.0
2008-10-01 16:00:00,61 °F,77%,23.204,99.8,0.0,26.0,95.0
2008-10-01 17:00:00,59 °F,77%,111.296,468.6,0.0,1525.0,39.0
2008-10-01 18:00:00,59 °F,72%,43.81,187.6,0.0,314.0,99.0
2008-10-01 19:00:00,57 °F,63%,78.494,335.4,0.0,26.0,282.0
2008-10-01 20:00:00,54 °F,72%,145.824,608.0,18.0,25.0,1096.0
2008-10-01 21:00:00,54 °F,72%,166.618,695.6,489.0,0.0,374.0
2008-10-01 22:00:00,50 °F,76%,75.518,316.40000000000003,515.0,24.0,96.0
2008-10-01 23:00:00,55 °F,82%,27.838,116.6,0.0,24.0,149.0
2008-10-02 00:00:00,54 °F,72%,56.434,237.4,0.0,0.0,659.0
2008-10-02 01:00:00,54 °F,72%,22.006,96.2,0.0,23.0,94.0
2008-10-02 02:00:00,52 °F,76%,18.48,81.0,0.0,24.0,40.0
2008-10-02 03:00:00,52 °F,76%,21.726,94.4,0.0,8.0,94.0
2008-10-02 04:00:00,50 °F,82%,19.38,84.4,0.0,15.0,40.0
2008-10-02 05:00:00,50 °F,76%,21.734,94.4,0.0,23.0,96.0
2008-10-02 06:00:00,48 °F,82%,87.18,365.8,0.0,12.0,572.0
2008-10-02 07:00:00,48 °F,87%,127.4,530.4,0.0,11.0,1147.0
2008-10-02 08:00:00,50 °F,82%,96.604,400.6,0.0,23.0,1100.0
2008-10-02 09:00:00,50 °F,82%,159.612,679.2,0.0,15.0,1128.0
2008-10-02 10:00:00,55 °F,67%,83.136,343.8,0.0,8.0,1135.0
2008-10-02 11:00:00,57 °F,59%,47.054,218.4,0.0,23.0,250.0
2008-10-02 12:00:00,61 °F,48%,57.53,242.4,0.0,17.0,685.0
2008-10-02 13:00:00,57 °F,55%,16.872,73.8,0.0,5.0,39.0
2008-10-02 14:00:00,54 °F,72%,21.534,97.6,0.0,24.0,95.0
2008-10-02 15:00:00,54 °F,67%,19.012,83.0,0.0,18.0,40.0
2008-10-02 16:00:00,59 °F,48%,21.136,89.2,0.0,5.0,94.0
2008-10-02 17:00:00,57 °F,44%,21.856,93.6,0.0,23.0,93.0
2008-10-02 18:00:00,48 °F,76%,18.176,78.8,0.0,19.0,39.0
2008-10-02 19:00:00,48 °F,76%,41.944,177.4,0.0,3.0,232.0
2008-10-02 20:00:00,46 °F,81%,119.078,500.0,0.0,23.0,504.0
2008-10-02 21:00:00,43 °F,87%,69.282,287.2,0.0,20.0,95.0
2008-10-02 22:00:00,45 °F,81%,89.336,369.2,0.0,3.0,40.0
2008-10-02 23:00:00,52 °F,76%,88.84,367.8,0.0,22.0,749.0
2008-10-03 00:00:00,45 °F,87%,22.698,98.0,0.0,19.0,40.0
2008-10-03 01:00:00,45 °F,87%,23.998,101.0,0.0,4.0,94.0
2008-10-03 02:00:00,45 °F,87%,19.39,82.0,0.0,22.0,40.0
2008-10-03 03:00:00,43 °F,87%,21.438,90.0,0.0,16.0,91.0
2008-10-03 04:00:00,43 °F,87%,17.522,72.2,0.0,6.0,39.0
2008-10-03 05:00:00,43 °F,87%,21.818,92.0,0.0,22.0,93.0
2008-10-03 06:00:00,43 °F,87%,47.124,200.2,0.0,10.0,226.0
2008-10-03 07:00:00,43 °F,87%,135.534,569.0,72.0,12.0,1129.0
2008-10-03 08:00:00,43 °F,93%,120.544,505.6,444.0,22.0,1136.0
2008-10-03 09:00:00,48 °F,82%,118.21,501.2,487.0,4.0,1077.0
2008-10-03 10:00:00,50 °F,76%,116.716,509.6,0.0,17.0,1126.0
2008-10-03 11:00:00,50 °F,76%,85.918,363.4,0.0,22.0,1077.0
2008-10-03 12:00:00,52 °F,76%,55.39,230.2,0.0,0.0,679.0
2008-10-03 13:00:00,48 °F,82%,18.188,77.2,0.0,22.0,39.0
2008-10-03 14:00:00,52 °F,71%,22.528,96.0,0.0,22.0,90.0
2008-10-03 15:00:00,50 °F,76%,19.224,80.8,0.0,0.0,40.0
2008-10-03 16:00:00,52 °F,71%,18.374,78.39999999999999,0.0,22.0,40.0
2008-10-03 17:00:00,50 °F,82%,24.848,105.0,0.0,22.0,89.0
2008-10-03 18:00:00,48 °F,82%,23.89,102.0,0.0,0.0,40.0
2008-10-03 19:00:00,46 °F,87%,119.602,508.8,658.0,21.0,442.0
2008-10-03 20:00:00,46 °F,81%,213.746,910.6,1809.0,22.0,743.0
2008-10-03 21:00:00,48 °F,76%,172.916,735.6,1179.0,0.0,291.0
2008-10-03 22:00:00,46 °F,81%,112.228,471.8,144.0,21.0,699.0
2008-10-03 23:00:00,43 °F,87%,60.736,253.2,8.0,21.0,72.0
2008-10-04 00:00:00,43 °F,87%,118.172,495.2,499.0,0.0,855.0
2008-10-04 01:00:00,41 °F,93%,116.608,485.2,10.0,0.0,949.0
2008-10-04 02:00:00,39 °F,93%,88.42399999999999,363.6,0.0,21.0,1152.0
2008-10-04 03:00:00,41 °F,87%,95.398,400.4,286.0,6.0,935.0
2008-10-04 04:00:00,43 °F,87%,86.238,383.8,806.0,15.0,88.0
2008-10-04 05:00:00,43 °F,87%,127.424,552.0,845.0,22.0,726.0
2008-10-04 06:00:00,39 °F,87%,80.178,344.2,436.0,22.0,408.0
2008-10-04 07:00:00,37 °F,93%,32.822,135.8,72.0,0.0,90.0
2008-10-04 08:00:00,41 °F,100%,67.772,285.0,508.0,22.0,41.0
2008-10-04 09:00:00,45 °F,87%,85.13,357.2,0.0,22.0,702.0
2008-10-04 10:00:00,48 °F,76%,94.376,400.8,0.0,275.0,313.0
2008-10-04 11:00:00,52 °F,71%,107.842,453.4,0.0,32.0,1122.0
2008-10-04 12:00:00,54 °F,67%,118.672,505.8,0.0,25.0,1044.0
2008-10-04 13:00:00,57 °F,51%,143.66,610.0,0.0,23.0,1102.0
2008-10-04 14:00:00,57 °F,51%,149.73,632.4,0.0,2.0,1063.0
2008-10-04 15:00:00,59 °F,42%,132.048,547.6,0.0,24.0,1147.0
2008-10-04 16:00:00,57 °F,44%,101.52,420.6,0.0,24.0,347.0
2008-10-04 17:00:00,57 °F,44%,74.378,309.4,0.0,0.0,92.0
2008-10-04 18:00:00,55 °F,47%,84.574,353.0,0.0,24.0,47.0
2008-10-04 19:00:00,54 °F,54%,89.604,374.2,0.0,23.0,86.0
2008-10-04 20:00:00,54 °F,54%,44.574,184.4,0.0,0.0,81.0
2008-10-04 21:00:00,52 °F,62%,20.276,84.8,0.0,24.0,50.0
2008-10-04 22:00:00,52 °F,62%,22.74,95.0,0.0,23.0,94.0
2008-10-04 23:00:00,45 °F,87%,18.336,74.8,0.0,0.0,39.0
2008-10-05 00:00:00,52 °F,67%,39.396,164.4,0.0,24.0,366.0
2008-10-05 01:00:00,52 °F,71%,86.928,368.6,0.0,22.0,603.0
2008-10-05 02:00:00,52 °F,71%,34.826,148.8,0.0,1.0,91.0
2008-10-05 03:00:00,52 °F,76%,69.892,298.8,0.0,836.0,38.0
2008-10-05 04:00:00,52 °F,76%,67.318,291.4,184.0,492.0,93.0
2008-10-05 05:00:00,52 °F,76%,40.042,168.4,322.0,63.0,39.0
2008-10-05 06:00:00,50 °F,87%,51.684,219.4,484.0,24.0,94.0
2008-10-05 07:00:00,50 °F,87%,18.922,78.0,0.0,16.0,41.0
2008-10-05 08:00:00,52 °F,88%,22.576,93.4,0.0,8.0,91.0
2008-10-05 09:00:00,52 °F,82%,89.93,377.2,0.0,688.0,311.0
2008-10-05 10:00:00,54 °F,72%,154.508,646.0,0.0,845.0,677.0
2008-10-05 11:00:00,54 °F,77%,120.886,504.6,0.0,5.0,93.0
2008-10-05 12:00:00,57 °F,67%,100.33,428.4,0.0,25.0,53.0
2008-10-05 13:00:00,57 °F,67%,179.236,754.4,0.0,32.0,1126.0
2008-10-05 14:00:00,55 °F,82%,149.464,622.4,0.0,15.0,991.0
2008-10-05 15:00:00,57 °F,77%,85.666,356.0,0.0,16.0,93.0
2008-10-05 16:00:00,57 °F,82%,73.628,302.4,0.0,29.0,690.0
2008-10-05 17:00:00,57 °F,88%,27.856,120.6,0.0,2.0,94.0
2008-10-05 18:00:00,59 °F,88%,25.666,112.6,0.0,28.0,94.0
2008-10-05 19:00:00,61 °F,88%,19.598,84.4,0.0,29.0,39.0
2008-10-05 20:00:00,61 °F,88%,21.84,91.2,0.0,0.0,93.0
2008-10-05 21:00:00,61 °F,88%,19.804,85.8,0.0,29.0,39.0
2008-10-05 22:00:00,61 °F,88%,23.326,100.0,0.0,12.0,93.0
2008-10-05 23:00:00,54 °F,62%,26.628,112.0,0.0,16.0,129.0
2008-10-06 00:00:00,61 °F,88%,130.542,551.0,0.0,28.0,1143.0
2008-10-06 01:00:00,59 °F,88%,135.428,573.6,453.0,0.0,1109.0
2008-10-06 02:00:00,59 °F,88%,103.392,435.2,301.0,29.0,1125.0
2008-10-06 03:00:00,59 °F,88%,96.368,407.0,236.0,14.0,1069.0
2008-10-06 04:00:00,57 °F,88%,85.64,356.6,0.0,14.0,1140.0
2008-10-06 05:00:00,57 °F,88%,68.578,289.2,0.0,28.0,858.0
2008-10-06 06:00:00,57 °F,88%,18.132,75.8,0.0,0.0,39.0
2008-10-06 07:00:00,57 °F,88%,23.576,102.0,0.0,28.0,93.0
2008-10-06 08:00:00,57 °F,88%,19.552,82.8,0.0,12.0,39.0
2008-10-06 09:00:00,57 °F,88%,22.472,94.8,0.0,17.0,94.0
2008-10-06 10:00:00,59 °F,82%,21.58,95.4,0.0,0.0,57.0
2008-10-06 11:00:00,63 °F,72%,21.6,96.0,0.0,0.0,60.0
2008-10-06 12:00:00,63 °F,72%,21.6,96.0,0.0,0.0,60.0
2008-10-06 13:00:00,63 °F,72%,21.6,96.0,0.0,0.0,60.0
2008-10-06 14:00:00,64 °F,64%,21.6,96.0,0.0,0.0,60.0
2008-10-06 15:00:00,63 °F,68%,21.6,96.0,0.0,0.0,60.0
2008-10-06 16:00:00,63 °F,68%,20.866,91.6,0.0,0.0,56.0
2008-10-06 17:00:00,63 °F,68%,30.576,137.0,0.0,28.0,66.0
2008-10-06 18:00:00,61 °F,72%,31.556,141.8,0.0,9.0,64.0
2008-10-06 19:00:00,61 °F,72%,72.66,318.2,0.0,19.0,93.0
2008-10-06 20:00:00,59 °F,77%,138.418,586.0,0.0,28.0,740.0
2008-10-06 21:00:00,59 °F,77%,113.604,481.8,0.0,0.0,476.0
2008-10-06 22:00:00,57 °F,88%,108.808,456.6,0.0,28.0,334.0
2008-10-06 23:00:00,61 °F,82%,74.034,315.2,0.0,4.0,667.0
2008-10-07 00:00:00,57 °F,88%,34.342,156.0,0.0,24.0,94.0
2008-10-07 01:00:00,57 °F,88%,29.604,134.2,0.0,28.0,40.0
2008-10-07 02:00:00,57 °F,94%,32.458,146.0,0.0,0.0,93.0
2008-10-07 03:00:00,57 °F,94%,30.106,136.0,0.0,28.0,40.0
2008-10-07 04:00:00,57 °F,100%,31.784,143.0,0.0,0.0,93.0
2008-10-07 05:00:00,59 °F,94%,34.284,155.2,0.0,28.0,94.0
2008-10-07 06:00:00,59 °F,94%,56.148,250.2,0.0,20.0,165.0
2008-10-07 07:00:00,59 °F,94%,173.71,745.2,0.0,8.0,1102.0
2008-10-07 08:00:00,59 °F,94%,98.552,419.0,0.0,28.0,1121.0
2008-10-07 09:00:00,61 °F,88%,92.952,396.0,0.0,0.0,1110.0
2008-10-07 10:00:00,63 °F,88%,105.938,459.2,0.0,28.0,1051.0
2008-10-07 11:00:00,64 °F,83%,118.38,512.2,0.0,13.0,1111.0
2008-10-07 12:00:00,68 °F,73%,95.55,407.2,0.0,15.0,1116.0
2008-10-07 13:00:00,72 °F,60%,51.594,227.2,0.0,28.0,378.0
2008-10-07 14:00:00,70 °F,60%,33.458,149.8,0.0,0.0,97.0
2008-10-07 15:00:00,72 °F,57%,29.908,132.8,0.0,29.0,75.0
2008-10-07 16:00:00,70 °F,56%,33.128,149.6,0.0,7.0,60.0
2008-10-07 17:00:00,70 °F,53%,30.56,128.2,0.0,22.0,96.0
2008-10-07 18:00:00,64 °F,73%,40.042,167.4,0.0,29.0,38.0
2008-10-07 19:00:00,63 °F,77%,48.432,210.0,0.0,0.0,97.0
2008-10-07 20:00:00,59 °F,94%,139.936,595.0,3.0,28.0,340.0
2008-10-07 21:00:00,59 °F,94%,196.956,829.8,487.0,2.0,873.0
2008-10-07 22:00:00,57 °F,94%,142.826,599.2,526.0,27.0,95.0
2008-10-07 23:00:00,57 °F,88%,45.92,190.8,0.0,27.0,97.0
2008-10-08 00:00:00,57 °F,94%,22.776,95.6,0.0,2.0,40.0
2008-10-08 01:00:00,57 °F,94%,23.888,103.6,0.0,29.0,96.0
2008-10-08 02:00:00,57 °F,94%,19.812,81.8,0.0,0.0,47.0
2008-10-08 03:00:00,55 °F,94%,22.7,95.6,0.0,28.0,87.0
2008-10-08 04:00:00,54 °F,94%,23.024,97.6,0.0,20.0,96.0
2008-10-08 05:00:00,54 °F,94%,19.4,81.2,0.0,8.0,39.0
2008-10-08 06:00:00,52 °F,94%,105.67,442.8,0.0,29.0,943.0
2008-10-08 07:00:00,52 °F,94%,135.398,570.6,0.0,0.0,1124.0
2008-10-08 08:00:00,54 °F,94%,101.092,422.8,0.0,27.0,1142.0
2008-10-08 09:00:00,54 °F,94%,85.54,353.2,0.0,10.0,1147.0
2008-10-08 10:00:00,55 °F,94%,85.196,355.4,0.0,18.0,1084.0
2008-10-08 11:00:00,57 °F,82%,90.63,380.8,0.0,47.0,1133.0
2008-10-08 12:00:00,59 °F,77%,103.772,435.2,0.0,327.0,1079.0
2008-10-08 13:00:00,61 °F,68%,68.224,285.2,0.0,111.0,692.0
2008-10-08 14:00:00,61 °F,63%,156.904,665.0,0.0,2279.0,40.0
2008-10-08 15:00:00,61 °F,63%,52.024,227.2,0.0,505.0,93.0
2008-10-08 16:00:00,61 °F,63%,63.502,269.4,0.0,611.0,94.0
2008-10-08 17:00:00,61 °F,59%,81.358,353.6,0.0,918.0,39.0
2008-10-08 18:00:00,59 °F,63%,31.788,136.8,0.0,38.0,91.0
