Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2009-05-01,5:00 AM,41 °F,41 °F,100 %,W,2 mph,0 mph,29.81 in,0.0 in,Fair
2009-05-01,5:30 AM,41 °F,39 °F,93 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fair
2009-05-01,6:00 AM,41 °F,41 °F,100 %,WNW,3 mph,0 mph,29.84 in,0.0 in,Fair
2009-05-01,6:30 AM,45 °F,43 °F,93 %,W,6 mph,0 mph,29.84 in,0.0 in,Fair
2009-05-01,7:00 AM,48 °F,48 °F,100 %,VAR,5 mph,0 mph,29.84 in,0.0 in,Fair
2009-05-01,7:30 AM,50 °F,50 °F,100 %,W,3 mph,0 mph,29.84 in,0.0 in,Fair
2009-05-01,8:00 AM,55 °F,50 °F,82 %,VAR,1 mph,0 mph,29.87 in,0.0 in,Fair
2009-05-01,8:30 AM,59 °F,50 °F,72 %,VAR,2 mph,0 mph,29.87 in,0.0 in,Fair
2009-05-01,9:00 AM,61 °F,48 °F,63 %,VAR,3 mph,0 mph,29.87 in,0.0 in,Fair
2009-05-01,9:30 AM,63 °F,46 °F,55 %,NNW,6 mph,0 mph,29.87 in,0.0 in,Fair
2009-05-01,10:00 AM,64 °F,48 °F,56 %,N,5 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,10:30 AM,64 °F,48 °F,56 %,NNW,7 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,11:00 AM,66 °F,46 °F,49 %,N,5 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,11:30 AM,66 °F,45 °F,46 %,VAR,6 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,12:00 PM,66 °F,45 °F,46 %,VAR,6 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,12:30 PM,66 °F,45 °F,46 %,NNE,5 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,1:00 PM,66 °F,45 °F,46 %,VAR,6 mph,0 mph,29.90 in,0.0 in,Partly Cloudy
2009-05-01,1:30 PM,66 °F,43 °F,43 %,WNW,6 mph,0 mph,29.90 in,0.0 in,Partly Cloudy
2009-05-01,2:00 PM,66 °F,43 °F,43 %,NW,6 mph,0 mph,29.90 in,0.0 in,Partly Cloudy
2009-05-01,2:30 PM,66 °F,43 °F,43 %,W,8 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,3:00 PM,66 °F,46 °F,49 %,N,8 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,3:30 PM,70 °F,45 °F,40 %,N,7 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,4:00 PM,68 °F,45 °F,43 %,NNW,7 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,4:30 PM,66 °F,45 °F,46 %,WNW,8 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,5:00 PM,68 °F,45 °F,43 %,N,10 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,5:30 PM,70 °F,45 °F,40 %,NW,5 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,6:00 PM,66 °F,43 °F,43 %,NNW,7 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,6:30 PM,68 °F,43 °F,40 %,NW,7 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,7:00 PM,68 °F,41 °F,37 %,NW,10 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-01,7:30 PM,64 °F,50 °F,59 %,NW,14 mph,0 mph,29.93 in,0.0 in,Fair
2009-05-01,8:00 PM,61 °F,50 °F,68 %,NNW,15 mph,0 mph,29.95 in,0.0 in,Fair
2009-05-01,8:30 PM,59 °F,50 °F,72 %,NW,15 mph,0 mph,29.95 in,0.0 in,Fair
2009-05-01,9:00 PM,59 °F,50 °F,72 %,NNW,9 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-01,9:30 PM,57 °F,48 °F,72 %,NNW,12 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-01,10:00 PM,57 °F,48 °F,72 %,NNW,9 mph,21 mph,29.98 in,0.0 in,Fair
2009-05-01,10:30 PM,57 °F,48 °F,72 %,NNW,10 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-02,11:00 PM,55 °F,46 °F,72 %,NNW,10 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-02,11:30 PM,55 °F,46 °F,72 %,NNW,7 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-02,12:00 AM,54 °F,46 °F,77 %,NNW,6 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-02,12:30 AM,52 °F,45 °F,76 %,NNW,6 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-02,1:00 AM,50 °F,43 °F,76 %,NNW,6 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-02,1:30 AM,48 °F,43 °F,82 %,NNW,6 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-02,2:00 AM,48 °F,45 °F,87 %,NW,6 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-02,2:30 AM,48 °F,43 °F,82 %,NW,7 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-02,3:00 AM,50 °F,43 °F,76 %,NNW,5 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-02,3:30 AM,48 °F,41 °F,76 %,NW,5 mph,0 mph,30.04 in,0.0 in,Fair
2009-05-02,4:00 AM,46 °F,39 °F,76 %,W,5 mph,0 mph,30.04 in,0.0 in,Fair
2009-05-02,4:30 AM,43 °F,39 °F,87 %,W,5 mph,0 mph,30.04 in,0.0 in,Fair
2009-05-02,5:00 AM,43 °F,39 °F,87 %,W,3 mph,0 mph,30.04 in,0.0 in,Fair
2009-05-02,5:30 AM,43 °F,41 °F,93 %,W,5 mph,0 mph,30.04 in,0.0 in,Fair
2009-05-02,6:00 AM,43 °F,41 °F,93 %,W,3 mph,0 mph,30.07 in,0.0 in,Fair
2009-05-02,6:30 AM,46 °F,43 °F,87 %,W,6 mph,0 mph,30.07 in,0.0 in,Fair
2009-05-02,7:00 AM,48 °F,45 °F,87 %,W,6 mph,0 mph,30.07 in,0.0 in,Fair
2009-05-02,7:30 AM,52 °F,46 °F,82 %,WNW,6 mph,0 mph,30.07 in,0.0 in,Fair
2009-05-02,8:00 AM,54 °F,45 °F,72 %,NW,6 mph,0 mph,30.07 in,0.0 in,Fair
2009-05-02,8:30 AM,54 °F,46 °F,77 %,NNW,6 mph,0 mph,30.10 in,0.0 in,Fair
2009-05-02,9:00 AM,55 °F,46 °F,72 %,VAR,3 mph,0 mph,30.10 in,0.0 in,Fair
2009-05-02,9:30 AM,57 °F,48 °F,72 %,NW,3 mph,0 mph,30.10 in,0.0 in,Partly Cloudy
2009-05-02,10:00 AM,59 °F,50 °F,72 %,N,8 mph,0 mph,30.10 in,0.0 in,Partly Cloudy
2009-05-02,10:30 AM,59 °F,50 °F,72 %,N,8 mph,0 mph,30.10 in,0.0 in,Partly Cloudy
2009-05-02,11:00 AM,59 °F,50 °F,72 %,NNW,6 mph,0 mph,30.10 in,0.0 in,Partly Cloudy
2009-05-02,11:30 AM,61 °F,52 °F,72 %,N,6 mph,0 mph,30.10 in,0.0 in,Partly Cloudy
2009-05-02,12:00 PM,63 °F,52 °F,68 %,NNW,6 mph,0 mph,30.07 in,0.0 in,Partly Cloudy
2009-05-02,12:30 PM,63 °F,52 °F,68 %,N,6 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2009-05-02,1:00 PM,63 °F,52 °F,68 %,VAR,3 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2009-05-02,1:30 PM,63 °F,52 °F,68 %,NW,3 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2009-05-02,2:00 PM,63 °F,54 °F,72 %,VAR,5 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2009-05-02,2:30 PM,64 °F,52 °F,64 %,VAR,3 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy
2009-05-02,3:00 PM,64 °F,52 °F,64 %,NW,5 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy
2009-05-02,3:30 PM,64 °F,52 °F,64 %,NW,10 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy
2009-05-02,4:00 PM,63 °F,52 °F,68 %,VAR,9 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy
2009-05-02,4:30 PM,63 °F,52 °F,68 %,NNW,8 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
2009-05-02,5:00 PM,63 °F,52 °F,68 %,NW,9 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy
2009-05-02,5:30 PM,63 °F,52 °F,68 %,N,6 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy
2009-05-02,6:00 PM,63 °F,52 °F,68 %,NW,6 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-02,6:30 PM,63 °F,50 °F,63 %,WNW,6 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-02,7:00 PM,63 °F,50 °F,63 %,NW,3 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
2009-05-02,8:00 PM,61 °F,50 °F,68 %,NNW,5 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
2009-05-02,8:30 PM,59 °F,50 °F,72 %,VAR,1 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
2009-05-02,9:00 PM,59 °F,50 °F,72 %,WNW,6 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
2009-05-02,9:30 PM,54 °F,48 °F,82 %,WNW,6 mph,0 mph,30.04 in,0.0 in,Fair
2009-05-02,10:00 PM,52 °F,48 °F,88 %,WNW,6 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-02,10:30 PM,52 °F,48 °F,88 %,NW,6 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-03,11:00 PM,55 °F,50 °F,82 %,NNW,7 mph,0 mph,30.04 in,0.0 in,Fair
2009-05-03,11:30 PM,54 °F,48 °F,82 %,NNW,5 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-03,12:30 AM,52 °F,50 °F,94 %,NW,6 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-03,1:00 AM,54 °F,50 °F,88 %,NW,6 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
2009-05-03,1:30 AM,52 °F,48 °F,88 %,WNW,3 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
2009-05-03,2:00 AM,50 °F,48 °F,94 %,W,5 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-03,2:30 AM,52 °F,50 °F,94 %,NNW,6 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-03,3:00 AM,54 °F,48 °F,82 %,NW,6 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,3:30 AM,52 °F,48 °F,88 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,4:00 AM,52 °F,46 °F,82 %,NW,6 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
2009-05-03,4:30 AM,50 °F,46 °F,87 %,NW,5 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
2009-05-03,5:00 AM,48 °F,46 °F,93 %,WNW,5 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-03,5:30 AM,46 °F,45 °F,93 %,,0 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-03,5:40 AM,46 °F,45 °F,93 %,W,5 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-03,6:00 AM,46 °F,45 °F,93 %,W,6 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-03,6:30 AM,46 °F,46 °F,100 %,W,5 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-03,7:00 AM,48 °F,46 °F,93 %,W,5 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-03,7:30 AM,52 °F,43 °F,71 %,W,3 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-03,8:00 AM,52 °F,41 °F,67 %,WNW,6 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-03,8:30 AM,52 °F,39 °F,62 %,W,7 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-03,9:00 AM,52 °F,43 °F,71 %,NW,8 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-03,9:30 AM,52 °F,43 °F,71 %,WNW,8 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-03,10:00 AM,54 °F,45 °F,72 %,NW,6 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-03,10:30 AM,55 °F,45 °F,67 %,NW,3 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-03,11:04 AM,57 °F,45 °F,63 %,WNW,5 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,11:30 AM,57 °F,45 °F,63 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,12:00 PM,59 °F,45 °F,59 %,NW,6 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,12:30 PM,57 °F,45 °F,63 %,W,7 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,1:00 PM,59 °F,46 °F,63 %,W,7 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,1:30 PM,57 °F,46 °F,67 %,W,9 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,2:00 PM,59 °F,46 °F,63 %,W,7 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,2:30 PM,57 °F,46 °F,67 %,WNW,9 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,3:00 PM,57 °F,46 °F,67 %,WNW,9 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,3:30 PM,57 °F,46 °F,67 %,NW,12 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-03,4:00 PM,55 °F,46 °F,72 %,NW,10 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,4:30 PM,55 °F,46 °F,72 %,NNW,7 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-03,5:00 PM,55 °F,48 °F,77 %,NNW,9 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,5:30 PM,55 °F,48 °F,77 %,NW,8 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,6:00 PM,55 °F,48 °F,77 %,WNW,6 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,6:30 PM,55 °F,46 °F,72 %,WNW,7 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-03,7:00 PM,55 °F,46 °F,72 %,NW,7 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-03,7:30 PM,55 °F,46 °F,72 %,WNW,8 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-03,8:00 PM,54 °F,46 °F,77 %,WNW,6 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-03,8:30 PM,54 °F,46 °F,77 %,WNW,6 mph,20 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-03,9:00 PM,52 °F,46 °F,82 %,WNW,7 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
2009-05-03,9:30 PM,54 °F,43 °F,67 %,NNW,9 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
2009-05-03,10:00 PM,52 °F,43 °F,71 %,NNW,7 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-03,10:30 PM,50 °F,43 °F,76 %,NNW,7 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,11:00 PM,48 °F,43 °F,82 %,N,5 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,11:30 PM,46 °F,43 °F,87 %,NNW,3 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
2009-05-04,12:00 AM,48 °F,43 °F,82 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
2009-05-04,12:30 AM,48 °F,43 °F,82 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
2009-05-04,1:00 AM,46 °F,43 °F,87 %,NNW,5 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,1:30 AM,46 °F,41 °F,81 %,NNW,5 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,2:00 AM,45 °F,41 °F,87 %,NW,5 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,2:30 AM,43 °F,39 °F,87 %,NW,5 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,3:00 AM,43 °F,39 °F,87 %,WNW,5 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,3:30 AM,45 °F,43 °F,93 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,4:00 AM,45 °F,41 °F,87 %,NNW,5 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,4:30 AM,43 °F,41 °F,93 %,NNW,5 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,5:00 AM,43 °F,41 °F,93 %,NW,2 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,5:30 AM,43 °F,39 °F,87 %,WNW,3 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,6:00 AM,41 °F,39 °F,93 %,VAR,3 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,6:30 AM,43 °F,41 °F,93 %,VAR,2 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,7:00 AM,46 °F,45 °F,93 %,WNW,3 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-04,7:30 AM,48 °F,45 °F,87 %,NNW,6 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-04,8:00 AM,52 °F,45 °F,76 %,N,7 mph,0 mph,30.01 in,0.0 in,Fair
2009-05-04,8:30 AM,54 °F,43 °F,67 %,N,7 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-04,9:00 AM,54 °F,41 °F,62 %,N,6 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-04,9:30 AM,55 °F,41 °F,58 %,N,7 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-04,10:00 AM,57 °F,43 °F,59 %,NW,9 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-04,10:30 AM,55 °F,39 °F,54 %,NW,8 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-04,11:00 AM,57 °F,37 °F,48 %,NW,7 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-04,11:30 AM,57 °F,34 °F,41 %,NW,10 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-04,12:00 PM,59 °F,36 °F,42 %,NW,8 mph,20 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-04,12:30 PM,59 °F,36 °F,42 %,NW,12 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2009-05-04,1:00 PM,59 °F,0 °F,36 %,NNW,9 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-04,1:30 PM,59 °F,30 °F,34 %,N,12 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-04,2:00 PM,59 °F,34 °F,39 %,NW,10 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-04,2:30 PM,61 °F,34 °F,36 %,NW,8 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,3:00 PM,61 °F,0 °F,34 %,NNW,9 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,3:30 PM,61 °F,30 °F,31 %,NNW,9 mph,0 mph,29.95 in,0.0 in,Fair
2009-05-04,4:00 PM,61 °F,0 °F,34 %,NW,10 mph,0 mph,29.95 in,0.0 in,Fair
2009-05-04,4:30 PM,59 °F,0 °F,36 %,NNW,9 mph,0 mph,29.95 in,0.0 in,Fair
2009-05-04,5:00 PM,59 °F,0 °F,36 %,NNW,8 mph,0 mph,29.95 in,0.0 in,Fair
2009-05-04,5:30 PM,59 °F,34 °F,39 %,NNW,12 mph,0 mph,29.95 in,0.0 in,Fair
2009-05-04,6:00 PM,57 °F,36 °F,44 %,NW,12 mph,0 mph,29.95 in,0.0 in,Fair
2009-05-04,6:30 PM,57 °F,34 °F,41 %,NNW,13 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-04,7:00 PM,57 °F,34 °F,41 %,NW,9 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-04,7:30 PM,55 °F,36 °F,47 %,NNW,12 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-04,8:00 PM,55 °F,34 °F,44 %,NW,10 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2009-05-04,8:30 PM,55 °F,36 °F,47 %,NNW,8 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,9:00 PM,55 °F,36 °F,47 %,NNW,7 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,9:30 PM,54 °F,36 °F,51 %,NNW,8 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,10:00 PM,54 °F,36 °F,51 %,NNW,7 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-04,10:30 PM,54 °F,36 °F,51 %,NW,6 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-05,11:00 PM,50 °F,37 °F,62 %,NW,6 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-05,11:30 PM,52 °F,37 °F,58 %,WNW,3 mph,0 mph,29.98 in,0.0 in,Fair
2009-05-05,12:00 AM,50 °F,37 °F,62 %,W,6 mph,0 mph,29.95 in,0.0 in,Fair
2009-05-05,12:30 AM,50 °F,37 °F,62 %,WNW,7 mph,0 mph,29.95 in,0.0 in,Fair
2009-05-05,1:00 AM,46 °F,37 °F,71 %,W,5 mph,0 mph,29.95 in,0.0 in,Fair
2009-05-05,1:30 AM,46 °F,37 °F,71 %,W,5 mph,0 mph,29.95 in,0.0 in,Fair
2009-05-05,2:00 AM,45 °F,37 °F,76 %,W,6 mph,0 mph,29.95 in,0.0 in,Fair
2009-05-05,2:30 AM,45 °F,37 °F,76 %,W,5 mph,0 mph,29.95 in,0.0 in,Fair
2009-05-05,3:00 AM,45 °F,39 °F,81 %,WSW,5 mph,0 mph,29.95 in,0.0 in,Fair
2009-05-05,3:30 AM,46 °F,39 °F,76 %,W,6 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,4:00 AM,46 °F,41 °F,81 %,W,6 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,4:30 AM,46 °F,41 °F,81 %,W,5 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,5:00 AM,46 °F,41 °F,81 %,W,8 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,5:30 AM,46 °F,41 °F,81 %,WSW,6 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,6:00 AM,48 °F,43 °F,82 %,W,7 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,6:30 AM,48 °F,43 °F,82 %,WSW,7 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,7:00 AM,48 °F,45 °F,87 %,WSW,6 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,7:30 AM,48 °F,45 °F,87 %,W,9 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,8:00 AM,50 °F,46 °F,87 %,W,12 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,8:30 AM,52 °F,46 °F,82 %,W,14 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,9:00 AM,54 °F,48 °F,82 %,WNW,13 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,9:30 AM,54 °F,48 °F,82 %,W,13 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,10:00 AM,54 °F,48 °F,82 %,W,12 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,10:30 AM,55 °F,50 °F,82 %,W,12 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,11:00 AM,55 °F,50 °F,82 %,WNW,13 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,11:30 AM,55 °F,48 °F,77 %,W,13 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,12:00 PM,55 °F,50 °F,82 %,W,13 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,12:30 PM,57 °F,50 °F,77 %,W,10 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,1:00 PM,57 °F,50 °F,77 %,W,10 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,1:30 PM,57 °F,50 °F,77 %,W,10 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,2:00 PM,57 °F,50 °F,77 %,WNW,7 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,2:30 PM,59 °F,50 °F,72 %,W,8 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2009-05-05,3:00 PM,59 °F,50 °F,72 %,W,9 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2009-05-05,3:30 PM,59 °F,50 °F,72 %,W,9 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2009-05-05,4:00 PM,61 °F,50 °F,68 %,W,10 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2009-05-05,4:30 PM,61 °F,50 °F,68 %,W,8 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2009-05-05,5:00 PM,61 °F,50 °F,68 %,W,7 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2009-05-05,5:30 PM,61 °F,52 °F,72 %,WNW,9 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2009-05-05,6:00 PM,61 °F,52 °F,72 %,W,9 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2009-05-05,6:30 PM,61 °F,52 °F,72 %,W,9 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2009-05-05,7:00 PM,63 °F,52 °F,68 %,W,10 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2009-05-05,7:30 PM,61 °F,52 °F,72 %,WNW,9 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2009-05-05,8:00 PM,61 °F,52 °F,72 %,W,10 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2009-05-05,9:00 PM,59 °F,50 °F,72 %,W,12 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2009-05-05,9:30 PM,59 °F,50 °F,72 %,WSW,13 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-05,10:00 PM,59 °F,50 °F,72 %,WSW,12 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-05,10:30 PM,57 °F,50 °F,77 %,WSW,12 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-06,11:00 PM,55 °F,50 °F,82 %,WSW,8 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-06,11:30 PM,54 °F,50 °F,88 %,WSW,6 mph,0 mph,29.90 in,0.0 in,Fair
2009-05-06,12:00 AM,54 °F,50 °F,88 %,WSW,7 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2009-05-06,12:30 AM,55 °F,50 °F,82 %,WSW,5 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2009-05-06,1:30 AM,55 °F,50 °F,82 %,W,7 mph,0 mph,29.87 in,0.0 in,Mostly Cloudy
