Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2007-07-10,7:00 PM,63 °F,57 °F,82 %,NW,8 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
2007-07-10,7:30 PM,63 °F,57 °F,82 %,WNW,6 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
2007-07-10,8:00 PM,61 °F,57 °F,88 %,W,3 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
2007-07-10,8:30 PM,59 °F,55 °F,88 %,W,6 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
2007-07-10,9:00 PM,59 °F,55 °F,88 %,W,8 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
2007-07-10,9:30 PM,59 °F,55 °F,88 %,W,7 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2007-07-10,10:00 PM,59 °F,55 °F,88 %,W,7 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2007-07-10,10:30 PM,57 °F,55 °F,94 %,W,9 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2007-07-11,11:00 PM,55 °F,54 °F,94 %,W,7 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-11,11:30 PM,55 °F,54 °F,94 %,W,7 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2007-07-11,12:00 AM,55 °F,52 °F,88 %,W,8 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2007-07-11,12:30 AM,55 °F,52 °F,88 %,W,8 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2007-07-11,1:00 AM,55 °F,52 °F,88 %,WSW,8 mph,0 mph,29.66 in,0.0 in,Fair
2007-07-11,1:30 AM,55 °F,52 °F,88 %,W,8 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-11,2:00 AM,55 °F,52 °F,88 %,W,7 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-11,2:30 AM,55 °F,52 °F,88 %,WSW,6 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-11,3:00 AM,55 °F,52 °F,88 %,WSW,8 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-11,3:30 AM,55 °F,52 °F,88 %,WSW,7 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-11,4:00 AM,54 °F,52 °F,94 %,SW,8 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-11,4:30 AM,54 °F,52 °F,94 %,WSW,10 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-11,5:00 AM,54 °F,52 °F,94 %,WSW,8 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2007-07-11,5:30 AM,54 °F,52 °F,94 %,WSW,10 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2007-07-11,6:00 AM,55 °F,52 °F,88 %,WSW,12 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2007-07-11,6:30 AM,55 °F,52 °F,88 %,WSW,12 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2007-07-11,7:00 AM,55 °F,52 °F,88 %,WSW,10 mph,0 mph,29.66 in,0.0 in,Partly Cloudy
2007-07-11,7:30 AM,57 °F,54 °F,88 %,W,13 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2007-07-11,8:00 AM,57 °F,54 °F,88 %,W,14 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2007-07-11,8:30 AM,59 °F,54 °F,82 %,W,10 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,9:00 AM,59 °F,54 °F,82 %,W,9 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,9:30 AM,59 °F,54 °F,82 %,W,8 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,10:00 AM,61 °F,54 °F,77 %,W,8 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,10:30 AM,61 °F,54 °F,77 %,W,9 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,11:00 AM,64 °F,57 °F,77 %,VAR,7 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,11:30 AM,63 °F,54 °F,72 %,W,9 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,12:00 PM,64 °F,54 °F,68 %,WSW,10 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,12:30 PM,64 °F,50 °F,59 %,W,12 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,1:00 PM,66 °F,52 °F,60 %,W,12 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,1:30 PM,68 °F,50 °F,52 %,W,15 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,2:00 PM,70 °F,52 °F,53 %,W,15 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,2:30 PM,66 °F,52 °F,60 %,W,13 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,3:00 PM,66 °F,50 °F,56 %,W,15 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,3:30 PM,64 °F,52 °F,64 %,WSW,9 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,4:00 PM,66 °F,50 °F,56 %,WSW,12 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,4:30 PM,70 °F,52 °F,53 %,W,10 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
2007-07-11,5:00 PM,68 °F,50 °F,52 %,WSW,13 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
2007-07-11,5:30 PM,68 °F,50 °F,52 %,W,14 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,6:00 PM,66 °F,50 °F,56 %,W,15 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2007-07-11,6:30 PM,68 °F,52 °F,56 %,W,12 mph,0 mph,29.69 in,0.0 in,Fair
2007-07-11,7:00 PM,68 °F,52 °F,56 %,W,9 mph,0 mph,29.69 in,0.0 in,Fair
2007-07-11,7:30 PM,66 °F,52 °F,60 %,WSW,7 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
2007-07-11,8:00 PM,64 °F,54 °F,68 %,W,6 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
2007-07-11,8:30 PM,64 °F,54 °F,68 %,W,7 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
2007-07-11,9:00 PM,63 °F,54 °F,72 %,WNW,6 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
2007-07-11,9:30 PM,63 °F,54 °F,72 %,WNW,5 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
2007-07-11,10:30 PM,57 °F,52 °F,82 %,WSW,6 mph,0 mph,29.72 in,0.0 in,Fair
2007-07-12,1:00 AM,55 °F,52 °F,88 %,SW,2 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
2007-07-12,3:00 AM,55 °F,52 °F,88 %,WSW,5 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,3:30 AM,55 °F,50 °F,82 %,WSW,3 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2007-07-12,4:00 AM,54 °F,50 °F,88 %,CALM,0 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
2007-07-12,4:30 AM,54 °F,50 °F,88 %,SW,2 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
2007-07-12,5:00 AM,54 °F,50 °F,88 %,WSW,3 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
2007-07-12,5:30 AM,54 °F,50 °F,88 %,W,3 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,6:00 AM,54 °F,50 °F,88 %,W,5 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,6:30 AM,55 °F,52 °F,88 %,W,3 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,7:00 AM,57 °F,52 °F,82 %,SW,5 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,7:30 AM,57 °F,52 °F,82 %,SW,6 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,8:00 AM,57 °F,54 °F,88 %,W,6 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,8:30 AM,59 °F,54 °F,82 %,WSW,7 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
2007-07-12,9:00 AM,61 °F,55 °F,82 %,WSW,8 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,9:30 AM,61 °F,55 °F,82 %,SSW,9 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,10:00 AM,63 °F,55 °F,77 %,SW,12 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,10:30 AM,64 °F,55 °F,73 %,SW,10 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,11:00 AM,64 °F,55 °F,73 %,SW,9 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,11:30 AM,64 °F,57 °F,77 %,SW,12 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,12:00 PM,66 °F,55 °F,68 %,SW,15 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,12:30 PM,70 °F,57 °F,64 %,SSW,10 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,1:00 PM,68 °F,57 °F,68 %,SW,12 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,1:30 PM,68 °F,57 °F,68 %,SW,14 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,2:00 PM,66 °F,57 °F,73 %,SW,13 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,2:30 PM,68 °F,57 °F,68 %,SW,15 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,3:00 PM,66 °F,59 °F,78 %,SW,14 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,3:30 PM,66 °F,59 °F,78 %,SW,12 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,4:00 PM,68 °F,59 °F,73 %,SW,13 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,4:30 PM,68 °F,59 °F,73 %,SW,12 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,5:00 PM,70 °F,59 °F,68 %,SSW,9 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2007-07-12,5:30 PM,70 °F,59 °F,68 %,SSW,9 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2007-07-12,6:00 PM,70 °F,61 °F,73 %,SW,10 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2007-07-12,6:30 PM,70 °F,61 °F,73 %,SW,12 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2007-07-12,7:00 PM,70 °F,61 °F,73 %,WSW,12 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2007-07-12,7:30 PM,70 °F,61 °F,73 %,WSW,13 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2007-07-12,8:00 PM,68 °F,61 °F,78 %,WSW,12 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,8:30 PM,68 °F,61 °F,78 %,SW,8 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,9:00 PM,68 °F,61 °F,78 %,SW,7 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,9:30 PM,68 °F,61 °F,78 %,WSW,10 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,10:00 PM,68 °F,61 °F,78 %,WSW,9 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2007-07-12,10:30 PM,66 °F,61 °F,83 %,SW,8 mph,0 mph,29.75 in,0.0 in,Fair
2007-07-13,11:00 PM,66 °F,61 °F,83 %,SW,8 mph,0 mph,29.75 in,0.0 in,Fair
2007-07-13,11:30 PM,64 °F,61 °F,88 %,SW,8 mph,0 mph,29.75 in,0.0 in,Fair
2007-07-13,12:00 AM,64 °F,61 °F,88 %,SW,6 mph,0 mph,29.75 in,0.0 in,Fair
2007-07-13,12:30 AM,64 °F,61 °F,88 %,SSW,5 mph,0 mph,29.75 in,0.0 in,Fair
2007-07-13,1:00 AM,64 °F,59 °F,83 %,SSW,5 mph,0 mph,29.75 in,0.0 in,Fair
2007-07-13,1:30 AM,63 °F,59 °F,88 %,SSW,3 mph,0 mph,29.75 in,0.0 in,Fair
2007-07-13,2:00 AM,63 °F,59 °F,88 %,S,2 mph,0 mph,29.72 in,0.0 in,Fair
2007-07-13,2:30 AM,61 °F,59 °F,94 %,SE,1 mph,0 mph,29.72 in,0.0 in,Fair
2007-07-13,3:00 AM,61 °F,59 °F,94 %,S,2 mph,0 mph,29.72 in,0.0 in,Fair
2007-07-13,3:30 AM,61 °F,59 °F,94 %,VAR,2 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
2007-07-13,4:00 AM,61 °F,59 °F,94 %,S,2 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2007-07-13,4:30 AM,59 °F,57 °F,94 %,S,1 mph,0 mph,29.72 in,0.0 in,Fair
2007-07-13,5:00 AM,59 °F,57 °F,94 %,SE,2 mph,0 mph,29.72 in,0.0 in,Fair
2007-07-13,5:30 AM,59 °F,57 °F,94 %,S,3 mph,0 mph,29.72 in,0.0 in,Fair
2007-07-13,6:00 AM,61 °F,59 °F,94 %,S,5 mph,0 mph,29.72 in,0.0 in,Fair
2007-07-13,6:30 AM,61 °F,59 °F,94 %,S,5 mph,0 mph,29.72 in,0.0 in,Fair
2007-07-13,7:30 AM,64 °F,61 °F,88 %,S,7 mph,0 mph,29.69 in,0.0 in,Fair
2007-07-13,8:00 AM,66 °F,61 °F,83 %,SSW,8 mph,0 mph,29.72 in,0.0 in,Fair
2007-07-13,8:30 AM,68 °F,61 °F,78 %,SSW,6 mph,0 mph,29.72 in,0.0 in,Fair
2007-07-13,9:00 AM,70 °F,63 °F,78 %,S,7 mph,0 mph,29.69 in,0.0 in,Fair
2007-07-13,9:30 AM,72 °F,63 °F,73 %,S,9 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
2007-07-13,10:00 AM,72 °F,61 °F,69 %,S,7 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
2007-07-13,10:30 AM,73 °F,63 °F,69 %,S,10 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
2007-07-13,11:00 AM,75 °F,61 °F,61 %,S,12 mph,0 mph,29.66 in,0.0 in,Partly Cloudy
2007-07-13,11:30 AM,77 °F,61 °F,57 %,SSE,9 mph,0 mph,29.66 in,0.0 in,Fair
2007-07-13,12:00 PM,77 °F,63 °F,61 %,S,10 mph,22 mph,29.63 in,0.0 in,Fair
2007-07-13,12:30 PM,79 °F,61 °F,54 %,SSE,13 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-13,1:00 PM,79 °F,63 °F,57 %,SSE,13 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-13,1:30 PM,81 °F,59 °F,48 %,SSE,14 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-13,2:00 PM,81 °F,59 °F,48 %,S,13 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-13,2:30 PM,82 °F,61 °F,48 %,S,10 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-13,3:00 PM,82 °F,59 °F,45 %,SSE,10 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-13,3:30 PM,84 °F,61 °F,45 %,S,12 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-13,4:00 PM,84 °F,59 °F,42 %,S,12 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-13,4:30 PM,84 °F,57 °F,40 %,S,12 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-13,5:00 PM,84 °F,59 °F,42 %,S,12 mph,24 mph,29.57 in,0.0 in,Fair
2007-07-13,5:30 PM,84 °F,57 °F,40 %,SSW,12 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-13,6:00 PM,82 °F,57 °F,42 %,S,12 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-13,6:30 PM,82 °F,57 °F,42 %,S,12 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-13,7:00 PM,82 °F,59 °F,45 %,S,10 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-13,7:30 PM,82 °F,57 °F,42 %,S,10 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-13,8:00 PM,81 °F,59 °F,48 %,S,9 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-13,8:30 PM,79 °F,59 °F,51 %,S,9 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-13,9:00 PM,77 °F,59 °F,54 %,S,6 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-13,9:30 PM,75 °F,59 °F,57 %,S,5 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-13,10:00 PM,73 °F,59 °F,61 %,S,5 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-13,10:30 PM,73 °F,59 °F,61 %,S,3 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-14,11:00 PM,73 °F,59 °F,61 %,S,6 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-14,11:30 PM,72 °F,59 °F,64 %,SSE,7 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-14,12:00 AM,72 °F,59 °F,64 %,SSE,7 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-14,12:30 AM,72 °F,59 °F,64 %,SSE,6 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-14,1:00 AM,70 °F,61 °F,73 %,S,5 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-14,1:30 AM,70 °F,61 °F,73 %,S,5 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-14,2:00 AM,68 °F,61 °F,78 %,S,5 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-14,2:30 AM,68 °F,61 °F,78 %,S,5 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-14,3:00 AM,68 °F,61 °F,78 %,S,5 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-14,3:30 AM,66 °F,61 °F,83 %,S,6 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-14,4:00 AM,66 °F,59 °F,78 %,S,5 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-14,4:30 AM,66 °F,59 °F,78 %,S,6 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-14,5:00 AM,66 °F,59 °F,78 %,SW,7 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-14,5:30 AM,66 °F,59 °F,78 %,SSW,6 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-14,6:00 AM,66 °F,59 °F,78 %,S,6 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-14,6:30 AM,66 °F,59 °F,78 %,S,5 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-14,7:00 AM,66 °F,59 °F,78 %,S,6 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-14,7:30 AM,68 °F,61 °F,78 %,S,7 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-14,8:00 AM,68 °F,61 °F,78 %,SSW,7 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-14,8:30 AM,70 °F,61 °F,73 %,SW,7 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-14,9:00 AM,70 °F,61 °F,73 %,SW,6 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2007-07-14,9:30 AM,72 °F,61 °F,69 %,S,5 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2007-07-14,10:00 AM,73 °F,63 °F,69 %,SSW,7 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2007-07-14,10:30 AM,75 °F,63 °F,65 %,SSW,7 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2007-07-14,11:00 AM,77 °F,63 °F,61 %,S,7 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2007-07-14,11:30 AM,77 °F,63 °F,61 %,SSW,7 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2007-07-14,12:00 PM,79 °F,63 °F,57 %,S,8 mph,0 mph,29.63 in,0.0 in,Partly Cloudy
2007-07-14,12:30 PM,79 °F,61 °F,54 %,S,7 mph,0 mph,29.63 in,0.0 in,Partly Cloudy
2007-07-14,1:00 PM,81 °F,59 °F,48 %,SSW,9 mph,0 mph,29.63 in,0.0 in,Partly Cloudy
2007-07-14,1:30 PM,81 °F,61 °F,51 %,S,8 mph,20 mph,29.63 in,0.0 in,Partly Cloudy
2007-07-14,2:00 PM,82 °F,63 °F,51 %,S,8 mph,0 mph,29.63 in,0.0 in,Partly Cloudy
2007-07-14,2:30 PM,82 °F,61 °F,48 %,SSW,8 mph,0 mph,29.63 in,0.0 in,Partly Cloudy
2007-07-14,3:00 PM,82 °F,63 °F,51 %,VAR,5 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-14,3:30 PM,84 °F,63 °F,48 %,SSW,8 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-14,4:00 PM,86 °F,63 °F,45 %,S,5 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-14,4:30 PM,84 °F,61 °F,45 %,SSW,10 mph,0 mph,29.63 in,0.0 in,Fair
2007-07-14,5:00 PM,86 °F,61 °F,43 %,S,8 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-14,5:30 PM,86 °F,59 °F,40 %,SW,3 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-14,6:00 PM,86 °F,59 °F,40 %,S,5 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-14,6:30 PM,84 °F,63 °F,48 %,ESE,7 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-14,7:00 PM,84 °F,63 °F,48 %,SE,6 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-14,7:30 PM,82 °F,63 °F,51 %,S,7 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-14,8:00 PM,82 °F,63 °F,51 %,S,5 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-14,8:30 PM,79 °F,63 °F,57 %,SSE,1 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-14,9:00 PM,75 °F,64 °F,69 %,CALM,0 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-14,9:30 PM,73 °F,64 °F,73 %,CALM,0 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-14,10:00 PM,72 °F,64 °F,78 %,CALM,0 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-14,10:30 PM,70 °F,64 °F,83 %,CALM,0 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-15,11:00 PM,72 °F,66 °F,83 %,NNW,3 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-15,11:30 PM,72 °F,64 °F,78 %,N,3 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-15,12:00 AM,72 °F,64 °F,78 %,N,5 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-15,12:30 AM,70 °F,64 °F,83 %,N,6 mph,0 mph,29.60 in,0.0 in,Fair
2007-07-15,1:00 AM,68 °F,63 °F,83 %,N,9 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-15,1:30 AM,68 °F,63 °F,83 %,N,8 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-15,2:00 AM,66 °F,61 °F,83 %,NNE,6 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-15,2:30 AM,66 °F,61 °F,83 %,NNE,6 mph,0 mph,29.57 in,0.0 in,Fair
2007-07-15,3:00 AM,64 °F,61 °F,88 %,NNE,5 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-15,3:30 AM,64 °F,61 °F,88 %,NE,6 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-15,4:00 AM,64 °F,61 °F,88 %,NE,5 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-15,4:30 AM,64 °F,61 °F,88 %,NNE,1 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-15,5:00 AM,63 °F,61 °F,94 %,ENE,1 mph,0 mph,29.52 in,0.0 in,Fair
2007-07-15,5:30 AM,63 °F,61 °F,94 %,E,2 mph,0 mph,29.52 in,0.0 in,Fair
2007-07-15,6:00 AM,66 °F,63 °F,88 %,CALM,0 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy
2007-07-15,6:30 AM,66 °F,63 °F,88 %,E,3 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy
2007-07-15,7:30 AM,68 °F,59 °F,73 %,SSE,6 mph,0 mph,29.52 in,0.0 in,Fair
2007-07-15,8:00 AM,68 °F,57 °F,68 %,VAR,1 mph,0 mph,29.52 in,0.0 in,Fair
2007-07-15,8:30 AM,68 °F,57 °F,68 %,VAR,2 mph,0 mph,29.52 in,0.0 in,Fair
2007-07-15,9:00 AM,68 °F,55 °F,64 %,SSE,5 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-15,9:30 AM,70 °F,55 °F,60 %,S,6 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-15,10:00 AM,75 °F,55 °F,50 %,S,6 mph,0 mph,29.55 in,0.0 in,Fair
2007-07-15,10:30 AM,77 °F,57 °F,50 %,SSE,9 mph,0 mph,29.52 in,0.0 in,Fair
2007-07-15,11:00 AM,79 °F,59 °F,51 %,SSE,9 mph,0 mph,29.52 in,0.0 in,Fair
2007-07-15,11:30 AM,81 °F,59 °F,48 %,SSE,12 mph,0 mph,29.52 in,0.0 in,Fair
2007-07-15,12:00 PM,82 °F,57 °F,42 %,SSE,12 mph,0 mph,29.52 in,0.0 in,Fair
2007-07-15,12:30 PM,84 °F,55 °F,37 %,S,15 mph,0 mph,29.52 in,0.0 in,Fair
2007-07-15,1:00 PM,86 °F,59 °F,40 %,S,15 mph,0 mph,29.49 in,0.0 in,Fair
2007-07-15,1:30 PM,86 °F,59 °F,40 %,S,16 mph,0 mph,29.49 in,0.0 in,Fair
2007-07-15,2:00 PM,88 °F,61 °F,40 %,S,15 mph,0 mph,29.49 in,0.0 in,Fair
2007-07-15,2:30 PM,88 °F,57 °F,35 %,S,14 mph,0 mph,29.49 in,0.0 in,Fair
2007-07-15,3:00 PM,90 °F,59 °F,36 %,S,15 mph,0 mph,29.49 in,0.0 in,Fair
2007-07-15,3:30 PM,90 °F,57 °F,33 %,S,17 mph,0 mph,29.49 in,0.0 in,Fair
2007-07-15,4:00 PM,90 °F,59 °F,36 %,S,14 mph,0 mph,29.49 in,0.0 in,Fair
2007-07-15,4:30 PM,90 °F,61 °F,38 %,S,13 mph,0 mph,29.49 in,0.0 in,Fair
2007-07-15,5:00 PM,90 °F,61 °F,38 %,S,15 mph,0 mph,29.46 in,0.0 in,Fair
2007-07-15,5:30 PM,90 °F,59 °F,36 %,SSW,17 mph,0 mph,29.46 in,0.0 in,Fair
2007-07-15,6:00 PM,90 °F,59 °F,36 %,SSW,13 mph,0 mph,29.46 in,0.0 in,Fair
2007-07-15,6:30 PM,88 °F,57 °F,35 %,SSW,13 mph,0 mph,29.46 in,0.0 in,Fair
2007-07-15,7:00 PM,88 °F,57 °F,35 %,S,14 mph,0 mph,29.46 in,0.0 in,Fair
2007-07-15,7:30 PM,86 °F,59 °F,40 %,S,12 mph,0 mph,29.46 in,0.0 in,Fair
2007-07-15,8:00 PM,86 °F,59 °F,40 %,S,8 mph,0 mph,29.49 in,0.0 in,Fair
2007-07-15,8:30 PM,84 °F,59 °F,42 %,SSW,7 mph,0 mph,29.49 in,0.0 in,Fair
