datetime,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Temperature,Humidity,season
2008-06-04 9:00,80.32,340.0,0,21,1054,57,88,summer
2008-06-04 10:00,71.374,313.0,0,505,399,59,82,summer
2008-06-04 11:00,125.846,545.8,0,1693,37,61,77,summer
2008-06-04 12:00,51.748,233.0,0,499,91,63,72,summer
2008-06-04 13:00,20.164,95.0,0,22,38,63,72,summer
2008-06-04 14:00,59.53,260.4,0,656,90,63,72,summer
2008-06-04 15:00,116.976,506.0,0,1628,38,64,64,summer
2008-06-04 16:00,30.92,138.6,0,221,93,66,56,summer
2008-06-04 17:00,14.958,67.0,0,48,38,64,59,summer
2008-06-04 18:00,36.042,159.2,0,52,318,64,64,summer
2008-06-04 19:00,52.406,234.0,0,9,448,64,59,summer
2008-06-04 20:00,57.342,256.0,0,64,38,64,64,summer
2008-06-04 21:00,117.96,511.2,23,10,93,63,68,summer
2008-06-04 22:00,127.044,554.8,493,44,37,63,68,summer
2008-06-04 23:00,81.196,345.0,537,22,90,54,94,summer
2008-06-05 0:00,55.33,234.6,0,5,699,59,77,summer
2008-06-05 1:00,20.168,92.4,0,46,90,59,77,summer
2008-06-05 2:00,14.57,63.6,0,0,38,57,82,summer
2008-06-05 3:00,21.104,98.0,0,48,89,57,72,summer
2008-06-05 4:00,14.504,64.4,0,0,37,57,72,summer
2008-06-05 5:00,17.092,79.2,0,33,38,57,67,summer
2008-06-05 6:00,39.23,176.8,0,16,90,57,67,summer
2008-06-05 7:00,73.738,319.0,0,7,715,57,67,summer
2008-06-05 8:00,88.828,376.2,0,42,1049,59,59,summer
2008-06-05 9:00,77.346,327.4,0,0,1083,61,55,summer
2008-06-05 10:00,75.242,324.6,0,47,1014,63,52,summer
2008-06-05 11:00,77.48,328.6,0,0,1082,64,45,summer
2008-06-05 12:00,68.206,299.6,0,34,549,66,46,summer
2008-06-05 13:00,24.536,113.8,0,14,73,68,43,summer
2008-06-05 14:00,23.57,112.6,0,9,54,66,43,summer
2008-06-05 15:00,15.71,74.6,0,43,38,66,49,summer
2008-06-05 16:00,15.126,66.2,0,0,90,66,52,summer
2008-06-05 17:00,53.812,229.6,0,54,669,66,56,summer
2008-06-05 18:00,24.252,106.2,0,0,210,63,68,summer
2008-06-05 19:00,81.626,361.2,631,22,38,64,56,summer
2008-06-05 20:00,111.228,482.2,564,37,626,63,59,summer
2008-06-05 21:00,57.514,247.2,80,0,276,61,59,summer
2008-06-05 22:00,54.166,240.6,472,49,94,61,55,summer
2008-06-05 23:00,15.7,74.0,0,0,40,61,72,summer
2008-06-06 0:00,18.702,88.6,0,34,47,61,55,summer
2008-06-06 1:00,19.204,88.4,0,23,84,61,63,summer
2008-06-06 2:00,16.1,75.0,0,0,40,59,67,summer
2008-06-06 3:00,22.16,106.8,0,55,94,59,67,summer
2008-06-06 4:00,16.228,76.0,0,0,39,59,67,summer
2008-06-06 5:00,62.576,264.6,0,34,788,59,67,summer
2008-06-06 6:00,39.93,179.8,0,15,39,55,82,summer
2008-06-06 7:00,54.18,231.6,0,3,577,55,77,summer
2008-06-06 8:00,89.524,376.2,0,44,1128,55,77,summer
2008-06-06 9:00,76.186,318.4,0,0,1070,55,77,summer
2008-06-06 10:00,38.548,167.0,0,47,425,57,72,summer
2008-06-06 11:00,27.654,125.2,0,0,86,59,67,summer
2008-06-06 12:00,25.938,123.4,0,31,39,61,63,summer
2008-06-06 13:00,23.596,111.0,0,20,86,63,63,summer
2008-06-06 14:00,37.906,172.2,0,0,39,64,59,summer
2008-06-06 15:00,41.928,187.6,0,47,80,63,59,summer
2008-06-06 16:00,31.31,143.6,0,0,47,63,59,summer
2008-06-06 17:00,26.592,129.2,0,51,40,61,55,summer
2008-06-06 18:00,55.658,239.6,0,5,618,61,59,summer
2008-06-06 19:00,38.618,166.4,0,11,160,59,63,summer
2008-06-06 20:00,183.814,779.8,475,38,1106,59,59,summer
2008-06-06 21:00,177.982,750.8,534,0,1066,57,67,summer
2008-06-06 22:00,60.662,252.8,0,48,133,57,72,summer
2008-06-06 23:00,32.718,133.8,0,0,40,61,59,summer
2008-06-07 0:00,37.094,155.8,0,31,87,55,77,summer
2008-06-07 1:00,33.428,138.4,0,19,40,55,77,summer
2008-06-07 2:00,31.948,134.2,0,0,40,55,77,summer
2008-06-07 3:00,38.45,161.4,0,49,85,54,82,summer
2008-06-07 4:00,31.578,131.8,0,0,40,52,88,summer
2008-06-07 5:00,37.258,153.8,0,42,85,50,94,summer
2008-06-07 6:00,65.632,273.2,0,5,596,54,88,summer
2008-06-07 7:00,87.94,369.4,0,13,537,55,82,summer
2008-06-07 8:00,115.148,483.4,0,33,1120,57,82,summer
2008-06-07 9:00,96.974,403.4,0,0,1089,59,82,summer
2008-06-07 10:00,103.488,430.2,0,50,1141,59,77,summer
2008-06-07 11:00,115.218,484.8,0,269,1081,63,72,summer
2008-06-07 12:00,117.134,499.2,0,270,1127,64,64,summer
2008-06-07 13:00,234.07,997.2,465,1539,1118,66,60,summer
2008-06-07 14:00,137.354,585.2,561,53,1063,64,64,summer
2008-06-07 15:00,84.468,356.2,1,50,1117,63,68,summer
2008-06-07 16:00,83.344,347.4,0,22,1086,63,68,summer
2008-06-07 17:00,93.262,388.4,0,45,1145,64,59,summer
2008-06-07 18:00,45.52,196.8,0,0,504,64,59,summer
2008-06-07 19:00,121.332,539.8,1184,48,91,63,59,summer
2008-06-07 20:00,104.418,442.2,168,0,1129,63,55,summer
2008-06-07 21:00,27.406,121.2,0,45,147,63,55,summer
2008-06-07 22:00,20.416,88.6,0,1,86,63,55,summer
2008-06-07 23:00,19.604,84.0,0,27,39,55,77,summer
2008-06-08 0:00,21.558,95.0,0,20,85,59,55,summer
2008-06-08 1:00,22.988,97.0,0,3,39,57,59,summer
2008-06-08 2:00,18.792,86.0,0,43,86,52,71,summer
2008-06-08 3:00,12.728,55.4,0,0,41,54,77,summer
2008-06-08 4:00,47.798,202.0,0,46,562,50,87,summer
2008-06-08 5:00,22.71,96.2,0,0,207,50,82,summer
2008-06-08 6:00,15.15,69.2,0,34,40,50,94,summer
2008-06-08 7:00,16.228,72.2,0,12,87,55,82,summer
2008-06-08 8:00,26.716,125.4,0,9,39,57,77,summer
2008-06-08 9:00,19.148,87.4,0,37,84,59,77,summer
2008-06-08 10:00,11.996,52.2,0,0,40,61,72,summer
2008-06-08 11:00,81.816,341.0,0,47,1083,63,72,summer
2008-06-08 12:00,39.7,176.8,278,0,73,63,72,summer
2008-06-08 13:00,80.366,337.2,25,38,797,64,68,summer
2008-06-08 14:00,112.152,473.0,491,9,899,66,68,summer
2008-06-08 15:00,131.242,550.2,560,14,1153,68,68,summer
2008-06-08 16:00,109.812,461.4,0,35,1092,70,60,summer
2008-06-08 17:00,114.096,485.6,0,0,1120,70,64,summer
2008-06-08 18:00,90.9,395.8,0,48,482,70,64,summer
2008-06-08 19:00,153.972,667.4,1176,0,526,68,68,summer
2008-06-08 20:00,83.382,363.6,6,230,267,66,73,summer
2008-06-08 21:00,199.474,850.4,0,1413,798,66,73,summer
2008-06-08 22:00,92.384,400.4,0,1061,91,64,83,summer
2008-06-08 23:00,17.214,77.6,0,62,41,61,52,summer
2008-06-09 0:00,18.194,81.0,0,25,92,63,88,summer
2008-06-09 1:00,18.516,86.2,0,50,70,63,94,summer
2008-06-09 2:00,14.584,64.2,0,10,59,63,88,summer
2008-06-09 3:00,20.058,92.6,0,63,91,61,94,summer
2008-06-09 4:00,13.196,58.0,0,10,40,61,94,summer
2008-06-09 5:00,19.652,89.8,0,59,89,61,94,summer
2008-06-09 6:00,72.848,309.0,0,1,822,59,94,summer
2008-06-09 7:00,100.246,421.6,7,74,1124,61,88,summer
2008-06-09 8:00,189.75,810.2,474,1384,1055,64,77,summer
2008-06-09 9:00,63.658,277.8,523,36,261,68,73,summer
2008-06-09 10:00,30.97,149.2,0,55,41,72,64,summer
2008-06-09 11:00,64.032,286.0,14,16,382,75,57,summer
2008-06-09 12:00,99.118,423.0,0,35,1122,77,54,summer
2008-06-09 13:00,41.322,187.2,0,38,311,79,44,summer
2008-06-09 14:00,23.612,115.2,0,10,40,81,39,summer
2008-06-09 15:00,30.254,145.0,0,63,87,81,34,summer
2008-06-09 16:00,26.592,125.0,0,0,93,81,34,summer
2008-06-09 17:00,27.552,133.8,0,51,40,81,42,summer
2008-06-09 18:00,32.2,150.2,0,0,125,79,44,summer
2008-06-09 19:00,83.776,361.4,0,34,823,77,47,summer
2008-06-09 20:00,33.404,158.6,0,18,90,75,53,summer
2008-06-09 21:00,67.354,296.8,0,12,147,73,61,summer
2008-06-09 22:00,181.58,772.0,436,41,827,72,69,summer
2008-06-09 23:00,53.23,223.4,513,0,90,64,83,summer
2008-06-10 0:00,22.492,102.8,1,53,94,66,78,summer
2008-06-10 1:00,17.128,74.6,0,0,89,64,83,summer
2008-06-10 2:00,18.622,86.2,0,44,91,63,88,summer
2008-06-10 3:00,14.212,65.8,0,9,39,63,82,summer
2008-06-10 4:00,17.742,81.0,0,21,91,63,82,summer
2008-06-10 5:00,18.306,84.0,0,31,93,61,82,summer
2008-06-10 6:00,80.29,338.8,0,0,848,63,77,summer
2008-06-10 7:00,105.322,444.2,0,50,1138,64,73,summer
2008-06-10 8:00,79.974,332.8,0,0,1140,68,64,summer
2008-06-10 9:00,82.57,346.6,0,51,1123,70,60,summer
2008-06-10 10:00,81.244,337.2,0,0,1133,73,53,summer
2008-06-10 11:00,91.386,387.4,0,31,1127,77,50,summer
2008-06-10 12:00,25.058,110.6,0,22,172,79,44,summer
2008-06-10 13:00,19.112,84.8,0,7,90,81,39,summer
2008-06-10 14:00,18.698,86.8,0,46,90,81,42,summer
2008-06-10 15:00,16.588,73.8,0,0,92,81,39,summer
2008-06-10 16:00,16.75,79.8,0,55,40,81,45,summer
2008-06-10 17:00,19.126,86.2,0,0,91,81,39,summer
2008-06-10 18:00,19.67,90.4,0,40,93,79,36,summer
2008-06-10 19:00,63.542,283.2,670,15,92,75,53,summer
2008-06-10 20:00,41.556,195.8,236,19,95,73,57,summer
2008-06-10 21:00,131.05,546.8,0,36,939,72,60,summer
2008-06-10 22:00,46.074,196.8,0,0,97,72,64,summer
2008-06-10 23:00,20.578,98.6,0,55,95,70,73,summer
2008-06-11 0:00,16.596,72.4,0,0,91,66,78,summer
2008-06-11 1:00,19.614,90.8,0,53,95,64,73,summer
2008-06-11 2:00,15.06,66.8,0,3,69,63,77,summer
2008-06-11 3:00,17.382,82.4,0,31,64,61,77,summer
2008-06-11 4:00,52.65,220.6,0,24,670,59,72,summer
2008-06-11 5:00,28.228,121.8,0,4,284,57,77,summer
2008-06-11 6:00,49.764,221.0,0,46,248,59,72,summer
2008-06-11 7:00,129.388,543.2,428,0,1139,61,68,summer
2008-06-11 8:00,103.57,438.8,303,52,1119,61,68,summer
2008-06-11 9:00,71.97,303.6,241,0,783,66,56,summer
2008-06-11 10:00,26.234,122.4,0,169,38,68,56,summer
2008-06-11 11:00,26.2,118.4,0,144,92,68,60,summer
2008-06-11 12:00,30.202,140.8,5,61,93,70,56,summer
2008-06-11 13:00,22.204,110.4,0,27,93,72,53,summer
2008-06-11 14:00,14.22,64.4,0,7,40,73,50,summer
2008-06-11 15:00,57.77,246.0,0,50,724,73,50,summer
2008-06-11 16:00,18.064,82.2,0,0,91,70,53,summer
2008-06-11 17:00,42.376,197.2,0,59,93,68,56,summer
2008-06-11 18:00,17.076,75.6,0,1,55,66,56,summer
2008-06-11 19:00,71.742,309.4,0,44,79,64,56,summer
2008-06-11 20:00,61.232,269.4,0,10,91,64,56,summer
2008-06-11 21:00,135.06,568.4,0,26,1053,61,68,summer
2008-06-11 22:00,75.108,317.8,0,27,372,59,67,summer
2008-06-11 23:00,21.496,95.6,0,4,90,68,73,summer
2008-06-12 0:00,18.832,88.8,0,50,40,55,77,summer
2008-06-12 1:00,18.572,83.8,0,0,93,55,77,summer
2008-06-12 2:00,20.708,96.4,0,51,92,52,88,summer
2008-06-12 3:00,19.31,88.4,0,0,95,50,94,summer
2008-06-12 4:00,17.576,81.8,0,36,39,50,94,summer
2008-06-12 5:00,19.492,88.8,0,14,92,52,94,summer
2008-06-12 6:00,73.12,312.2,0,16,678,55,88,summer
2008-06-12 7:00,113.494,476.4,451,41,1137,57,82,summer
2008-06-12 8:00,132.018,558.4,418,1,1120,57,82,summer
2008-06-12 9:00,121.262,512.8,163,54,1110,61,77,summer
2008-06-12 10:00,88.232,376.6,0,0,347,61,77,summer
2008-06-12 11:00,54.976,244.4,0,53,88,63,77,summer
2008-06-12 12:00,25.892,123.4,0,0,89,61,82,summer
2008-06-12 13:00,43.838,207.4,0,40,39,57,88,summer
2008-06-12 14:00,31.188,144.4,0,11,91,61,77,summer
2008-06-12 15:00,27.64,129.6,0,19,90,61,68,summer
2008-06-12 16:00,17.116,77.8,0,33,40,63,59,summer
2008-06-12 17:00,18.932,84.0,0,0,89,61,59,summer
2008-06-12 18:00,45.428,194.2,0,50,489,61,55,summer
2008-06-12 19:00,54.588,240.8,0,0,264,59,59,summer
2008-06-12 20:00,126.174,536.8,400,48,889,57,67,summer
2008-06-12 21:00,82.77,349.2,468,1,57,55,72,summer
2008-06-12 22:00,64.038,270.2,51,28,88,54,72,summer
2008-06-12 23:00,24.136,104.4,0,21,90,57,72,summer
2008-06-13 0:00,13.434,58.4,0,4,39,52,76,summer
2008-06-13 1:00,18.996,88.8,0,42,87,50,76,summer
2008-06-13 2:00,12.766,56.0,0,0,39,48,82,summer
2008-06-13 3:00,19.074,88.0,0,47,88,45,87,summer
2008-06-13 4:00,49.03,203.2,0,0,651,45,93,summer
2008-06-13 5:00,17.514,78.4,0,38,85,45,100,summer
2008-06-13 6:00,45.64,199.6,0,8,268,48,93,summer
2008-06-13 7:00,96.976,404.8,0,14,1131,50,94,summer
2008-06-13 8:00,116.948,491.6,0,409,1120,50,94,summer
2008-06-13 9:00,80.168,334.8,0,0,1129,55,67,summer
2008-06-13 10:00,77.206,323.6,0,46,1064,61,52,summer
2008-06-13 11:00,52.212,219.8,0,0,706,59,55,summer
2008-06-13 12:00,123.342,536.2,0,1733,38,63,45,summer
2008-06-13 13:00,44.53,198.2,0,328,93,59,51,summer
2008-06-13 14:00,183.018,780.2,0,2028,688,63,48,summer
2008-06-13 15:00,57.754,278.6,0,374,204,63,45,summer
2008-06-13 16:00,58.928,257.6,0,36,548,63,45,summer
2008-06-13 17:00,174.414,741.8,0,1273,1124,63,45,summer
2008-06-13 18:00,107.652,463.8,0,872,180,63,45,summer
2008-06-13 19:00,108.716,474.8,929,4,39,61,52,summer
2008-06-13 20:00,97.756,426.4,478,54,95,61,52,summer
2008-06-13 21:00,98.236,429.2,447,0,165,59,59,summer
2008-06-13 22:00,157.18,664.6,462,38,867,55,67,summer
2008-06-13 23:00,62.79,268.6,493,10,83,52,76,summer
2008-06-14 0:00,20.556,99.8,0,21,85,55,77,summer
2008-06-14 1:00,19.856,99.0,0,26,65,54,82,summer
2008-06-14 2:00,17.322,83.2,0,2,59,54,82,summer
2008-06-14 3:00,22.06,109.0,0,45,84,54,82,summer
2008-06-14 4:00,15.882,76.6,0,0,39,54,82,summer
2008-06-14 5:00,22.06,108.2,0,46,84,52,88,summer
2008-06-14 6:00,41.962,184.2,0,0,380,50,94,summer
2008-06-14 7:00,96.588,412.2,0,41,967,55,82,summer
2008-06-14 8:00,23.528,109.6,0,4,40,57,72,summer
2008-06-14 9:00,27.018,131.0,0,37,81,59,67,summer
2008-06-14 10:00,63.164,272.6,0,43,720,61,59,summer
2008-06-14 11:00,45.916,206.4,0,71,400,63,55,summer
2008-06-14 12:00,100.194,425.2,0,71,979,64,52,summer
2008-06-14 13:00,96.694,410.6,0,70,1140,64,52,summer
2008-06-14 14:00,87.12,361.6,0,70,1146,66,49,summer
2008-06-14 15:00,86.704,359.6,0,69,1154,66,49,summer
2008-06-14 16:00,82.546,340.6,0,69,1098,66,46,summer
2008-06-14 17:00,23.972,114.0,0,70,105,68,40,summer
2008-06-14 18:00,42.636,229.6,0,68,168,66,46,summer
2008-06-14 19:00,96.852,416.4,338,69,638,64,45,summer
2008-06-14 20:00,60.016,272.8,525,69,100,61,52,summer
2008-06-14 21:00,125.076,538.8,459,50,1009,57,63,summer
2008-06-14 22:00,100.92,423.2,443,0,39,54,72,summer
2008-06-14 23:00,66.278,275.0,97,0,101,55,77,summer
2008-06-15 0:00,44.93,186.0,0,53,40,54,72,summer
2008-06-15 1:00,32.808,141.6,0,70,98,50,76,summer
2008-06-15 2:00,27.876,118.4,0,68,40,48,87,summer
2008-06-15 3:00,30.92,130.6,0,50,99,48,87,summer
2008-06-15 4:00,47.158,198.0,0,0,457,48,87,summer
2008-06-15 5:00,23.72,100.8,0,0,220,48,93,summer
2008-06-15 6:00,12.472,54.2,0,0,40,50,87,summer
2008-06-15 7:00,35.958,169.4,0,58,99,54,82,summer
2008-06-15 8:00,53.508,234.0,0,69,330,55,77,summer
2008-06-15 9:00,79.078,336.6,0,226,611,59,63,summer
2008-06-15 10:00,107.97,452.2,0,17,1141,59,63,summer
2008-06-15 11:00,102.692,425.2,0,9,1157,59,63,summer
2008-06-15 12:00,190.52,812.2,1072,343,1073,59,67,summer
2008-06-15 13:00,257.73,1095.4,2603,70,1133,61,63,summer
2008-06-15 14:00,140.624,599.6,794,69,1085,63,55,summer
2008-06-15 15:00,129.26,540.0,710,27,1155,64,59,summer
2008-06-15 16:00,83.304,360.0,2,0,886,57,82,summer
2008-06-15 17:00,97.348,425.0,907,182,160,61,68,summer
2008-06-15 18:00,143.908,610.8,383,647,788,57,77,summer
2008-06-15 19:00,206.558,892.0,0,1783,39,55,88,summer
2008-06-15 20:00,126.202,541.2,0,1118,93,55,88,summer
2008-06-15 21:00,213.924,903.4,0,1631,714,55,82,summer
2008-06-15 22:00,54.868,234.2,0,238,40,55,82,summer
2008-06-15 23:00,45.766,193.2,0,74,91,57,59,summer
2008-06-16 0:00,29.668,137.8,0,12,40,54,88,summer
2008-06-16 1:00,24.968,117.4,0,44,91,54,88,summer
2008-06-16 2:00,15.818,72.8,0,12,88,54,94,summer
2008-06-16 3:00,15.17,72.6,0,42,40,54,94,summer
2008-06-16 4:00,15.652,71.4,0,14,88,54,88,summer
2008-06-16 5:00,15.138,73.6,0,33,40,54,88,summer
2008-06-16 6:00,91.992,389.0,0,6,755,54,94,summer
2008-06-16 7:00,140.464,591.4,435,29,1141,54,94,summer
2008-06-16 8:00,96.852,399.8,249,7,1152,57,88,summer
2008-06-16 9:00,94.19,392.0,304,24,1086,59,77,summer
2008-06-16 10:00,77.966,329.2,0,10,1112,59,77,summer
2008-06-16 11:00,13.408,62.6,0,22,39,64,59,summer
2008-06-16 12:00,16.514,77.8,0,12,87,63,63,summer
2008-06-16 13:00,12.714,58.4,0,20,39,63,63,summer
2008-06-16 14:00,16.084,73.2,0,15,89,63,68,summer
2008-06-16 15:00,66.296,289.6,0,18,674,64,59,summer
2008-06-16 16:00,31.2,146.4,0,16,105,64,56,summer
2008-06-16 17:00,21.28,101.0,0,19,40,66,56,summer
2008-06-16 18:00,24.194,116.2,0,16,91,66,49,summer
2008-06-16 19:00,69.46,304.4,0,20,391,64,52,summer
2008-06-16 20:00,91.618,388.0,0,16,1100,64,52,summer
2008-06-16 21:00,174.336,733.0,336,20,1135,63,59,summer
2008-06-16 22:00,97.662,407.2,145,15,549,61,59,summer
2008-06-16 23:00,50.4,218.0,511,22,40,54,88,summer
2008-06-17 0:00,16.96,76.8,0,12,87,59,63,summer
2008-06-17 1:00,17.334,80.2,0,25,89,57,63,summer
2008-06-17 2:00,13.66,62.6,0,10,39,55,67,summer
2008-06-17 3:00,16.456,74.6,0,26,89,54,72,summer
2008-06-17 4:00,13.526,61.2,0,9,39,52,76,summer
2008-06-17 5:00,17.19,79.4,0,27,89,48,87,summer
2008-06-17 6:00,95.292,402.0,0,7,916,48,87,summer
2008-06-17 7:00,102.456,429.8,0,28,1104,57,67,summer
2008-06-17 8:00,76.542,313.6,0,5,1162,59,63,summer
2008-06-17 9:00,80.024,332.8,0,30,1137,63,63,summer
2008-06-17 10:00,29.49,140.0,0,4,302,66,56,summer
2008-06-17 11:00,21.54,103.8,0,33,89,70,40,summer
2008-06-17 12:00,21.582,101.8,0,2,39,70,40,summer
2008-06-17 13:00,28.712,127.4,0,35,89,72,41,summer
2008-06-17 14:00,23.568,113.0,0,1,39,70,38,summer
2008-06-17 15:00,60.072,252.4,0,35,701,73,33,summer
2008-06-17 16:00,29.964,158.8,0,0,84,73,33,summer
2008-06-17 17:00,28.946,133.0,0,36,90,73,33,summer
2008-06-17 18:00,24.466,107.2,0,0,92,73,31,summer
2008-06-17 19:00,48.772,203.8,0,36,549,72,35,summer
2008-06-17 20:00,98.482,412.0,0,0,1135,66,46,summer
2008-06-17 21:00,131.132,547.8,520,35,1126,64,52,summer
2008-06-17 22:00,126.45,527.6,560,0,914,59,59,summer
2008-06-17 23:00,22.468,104.2,0,36,94,61,59,summer
2008-06-18 0:00,16.592,76.4,0,0,93,63,68,summer
2008-06-18 1:00,14.456,68.0,0,36,39,61,68,summer
2008-06-18 2:00,15.094,66.6,0,0,91,59,67,summer
2008-06-18 3:00,18.064,85.6,0,35,94,55,72,summer
2008-06-18 4:00,12.162,55.0,0,7,40,55,72,summer
2008-06-18 5:00,16.61,75.4,0,28,91,52,88,summer
2008-06-18 6:00,84.052,350.0,0,13,929,54,88,summer
2008-06-18 7:00,115.8,491.0,157,22,1143,59,72,summer
2008-06-18 8:00,108.68,466.0,283,17,1130,63,59,summer
2008-06-18 9:00,111.47,480.4,460,18,1071,64,56,summer
2008-06-18 10:00,122.892,526.6,644,22,1118,66,56,summer
2008-06-18 11:00,149.0,675.6,1430,13,730,68,56,summer
2008-06-18 12:00,52.438,259.2,437,27,47,70,46,summer
2008-06-18 13:00,28.562,139.0,21,40,92,70,46,summer
2008-06-18 14:00,51.992,229.8,416,172,68,70,43,summer
2008-06-18 15:00,45.564,200.2,482,3,68,72,41,summer
2008-06-18 16:00,219.162,939.2,1377,1843,92,72,41,summer
2008-06-18 17:00,95.556,433.0,453,617,98,72,41,summer
2008-06-18 18:00,33.152,153.4,107,45,40,68,46,summer
2008-06-18 19:00,184.826,792.0,1167,0,984,68,46,summer
2008-06-18 20:00,103.396,438.6,115,38,1156,66,52,summer
2008-06-18 21:00,100.818,425.0,0,0,1147,63,59,summer
2008-06-18 22:00,111.8,466.2,0,37,1149,63,59,summer
2008-06-18 23:00,81.47,332.2,0,7,1177,63,59,summer
2008-06-19 0:00,23.518,103.2,0,30,200,59,67,summer
2008-06-19 1:00,17.312,78.4,0,15,95,59,67,summer
2008-06-19 2:00,16.98,75.2,0,21,97,59,72,summer
2008-06-19 3:00,16.95,75.8,0,22,95,57,77,summer
2008-06-19 4:00,12.286,56.8,0,15,40,55,82,summer
2008-06-19 5:00,17.988,83.6,0,27,95,55,82,summer
2008-06-19 6:00,85.196,360.2,0,9,858,55,82,summer
2008-06-19 7:00,122.572,515.2,433,32,1145,57,77,summer
2008-06-19 8:00,93.67,400.8,70,3,1096,59,72,summer
2008-06-19 9:00,103.842,441.4,511,35,963,61,77,summer
2008-06-19 10:00,32.448,153.2,0,0,91,64,73,summer
2008-06-19 11:00,65.298,295.0,782,36,39,66,73,summer
2008-06-19 12:00,29.416,132.6,68,0,94,68,68,summer
2008-06-19 13:00,17.366,81.4,0,36,91,68,68,summer
2008-06-19 14:00,13.472,68.8,0,0,39,70,68,summer
2008-06-19 15:00,25.334,118.0,0,37,95,70,68,summer
2008-06-19 16:00,55.004,231.0,0,0,526,68,78,summer
2008-06-19 17:00,67.502,291.8,0,445,174,64,88,summer
2008-06-19 18:00,66.638,287.0,0,639,111,66,88,summer
2008-06-19 19:00,191.648,812.6,847,37,1143,66,83,summer
2008-06-19 20:00,150.218,629.0,18,18,1138,66,88,summer
2008-06-19 21:00,201.116,851.6,682,20,1129,63,94,summer
2008-06-19 22:00,121.396,509.4,0,26,1082,63,94,summer
2008-06-19 23:00,40.912,170.6,0,11,475,61,63,summer
2008-06-20 0:00,18.36,84.4,0,33,95,61,100,summer
2008-06-20 1:00,12.374,54.2,0,3,40,61,94,summer
2008-06-20 2:00,17.658,80.2,0,37,91,59,94,summer
2008-06-20 3:00,15.12,66.6,0,0,92,57,94,summer
2008-06-20 4:00,14.092,66.0,0,36,40,57,100,summer
2008-06-20 5:00,15.588,67.4,0,0,92,57,100,summer
2008-06-20 6:00,93.226,394.0,0,35,985,59,94,summer
2008-06-20 7:00,119.842,509.6,0,0,1137,61,82,summer
2008-06-20 8:00,101.344,444.0,0,36,1144,63,88,summer
2008-06-20 9:00,82.156,344.6,0,0,1090,64,83,summer
2008-06-20 10:00,88.732,379.6,0,36,1132,66,83,summer
2008-06-20 11:00,119.83,502.0,840,0,878,68,73,summer
2008-06-20 12:00,59.676,274.0,582,37,40,70,68,summer
2008-06-20 13:00,76.444,330.0,0,1,894,70,64,summer
2008-06-20 14:00,14.326,65.8,0,36,40,72,64,summer
2008-06-20 15:00,16.44,76.4,0,7,95,73,57,summer
2008-06-20 16:00,16.804,77.0,0,30,96,73,57,summer
2008-06-20 17:00,13.212,60.6,0,13,40,72,60,summer
2008-06-20 18:00,134.41,572.4,0,911,1006,73,57,summer
2008-06-20 19:00,223.916,958.8,714,580,1136,72,64,summer
2008-06-20 20:00,138.434,580.4,7,813,1162,72,64,summer
2008-06-20 21:00,154.522,657.2,672,206,957,68,73,summer
2008-06-20 22:00,70.526,309.0,133,47,95,64,83,summer
2008-06-20 23:00,59.072,257.6,0,38,40,61,94,summer
2008-06-21 0:00,48.054,208.6,0,46,98,61,88,summer
2008-06-21 1:00,43.95,191.6,0,14,97,59,100,summer
2008-06-21 2:00,28.438,127.0,0,50,97,59,94,summer
2008-06-21 3:00,12.794,57.2,0,9,40,57,100,summer
2008-06-21 4:00,17.16,79.2,0,43,96,57,94,summer
2008-06-21 5:00,11.678,51.8,0,0,40,57,94,summer
2008-06-21 6:00,46.736,199.0,0,38,591,59,94,summer
2008-06-21 7:00,48.138,209.6,0,0,279,63,94,summer
2008-06-21 8:00,78.512,336.2,0,451,581,68,78,summer
2008-06-21 9:00,37.286,162.2,0,49,385,72,69,summer
2008-06-21 10:00,18.104,81.0,0,30,95,72,69,summer
2008-06-21 11:00,125.956,541.6,0,1637,55,73,61,summer
2008-06-21 12:00,59.93,261.2,0,420,169,75,61,summer
2008-06-21 13:00,100.804,428.6,0,57,1132,77,57,summer
2008-06-21 14:00,189.518,808.2,0,1339,1126,79,54,summer
2008-06-21 15:00,133.952,563.0,0,487,1146,81,51,summer
2008-06-21 16:00,128.486,544.0,0,839,740,81,54,summer
2008-06-21 17:00,74.534,324.4,0,189,387,81,48,summer
2008-06-21 18:00,94.748,397.0,0,20,1148,82,51,summer
2008-06-21 19:00,81.852,338.8,0,23,1152,81,51,summer
2008-06-21 20:00,78.466,325.2,0,34,1099,81,51,summer
2008-06-21 21:00,97.824,409.8,0,8,1153,70,78,summer
2008-06-21 22:00,126.114,532.4,444,40,1020,68,83,summer
2008-06-21 23:00,51.22,215.6,496,0,102,63,88,summer
2008-06-22 0:00,50.434,212.4,0,41,97,66,88,summer
2008-06-22 1:00,27.996,117.0,0,0,99,64,94,summer
2008-06-22 2:00,18.72,89.4,0,39,97,64,94,summer
2008-06-22 3:00,15.238,68.6,0,7,86,63,94,summer
2008-06-22 4:00,15.842,76.0,0,31,51,63,94,summer
2008-06-22 5:00,16.578,74.2,0,21,98,64,94,summer
2008-06-22 6:00,39.33,170.0,0,18,468,64,100,summer
2008-06-22 7:00,33.28,146.2,0,30,352,66,94,summer
2008-06-22 8:00,12.658,58.6,0,8,39,68,88,summer
