datetime,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Temp_Min,Temp_Max,Humidity_Min,Humidity_Max
2008-11-07 00:00:00,202.092,864.6,0,97,731,48,50,93,94
2008-11-07 06:00:00,595.432,2492.0,0,97,6264,46,50,87,100
2008-11-07 12:00:00,371.63599999999997,1596.8,0,97,2199,50,54,87,94
2008-11-07 18:00:00,448.98199999999997,1893.8,1032,119,1227,43,46,87,93
2008-11-08 00:00:00,178.096,765.6,0,111,731,39,41,93,100
2008-11-08 06:00:00,458.83,1940.8,0,286,3289,39,50,87,100
2008-11-08 12:00:00,399.886,1702.0,0,303,766,52,54,77,88
2008-11-08 18:00:00,730.748,3080.8,1114,2598,1399,52,54,77,88
2008-11-09 00:00:00,290.69,1239.8,1259,156,377,50,54,82,94
2008-11-09 06:00:00,600.716,2572.8,1275,300,3631,50,54,72,94
2008-11-09 12:00:00,933.41,3964.2,2531,94,6223,54,54,77,82
2008-11-09 18:00:00,722.792,3075.8,1236,82,4001,52,54,88,94
2008-11-10 00:00:00,137.046,598.8,0,77,195,55,57,82,88
2008-11-10 06:00:00,814.17,3440.6,0,96,6236,55,57,82,88
2008-11-10 12:00:00,677.27,2874.4,1023,98,2928,55,59,82,88
2008-11-10 18:00:00,485.106,2026.3999999999999,0,98,926,57,59,72,82
2008-11-11 00:00:00,169.504,730.8,0,98,627,48,57,82,93
2008-11-11 06:00:00,656.172,2767.4,752,827,4732,46,52,76,87
2008-11-11 12:00:00,837.258,3526.2,725,1266,5284,52,55,67,82
2008-11-11 18:00:00,834.3539999999999,3483.6,998,87,4080,45,52,82,93
2008-11-12 00:00:00,507.18,2088.2,0,72,147,43,46,93,100
2008-11-12 06:00:00,653.606,2723.8,0,417,6336,46,50,82,93
2008-11-12 12:00:00,500.44,2123.4,0,2106,1138,45,50,76,82
2008-11-12 18:00:00,458.39,1927.8,1066,94,1737,37,43,87,100
2008-11-13 00:00:00,195.016,833.2,0,92,792,36,41,93,100
2008-11-13 06:00:00,419.63,1739.6,0,92,4007,39,50,82,100
2008-11-13 12:00:00,149.296,655.6,0,63,194,46,54,58,76
2008-11-13 18:00:00,475.626,2003.6,0,91,1322,39,43,87,100
2008-11-14 00:00:00,145.464,640.8,0,92,160,41,43,93,93
2008-11-14 06:00:00,668.794,2788.7999999999997,1104,72,6323,43,46,87,100
2008-11-14 12:00:00,356.5,1520.6,0,81,2034,48,50,93,94
2008-11-14 18:00:00,451.082,1898.8,988,94,1412,50,50,94,94
2008-11-15 00:00:00,158.404,682.4,0,93,632,50,50,94,94
2008-11-15 06:00:00,583.986,2490.8,734,76,4395,50,52,94,100
2008-11-15 12:00:00,1151.556,4923.4,1043,3552,5416,52,52,94,94
2008-11-15 18:00:00,1277.47,5386.0,2175,95,5273,52,52,94,94
2008-11-16 00:00:00,402.862,1673.6000000000001,955,89,917,52,52,94,94
2008-11-16 06:00:00,324.308,1398.6,0,68,2218,52,54,88,94
2008-11-16 12:00:00,797.69,3339.6000000000004,1910,1074,3458,54,54,82,88
2008-11-16 18:00:00,718.72,3041.2,1926,583,2271,52,54,82,94
2008-11-17 00:00:00,170.982,727.0,0,108,704,48,50,87,94
2008-11-17 06:00:00,581.83,2408.4,0,95,6335,46,50,62,87
2008-11-17 12:00:00,334.1,1383.0,0,96,2590,45,50,58,71
2008-11-17 18:00:00,420.24,1773.0,0,95,961,41,43,76,81
2008-11-18 00:00:00,213.6,919.4,0,97,915,43,46,93,100
2008-11-18 06:00:00,735.25,3092.2,1079,64,6245,48,50,93,100
2008-11-18 12:00:00,283.66999999999996,1206.2,0,98,1667,52,52,88,94
2008-11-18 18:00:00,514.892,2178.4,0,96,2377,50,52,87,88
2008-11-19 00:00:00,165.3,711.4000000000001,0,97,327,39,50,82,93
2008-11-19 06:00:00,602.592,2534.0,1031,515,5299,39,50,87,100
2008-11-19 12:00:00,440.792,1881.8,0,2298,19,50,52,76,87
2008-11-19 18:00:00,635.292,2684.8,706,98,3059,48,50,82,87
2008-11-20 00:00:00,218.64,920.0,0,94,748,46,48,87,93
2008-11-20 06:00:00,631.5160000000001,2655.4,1034,94,5823,48,50,87,87
2008-11-20 12:00:00,262.274,1138.0,0,89,0,52,54,88,94
2008-11-20 18:00:00,578.326,2455.6,0,70,1161,50,54,88,94
2008-11-21 00:00:00,206.17000000000002,886.8,22,95,936,50,50,87,87
2008-11-21 06:00:00,591.798,2502.0,1017,95,5601,48,52,82,94
2008-11-21 12:00:00,463.936,1998.4,0,95,2890,48,52,58,71
2008-11-21 18:00:00,413.716,1744.8,0,84,1022,39,46,53,93
2008-11-22 00:00:00,179.464,775.6,0,73,623,36,43,65,76
2008-11-22 06:00:00,506.692,2123.6,0,93,4703,37,43,57,75
2008-11-22 12:00:00,336.836,1436.6,0,91,1744,41,45,46,57
2008-11-22 18:00:00,713.636,3040.0,1093,604,1197,34,39,56,70
2008-11-23 00:00:00,257.94,1097.6,0,92,627,27,32,75,86
2008-11-23 06:00:00,599.758,2559.6,1657,2868,1921,25,37,70,93
2008-11-23 12:00:00,1301.276,5540.0,976,4131,2537,36,45,87,100
2008-11-23 18:00:00,1361.926,5735.0,998,1770,6224,41,45,87,93
2008-11-24 00:00:00,553.67,2267.2,0,137,159,37,41,87,93
2008-11-24 06:00:00,996.996,4167.4,0,131,6273,36,41,87,93
2008-11-24 12:00:00,713.492,2972.0,0,113,4283,41,46,71,93
2008-11-24 18:00:00,857.874,3587.8,1063,91,1626,32,39,87,93
2008-11-25 00:00:00,517.068,2136.4,0,96,794,28,32,86,93
2008-11-25 06:00:00,899.346,3742.2,0,94,6334,34,43,81,93
2008-11-25 12:00:00,453.18,1903.6,237,62,440,43,45,71,76
2008-11-25 18:00:00,775.002,3244.6,2773,93,2903,39,43,81,87
2008-11-26 00:00:00,206.83599999999998,853.2,0,92,880,37,41,87,93
2008-11-26 06:00:00,588.624,2425.0,0,60,6389,39,43,87,93
2008-11-26 12:00:00,145.162,598.2,0,91,421,39,45,81,93
2008-11-26 18:00:00,606.482,2532.0,909,91,2312,34,37,93,100
2008-11-27 00:00:00,370.174,1541.8000000000002,0,61,870,0,34,93,100
2008-11-27 06:00:00,748.146,3112.6,0,90,6343,0,36,87,100
2008-11-27 12:00:00,464.932,1931.4,65,62,2617,37,39,87,93
2008-11-27 18:00:00,749.08,3140.6,2426,90,2610,32,39,81,100
2008-11-28 00:00:00,163.39600000000002,670.8,0,77,520,32,34,93,100
2008-11-28 06:00:00,701.372,2894.4,0,76,6418,32,36,87,100
2008-11-28 12:00:00,415.546,1715.0,0,64,1760,36,37,87,87
2008-11-28 18:00:00,605.812,2507.4,1113,90,2663,32,36,87,93
2008-11-29 00:00:00,141.698,578.8,0,62,687,34,36,87,93
2008-11-29 06:00:00,631.02,2643.8,859,570,3726,36,39,87,100
2008-11-29 12:00:00,709.3040000000001,2952.8,1579,1651,5695,37,43,76,93
2008-11-29 18:00:00,1087.828,4535.0,2830,94,3362,34,37,87,93
2008-11-30 00:00:00,160.184,665.4,0,89,935,32,36,93,100
2008-11-30 06:00:00,400.05,1657.0,0,67,725,34,41,93,100
2008-11-30 12:00:00,668.7379999999999,2778.0,0,585,3657,41,43,87,93
2008-11-30 18:00:00,1043.426,4397.2,1161,2740,5073,37,41,87,93
2008-12-01 00:00:00,156.94,677.4,0,95,138,37,39,93,100
2008-12-01 06:00:00,640.368,2674.4,0,61,6384,37,41,93,100
2008-12-01 12:00:00,330.834,1427.2,0,92,489,41,43,87,93
2008-12-01 18:00:00,486.52799999999996,2059.2,1085,61,2002,37,43,81,93
2008-12-02 00:00:00,204.704,847.8000000000001,0,92,821,30,36,87,100
2008-12-02 06:00:00,651.088,2704.0,0,60,6397,36,43,81,93
2008-12-02 12:00:00,489.18399999999997,2058.0,0,90,2736,41,45,70,81
2008-12-02 18:00:00,446.434,1893.2,0,62,1389,41,41,81,93
2008-12-03 00:00:00,214.376,905.4,0,92,1089,41,43,93,93
2008-12-03 06:00:00,668.806,2773.0,1137,61,5863,43,46,93,100
2008-12-03 12:00:00,500.366,2076.6,0,84,1523,37,41,81,100
2008-12-03 18:00:00,371.822,1544.2,0,69,1189,28,36,87,100
2008-12-04 00:00:00,178.32600000000002,755.8,0,61,789,28,32,93,100
2008-12-04 06:00:00,704.566,2893.4,1085,92,6512,34,43,93,100
2008-12-04 12:00:00,267.836,1112.0,0,62,1794,45,50,87,93
2008-12-04 18:00:00,621.856,2625.0,0,73,2219,43,45,87,93
2008-12-05 00:00:00,250.358,1071.6,0,83,1060,43,45,87,93
2008-12-05 06:00:00,574.296,2379.8,0,61,5329,43,45,81,87
2008-12-05 12:00:00,568.672,2369.8,0,93,2514,45,46,87,93
2008-12-05 18:00:00,667.358,2762.2,831,62,1375,41,45,87,87
2008-12-06 00:00:00,153.644,630.4,0,91,598,43,43,87,93
2008-12-06 06:00:00,1065.94,4497.6,3287,3198,6125,43,46,81,93
2008-12-06 12:00:00,801.184,3385.4,718,2394,1367,45,46,76,81
2008-12-06 18:00:00,540.256,2239.6,0,66,1270,36,45,81,93
2008-12-07 00:00:00,162.30599999999998,675.2,0,98,629,36,41,93,93
2008-12-07 06:00:00,675.202,2816.0,1710,63,4350,34,37,93,100
2008-12-07 12:00:00,782.894,3295.0,1584,94,2577,37,37,93,100
2008-12-07 18:00:00,844.522,3513.4,0,65,6414,36,37,93,93
2008-12-08 00:00:00,253.74599999999998,1101.0,0,64,965,34,34,100,100
2008-12-08 06:00:00,733.902,3025.8,1117,81,6477,34,34,93,100
2008-12-08 12:00:00,377.23199999999997,1536.8000000000002,0,77,3614,34,36,87,93
2008-12-08 18:00:00,428.416,1774.6,0,64,1119,36,36,87,93
2008-12-09 00:00:00,199.044,822.6,0,64,893,34,36,87,93
2008-12-09 06:00:00,684.75,2828.6,1147,83,6434,0,34,87,93
2008-12-09 12:00:00,525.83,2146.0,0,641,4050,0,37,93,100
2008-12-09 18:00:00,593.952,2498.4,838,1775,1509,34,37,93,93
2008-12-10 00:00:00,173.768,715.0,0,93,813,28,36,87,100
2008-12-10 06:00:00,703.322,2917.8,1128,94,5186,34,39,87,93
2008-12-10 12:00:00,847.54,3488.2,0,3804,3704,39,39,81,87
2008-12-10 18:00:00,387.118,1609.2,0,152,1186,30,39,81,93
2008-12-11 00:00:00,226.07600000000002,947.8,0,93,1187,27,28,93,93
2008-12-11 06:00:00,579.306,2377.0,1160,72,5574,0,36,87,100
2008-12-11 12:00:00,223.3,937.2,0,67,0,36,41,75,87
2008-12-11 18:00:00,411.862,1709.8,0,64,1218,0,36,87,100
2008-12-12 00:00:00,210.45999999999998,877.0,0,64,1136,28,30,93,100
2008-12-12 06:00:00,560.032,2292.0,0,40,6426,28,32,93,100
2008-12-12 12:00:00,501.954,2093.2,0,55,3534,30,32,87,93
2008-12-12 18:00:00,534.296,2215.8,1157,64,1058,28,30,93,100
2008-12-13 00:00:00,141.63,576.4,0,64,570,27,28,86,100
2008-12-13 06:00:00,562.9159999999999,2371.2,0,65,4556,28,34,70,86
2008-12-13 12:00:00,800.468,3363.2,2186,65,3160,34,36,75,93
2008-12-13 18:00:00,326.014,1382.6,0,67,985,37,37,93,100
2008-12-14 00:00:00,151.594,654.4,0,66,508,37,39,93,100
2008-12-14 06:00:00,785.6220000000001,3333.2,2688,675,2767,39,39,93,100
2008-12-14 12:00:00,586.49,2470.4,1054,1687,1408,39,41,87,100
2008-12-14 18:00:00,476.332,2000.6,0,69,732,37,39,81,87
2008-12-15 00:00:00,183.208,777.6,0,64,542,36,37,87,93
2008-12-15 06:00:00,607.2339999999999,2511.2,0,62,6135,34,37,87,93
2008-12-15 12:00:00,424.892,1766.6,0,63,2115,34,37,87,93
2008-12-15 18:00:00,583.516,2434.4,1178,63,876,34,34,100,100
2008-12-16 00:00:00,186.192,783.6,0,64,903,34,34,93,100
2008-12-16 06:00:00,736.514,3037.8,0,72,6485,0,34,93,100
2008-12-16 12:00:00,394.492,1659.6000000000001,0,86,2924,34,34,93,100
2008-12-16 18:00:00,517.996,2150.0,0,62,1687,0,34,93,100
2008-12-17 00:00:00,150.726,656.0,0,64,177,30,30,93,100
2008-12-17 06:00:00,685.376,2827.7999999999997,1195,63,6458,32,36,93,100
2008-12-17 12:00:00,472.868,1958.6,0,63,1744,37,43,93,100
2008-12-17 18:00:00,748.0020000000001,3139.4,3056,63,1769,36,41,87,93
2008-12-18 00:00:00,212.712,882.6,0,63,1188,32,36,93,100
2008-12-18 06:00:00,656.4739999999999,2703.2,0,62,6400,36,41,93,100
2008-12-18 12:00:00,290.378,1196.6000000000001,0,95,2824,41,45,93,100
2008-12-18 18:00:00,625.09,2602.0,1125,63,1608,45,46,93,100
2008-12-19 00:00:00,152.406,667.8,0,63,184,46,46,93,93
2008-12-19 06:00:00,585.294,2427.4,0,63,6346,46,48,76,93
2008-12-19 12:00:00,500.856,2104.6,0,95,3198,39,48,71,87
2008-12-19 18:00:00,595.024,2495.2000000000003,1538,63,1318,39,43,87,93
2008-12-20 00:00:00,144.3,614.2,0,63,688,41,43,87,93
2008-12-20 06:00:00,743.8919999999999,3081.2,0,1171,5526,41,48,87,93
2008-12-20 12:00:00,875.314,3675.2,1132,5024,2886,48,50,87,94
2008-12-20 18:00:00,622.184,2573.6000000000004,0,1257,4795,50,50,82,87
2008-12-21 00:00:00,127.956,530.0,0,167,385,50,50,87,87
2008-12-21 06:00:00,831.604,3489.0,0,2558,4596,48,50,82,93
2008-12-21 12:00:00,929.8799999999999,3856.7999999999997,0,4242,6439,48,50,82,87
2008-12-21 18:00:00,611.824,2567.7999999999997,1099,1198,2320,48,48,82,82
2008-12-22 00:00:00,182.804,769.0,0,142,799,46,48,82,87
2008-12-22 06:00:00,618.8820000000001,2573.6,0,64,5697,46,48,82,87
2008-12-22 12:00:00,607.49,2554.4,1663,96,2738,48,50,82,93
2008-12-22 18:00:00,701.03,2922.4,1051,64,1199,48,48,93,100
2008-12-23 00:00:00,267.056,1105.8,0,97,773,48,48,93,100
2008-12-23 06:00:00,500.836,2100.8,0,63,4300,46,48,87,100
2008-12-23 12:00:00,489.636,2089.8,1068,413,2606,45,50,76,87
2008-12-23 18:00:00,443.678,1865.4,1041,1551,647,37,45,87,93
2008-12-24 00:00:00,162.464,675.6,0,127,501,32,39,93,100
2008-12-24 06:00:00,477.456,1961.4,0,65,5369,34,39,93,100
2008-12-24 12:00:00,478.01,1966.8,0,97,4111,43,43,87,93
2008-12-24 18:00:00,245.53,1013.4,0,66,656,43,45,76,87
2008-12-25 00:00:00,134.438,547.4,0,86,53,41,43,81,87
2008-12-25 06:00:00,379.232,1578.1999999999998,0,73,2331,39,43,76,87
2008-12-25 12:00:00,180.216,745.4,0,63,558,43,45,70,76
2008-12-25 18:00:00,274.276,1124.4,0,95,0,39,43,70,81
2008-12-26 00:00:00,141.018,571.6,0,62,684,32,37,75,87
2008-12-26 06:00:00,340.182,1408.0,0,62,3117,32,34,60,69
2008-12-26 12:00:00,500.486,2061.2000000000003,1113,62,3995,34,39,49,65
2008-12-26 18:00:00,323.23400000000004,1328.8,8,61,490,32,34,60,69
2008-12-27 00:00:00,870.52,3529.4,0,61,5607,28,32,64,74
2008-12-27 06:00:00,647.81,2650.2,0,61,2148,28,32,69,80
2008-12-27 12:00:00,530.688,2165.6,0,61,0,32,36,65,75
2008-12-27 18:00:00,934.586,3840.3999999999996,0,61,3964,28,30,74,80
2008-12-28 00:00:00,702.046,2824.4,1223,62,733,25,28,74,86
2008-12-28 06:00:00,323.00600000000003,1318.4,730,63,790,25,30,75,86
2008-12-28 12:00:00,340.79,1385.8,0,61,3542,30,34,60,75
2008-12-28 18:00:00,145.624,597.2,0,33,818,28,30,74,80
2008-12-29 00:00:00,98.048,403.59999999999997,0,60,0,25,27,80,86
2008-12-29 06:00:00,154.872,637.0,0,63,928,25,30,75,86
2008-12-29 12:00:00,151.336,618.2,0,41,659,32,36,65,75
2008-12-29 18:00:00,116.34800000000001,473.2,0,52,301,28,30,80,86
2008-12-30 00:00:00,159.13600000000002,642.8,0,61,984,28,30,80,86
2008-12-30 06:00:00,144.512,603.0,0,61,302,30,34,75,87
2008-12-30 12:00:00,587.936,2411.6,0,61,3345,32,32,93,93
2008-12-30 18:00:00,303.332,1242.6,0,62,2514,32,34,87,93
2008-12-31 00:00:00,139.876,565.0,0,61,714,32,34,87,93
2008-12-31 06:00:00,512.932,2141.6,19,62,3025,32,34,87,93
2008-12-31 12:00:00,636.582,2647.4,1153,61,5831,36,37,81,93
2008-12-31 18:00:00,690.84,2912.6,1803,62,2290,32,36,87,93
2009-01-01 00:00:00,249.362,1086.4,0,61,900,34,34,93,100
2009-01-01 06:00:00,216.99800000000002,967.4,765,61,78,34,36,87,100
2009-01-01 12:00:00,199.736,836.4,0,61,957,32,36,93,100
2009-01-01 18:00:00,852.542,3544.4,0,5405,868,28,30,93,100
2009-01-02 00:00:00,165.034,681.2,0,154,796,27,28,93,100
2009-01-02 06:00:00,627.268,2622.4,0,3642,3687,27,34,87,100
2009-01-02 12:00:00,905.688,3771.8,1811,341,5878,34,36,75,87
2009-01-02 18:00:00,502.764,2096.8,606,144,1480,30,34,75,93
2009-01-03 00:00:00,138.232,568.8,0,66,511,28,32,86,87
2009-01-03 06:00:00,763.002,3194.4,3217,66,5024,27,34,75,93
2009-01-03 12:00:00,406.554,1695.8,1118,128,2154,30,36,65,80
2009-01-03 18:00:00,615.944,2547.0,2105,62,2750,25,28,80,93
2009-01-04 00:00:00,198.074,819.8,0,65,506,21,25,86,93
2009-01-04 06:00:00,305.904,1295.4,312,763,624,19,28,80,100
2009-01-04 12:00:00,750.94,3123.4,1145,2236,772,27,32,64,80
2009-01-04 18:00:00,679.034,2851.6,0,2187,1343,25,28,80,86
2009-01-05 00:00:00,214.856,900.2,0,130,917,28,28,74,80
2009-01-05 06:00:00,574.6039999999999,2362.4,0,63,5963,28,30,80,93
2009-01-05 12:00:00,224.90800000000002,950.0,0,65,0,30,32,93,100
2009-01-05 18:00:00,587.966,2457.4,1247,64,1770,28,30,86,93
2009-01-06 00:00:00,227.248,950.2,0,63,1066,27,30,86,93
2009-01-06 06:00:00,641.302,2641.8,0,64,6496,19,25,86,93
2009-01-06 12:00:00,413.714,1689.8,0,94,3080,19,25,80,86
2009-01-06 18:00:00,412.252,1699.2,0,97,1820,14,18,73,86
2009-01-07 00:00:00,174.666,721.6,0,46,402,12,14,79,86
2009-01-07 06:00:00,619.568,2539.8,0,551,6577,10,27,55,85
2009-01-07 12:00:00,684.872,2817.0,1356,3063,1767,28,30,43,69
2009-01-07 18:00:00,596.424,2464.2,1331,96,1233,30,32,75,93
2009-01-08 00:00:00,186.098,781.8,0,64,761,30,32,93,100
2009-01-08 06:00:00,610.312,2507.4,1165,64,6418,27,32,75,100
2009-01-08 12:00:00,316.85400000000004,1337.2,939,119,1342,28,34,65,74
2009-01-08 18:00:00,521.342,2177.4,669,72,1554,25,27,69,80
2009-01-09 00:00:00,250.012,1042.2,0,62,1247,18,23,74,86
2009-01-09 06:00:00,549.436,2259.8,0,63,5535,18,25,74,86
2009-01-09 12:00:00,452.88599999999997,1945.4,0,65,1637,27,30,64,74
2009-01-09 18:00:00,530.464,2184.8,1802,62,866,19,25,80,86
2009-01-10 00:00:00,148.54000000000002,606.4,0,63,817,16,21,86,100
2009-01-10 06:00:00,509.172,2110.2,0,61,4651,14,27,80,93
2009-01-10 12:00:00,764.356,3201.0,1609,540,4148,27,34,60,80
2009-01-10 18:00:00,688.362,2894.0,1219,3710,2923,19,25,80,93
2009-01-11 00:00:00,114.71600000000001,525.0,0,141,8,16,19,86,93
2009-01-11 06:00:00,418.216,1760.6,0,2744,1448,16,28,80,100
2009-01-11 12:00:00,639.922,2663.0,1971,2263,1028,32,37,60,75
2009-01-11 18:00:00,799.25,3328.4,2550,69,3403,28,36,70,86
2009-01-12 00:00:00,160.506,654.6,0,64,527,27,28,86,86
2009-01-12 06:00:00,548.688,2241.2,0,65,6378,27,36,75,93
2009-01-12 12:00:00,437.18399999999997,1771.6,0,66,4150,37,39,75,81
2009-01-12 18:00:00,443.20200000000006,1834.6000000000001,0,64,1092,39,41,76,81
2009-01-13 00:00:00,250.06,1064.2,0,131,1197,37,41,75,87
2009-01-13 06:00:00,728.414,3017.0,1140,64,6485,37,39,75,87
2009-01-13 12:00:00,512.392,2083.0,0,67,4308,39,43,66,87
2009-01-13 18:00:00,698.712,2867.4,0,67,4358,39,39,87,93
2009-01-14 00:00:00,151.338,628.4000000000001,0,133,296,37,39,93,100
2009-01-14 06:00:00,737.59,3023.6,1198,66,6493,37,39,93,100
2009-01-14 12:00:00,263.736,1080.4,0,68,943,39,39,87,93
2009-01-14 18:00:00,617.148,2581.2000000000003,1079,114,2415,37,39,87,93
2009-01-15 00:00:00,158.586,657.2,0,81,578,32,37,87,93
2009-01-15 06:00:00,544.868,2246.8,0,64,6207,30,39,81,93
2009-01-15 12:00:00,206.69400000000002,854.0,329,90,793,37,43,66,87
2009-01-15 18:00:00,657.076,2765.6,2402,106,1983,36,37,81,87
2009-01-16 00:00:00,223.55,941.4,0,64,1177,32,34,93,93
2009-01-16 06:00:00,495.558,2047.4,0,99,5027,30,37,81,100
2009-01-16 12:00:00,803.348,3362.0,1569,730,4702,39,41,81,87
2009-01-16 18:00:00,1354.846,5680.0,4837,2319,4519,41,43,81,93
2009-01-17 00:00:00,555.762,2263.0,0,116,510,41,41,93,100
2009-01-17 06:00:00,926.724,3860.4,0,598,5013,41,45,93,100
2009-01-17 12:00:00,848.28,3551.8,1173,2269,4312,45,46,87,93
2009-01-17 18:00:00,923.482,3853.7999999999997,709,161,6094,46,46,87,93
2009-01-18 00:00:00,104.314,445.8,0,96,0,45,46,81,93
2009-01-18 06:00:00,836.424,3534.8,1905,2457,2047,45,46,87,93
2009-01-18 12:00:00,1104.1480000000001,4572.0,1767,1778,4567,41,46,66,87
2009-01-18 18:00:00,1092.598,4587.4,1977,2369,5827,39,43,76,87
2009-01-19 00:00:00,153.764,652.6,0,106,325,43,43,87,93
2009-01-19 06:00:00,645.018,2664.0,0,65,6431,43,54,71,100
2009-01-19 12:00:00,254.326,1058.6,0,98,1778,45,54,62,87
2009-01-19 18:00:00,612.0,2572.4,1118,64,1219,39,45,76,81
2009-01-20 00:00:00,217.3,902.4,0,63,1206,36,39,75,87
2009-01-20 06:00:00,645.972,2685.0,0,94,6400,34,41,87,93
2009-01-20 12:00:00,456.138,1853.8,0,63,5336,41,43,76,87
2009-01-20 18:00:00,419.642,1732.8,0,62,785,34,39,93,100
2009-01-21 00:00:00,201.38,831.8,0,70,806,34,36,93,100
2009-01-21 06:00:00,672.424,2757.4,0,552,6493,34,36,100,100
2009-01-21 12:00:00,383.558,1580.4,1148,64,1484,36,37,93,100
2009-01-21 18:00:00,484.30800000000005,2031.8,0,1510,1047,36,37,87,93
2009-01-22 00:00:00,187.52,796.2,0,113,785,36,37,87,93
2009-01-22 06:00:00,606.89,2507.0,0,63,6366,39,41,93,100
2009-01-22 12:00:00,183.434,783.4,0,68,33,41,45,93,100
2009-01-22 18:00:00,259.18399999999997,1077.2,0,93,1062,45,46,93,100
2009-01-23 00:00:00,186.164,787.6,0,66,423,46,52,93,100
2009-01-23 06:00:00,684.78,2860.6,1183,66,6312,48,54,82,94
2009-01-23 12:00:00,635.5219999999999,2647.0,895,89,4505,43,46,71,81
2009-01-23 18:00:00,404.1,1677.0,0,73,906,37,43,70,93
2009-01-24 00:00:00,119.896,514.4,0,65,0,36,37,87,93
2009-01-24 06:00:00,986.9399999999999,4134.4,3376,3154,5677,37,41,81,93
2009-01-24 12:00:00,480.76,2018.2,1226,1179,1378,43,45,66,76
2009-01-24 18:00:00,772.884,3176.2,1015,62,2147,34,37,81,93
2009-01-25 00:00:00,532.386,2145.2,609,62,0,34,34,93,100
2009-01-25 06:00:00,705.8779999999999,2928.8,1013,687,2158,34,43,76,100
2009-01-25 12:00:00,1011.838,4203.8,1828,4483,6448,43,45,66,76
2009-01-25 18:00:00,436.266,1825.2,0,767,1727,41,43,70,93
2009-01-26 00:00:00,133.228,556.4,0,84,0,39,41,93,100
2009-01-26 06:00:00,520.284,2178.4,0,71,4640,37,39,93,100
2009-01-26 12:00:00,495.972,2035.0,0,90,3681,39,41,87,100
2009-01-26 18:00:00,526.52,2202.2,1121,64,1500,39,39,93,93
2009-01-27 00:00:00,197.002,845.6,0,64,653,37,39,87,93
2009-01-27 06:00:00,542.224,2282.6,0,75,4708,37,39,87,93
2009-01-27 12:00:00,222.84,944.0,0,82,604,37,43,81,93
2009-01-27 18:00:00,596.898,2472.6,1392,440,1332,34,36,93,100
2009-01-28 00:00:00,198.93,826.0,598,115,670,34,36,93,100
2009-01-28 06:00:00,697.294,2865.6,0,62,6351,36,37,87,100
2009-01-28 12:00:00,1202.41,4988.400000000001,0,6235,4864,37,39,70,81
2009-01-28 18:00:00,481.908,2018.6000000000001,1207,183,1711,28,37,81,100
2009-01-29 00:00:00,166.8,698.2,0,72,644,28,28,100,100
2009-01-29 06:00:00,606.57,2508.2,0,65,5170,0,28,93,100
2009-01-29 12:00:00,412.604,1716.6,0,63,2146,36,39,70,81
2009-01-29 18:00:00,388.76599999999996,1607.6,0,93,1036,0,34,87,93
2009-01-30 00:00:00,193.53,802.6,0,64,947,27,30,93,100
2009-01-30 06:00:00,649.93,2705.4,1156,62,5412,28,36,81,93
2009-01-30 12:00:00,782.936,3222.0,0,62,5771,36,39,70,81
2009-01-30 18:00:00,461.286,1906.8,466,64,538,36,37,75,81
2009-01-31 00:00:00,108.344,460.0,0,61,0,32,36,75,87
2009-01-31 06:00:00,924.108,3839.4,0,3157,6272,30,37,65,86
2009-01-31 12:00:00,1104.586,4663.0,4625,3292,3210,36,39,65,75
2009-01-31 18:00:00,1327.348,5533.6,3655,85,6395,28,34,75,80
2009-02-01 00:00:00,364.15,1531.1999999999998,803,430,2470,27,28,74,80
2009-02-01 06:00:00,397.14,1679.3999999999999,1336,50,1689,25,34,65,86
2009-02-01 12:00:00,493.842,2068.6,1189,56,1610,34,36,56,60
2009-02-01 18:00:00,369.564,1533.8,0,66,636,32,34,56,69
2009-02-02 00:00:00,231.212,954.2,0,66,1326,28,32,69,100
2009-02-02 06:00:00,529.514,2163.2,0,66,6420,28,36,93,100
2009-02-02 12:00:00,161.37,674.2,0,67,0,37,41,93,100
2009-02-02 18:00:00,684.6899999999999,2825.2,1159,62,3169,32,37,93,100
2009-02-03 00:00:00,183.43599999999998,773.2,0,38,742,28,32,93,93
2009-02-03 06:00:00,607.418,2510.0,0,65,6470,25,32,87,100
2009-02-03 12:00:00,603.586,2458.6,703,66,6587,32,37,60,75
2009-02-03 18:00:00,470.384,1933.0,0,680,1185,23,30,80,100
2009-02-04 00:00:00,254.05800000000002,1045.4,0,68,1350,19,25,93,100
2009-02-04 06:00:00,979.142,4050.2,0,4642,6529,25,32,93,100
2009-02-04 12:00:00,717.82,2941.8,871,2218,5055,34,36,87,93
2009-02-04 18:00:00,514.02,2121.6,0,66,3026,34,39,87,100
2009-02-05 00:00:00,265.638,1100.6,0,65,2223,37,41,87,100
2009-02-05 06:00:00,491.56,2038.2,0,50,5574,41,46,87,93
2009-02-05 12:00:00,462.254,1936.2,1104,60,2585,46,50,71,87
2009-02-05 18:00:00,429.73999999999995,1782.6,0,57,2605,41,45,81,93
2009-02-06 00:00:00,311.98199999999997,1288.8,0,66,2227,36,39,87,100
2009-02-06 06:00:00,657.774,2745.0,1165,66,5283,39,48,71,87
2009-02-06 12:00:00,530.506,2217.4,0,68,3823,46,52,62,76
2009-02-06 18:00:00,596.806,2476.8,0,81,779,39,45,87,100
2009-02-07 00:00:00,101.714,420.6,0,74,0,32,37,93,100
