datetime,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Temp_Min,Temp_Max,Humidity_Min,Humidity_Max,Temp_Avg,Temp_Range,Humidity_Avg,Humidity_Range
2008-10-06 18:00:00,137.842,612.6,0,28,362,63,64,64,72,63.5,1,68.0,8
2008-10-07 00:00:00,539.08,2299.6,0,88,2374,57,61,72,88,59.0,4,80.0,16
2008-10-07 06:00:00,192.578,870.4,0,108,454,57,59,88,100,58.0,2,94.0,12
2008-10-07 12:00:00,645.6800000000001,2781.8,0,97,5660,59,64,83,94,61.5,5,88.5,11
2008-10-07 18:00:00,274.198,1194.8,0,101,1822,68,72,53,73,70.0,4,63.0,20
2008-10-08 00:00:00,614.112,2592.2,1016,113,1540,57,64,73,94,60.5,7,83.5,21
2008-10-08 06:00:00,131.6,555.4,0,87,405,54,57,94,94,55.5,3,94.0,0
2008-10-08 12:00:00,603.5260000000001,2525.6,0,131,6573,52,57,82,94,54.5,5,88.0,12
2008-10-08 18:00:00,525.784,2235.6,0,4751,2037,59,61,59,77,60.0,2,68.0,18
2008-10-09 00:00:00,599.6659999999999,2504.4,1044,157,2635,55,59,63,94,57.0,4,78.5,31
2008-10-09 06:00:00,127.626,537.6,0,93,392,48,52,88,94,50.0,4,91.0,6
2008-10-09 12:00:00,910.628,3873.2,0,2727,6238,48,55,82,100,51.5,7,91.0,18
2008-10-09 18:00:00,436.73,1822.4,0,142,2758,59,61,52,67,60.0,2,59.5,15
2008-10-10 00:00:00,508.698,2136.6,1032,102,2264,46,57,63,87,51.5,11,75.0,24
2008-10-10 06:00:00,150.014,641.8,0,89,787,41,43,93,100,42.0,2,96.5,7
2008-10-10 12:00:00,618.968,2609.0,0,107,5868,41,59,77,100,50.0,18,88.5,23
2008-10-10 18:00:00,353.866,1483.8,0,83,4154,63,68,56,68,65.5,5,62.0,12
2008-10-11 00:00:00,395.49,1654.4,0,110,1237,45,63,72,94,54.0,18,83.0,22
2008-10-11 06:00:00,176.072,747.0,0,90,1185,46,52,93,100,49.0,6,96.5,7
2008-10-11 12:00:00,496.996,2111.6,646,514,4086,45,50,93,100,47.5,5,96.5,7
2008-10-11 18:00:00,424.574,1811.2,1491,1566,1670,54,66,68,100,60.0,12,84.0,32
2008-10-12 00:00:00,571.744,2394.8,7,165,4432,54,63,77,88,58.5,9,82.5,11
2008-10-12 06:00:00,175.004,735.2,0,106,976,48,54,93,100,51.0,6,96.5,7
2008-10-12 12:00:00,371.614,1564.0,1016,118,1118,45,63,77,100,54.0,18,88.5,23
2008-10-12 18:00:00,318.07,1317.0,0,121,3056,66,72,53,68,69.0,6,60.5,15
2008-10-13 00:00:00,1043.252,4469.6,1545,5477,2021,52,64,68,94,58.0,12,81.0,26
2008-10-13 06:00:00,163.884,688.2,0,173,989,54,55,88,100,54.5,1,94.0,12
2008-10-13 12:00:00,665.282,2765.8,1037,127,6296,55,68,73,94,61.5,13,83.5,21
2008-10-13 18:00:00,184.304,788.4,0,126,864,72,77,50,69,74.5,5,59.5,19
2008-10-14 00:00:00,448.506,1883.8,0,109,1334,57,70,60,82,63.5,13,71.0,22
2008-10-14 06:00:00,173.024,726.8000000000001,0,108,1195,57,57,82,82,57.0,0,82.0,0
2008-10-14 12:00:00,610.514,2586.8,0,106,5867,55,59,77,94,57.0,4,85.5,17
2008-10-14 18:00:00,267.58,1135.0,0,107,1732,61,64,59,72,62.5,3,65.5,13
2008-10-15 00:00:00,557.938,2362.8,1177,121,1145,59,59,72,77,59.0,0,74.5,5
2008-10-15 06:00:00,185.22,780.2,0,129,1097,55,57,82,88,56.0,2,85.0,6
2008-10-15 12:00:00,718.096,3025.6000000000004,967,404,6364,57,61,77,88,59.0,4,82.5,11
2008-10-15 18:00:00,596.808,2539.2,0,5739,462,59,63,77,94,61.0,4,85.5,17
2008-10-16 00:00:00,656.772,2767.6,1031,770,2061,57,61,77,94,59.0,4,85.5,17
2008-10-16 06:00:00,146.368,630.2,0,113,444,54,55,82,88,54.5,1,85.0,6
2008-10-16 12:00:00,640.748,2702.6,632,106,5660,54,57,88,88,55.5,3,88.0,0
2008-10-16 18:00:00,312.552,1341.8,319,107,554,54,57,51,82,55.5,3,66.5,31
2008-10-17 00:00:00,484.012,2037.6,0,103,1780,43,55,58,88,49.0,12,73.0,30
2008-10-17 06:00:00,149.164,635.6,0,103,486,39,41,93,100,40.0,2,96.5,7
2008-10-17 12:00:00,712.09,2982.4,1040,98,6648,39,55,72,100,47.0,16,86.0,28
2008-10-17 18:00:00,157.498,676.4,0,103,387,57,59,42,59,58.0,2,50.5,17
2008-10-18 00:00:00,848.134,3590.8,996,2883,2118,43,52,62,93,47.5,9,77.5,31
2008-10-18 06:00:00,163.15,684.6,0,101,1055,36,41,93,100,38.5,5,96.5,7
2008-10-18 12:00:00,654.128,2735.6,0,1343,5721,36,54,67,100,45.0,18,83.5,33
2008-10-18 18:00:00,260.346,1101.8,0,102,875,57,61,42,59,59.0,4,50.5,17
2008-10-19 00:00:00,1161.566,4905.8,799,109,4495,41,52,58,93,46.5,11,75.5,35
2008-10-19 06:00:00,795.93,3380.4,698,2985,1649,37,39,93,100,38.0,2,96.5,7
2008-10-19 12:00:00,446.728,1889.4,0,3147,1565,36,52,71,100,44.0,16,85.5,29
2008-10-19 18:00:00,240.05,1025.2,0,1728,389,57,61,42,59,59.0,4,50.5,17
2008-10-20 00:00:00,489.226,2064.6,0,150,997,41,54,58,93,47.5,13,75.5,35
2008-10-20 06:00:00,160.856,672.4,0,100,996,41,45,87,100,43.0,4,93.5,13
2008-10-20 12:00:00,620.172,2575.4,844,100,6231,45,61,72,93,53.0,16,82.5,21
2008-10-20 18:00:00,278.42,1171.4,0,104,1830,63,68,52,72,65.5,5,62.0,20
2008-10-21 00:00:00,608.106,2579.6,0,2344,1418,41,66,60,93,53.5,25,76.5,33
2008-10-21 06:00:00,206.96,892.5999999999999,0,178,1239,57,61,77,88,59.0,4,82.5,11
2008-10-21 12:00:00,769.988,3273.4,0,570,5556,52,54,88,94,53.0,2,91.0,6
2008-10-21 18:00:00,321.126,1351.6,0,105,2794,50,54,87,94,52.0,4,90.5,7
2008-10-22 00:00:00,765.642,3238.8,857,1810,1742,48,61,77,94,54.5,13,85.5,17
2008-10-22 06:00:00,166.31,692.6,0,104,1088,45,48,93,100,46.5,3,96.5,7
2008-10-22 12:00:00,469.688,1973.0,0,101,4424,45,52,71,93,48.5,7,82.0,22
2008-10-22 18:00:00,466.292,2011.6,0,2198,1047,54,57,51,67,55.5,3,59.0,16
2008-10-23 00:00:00,543.72,2288.0,662,139,1928,41,50,76,94,45.5,9,85.0,18
2008-10-23 06:00:00,150.89600000000002,638.2,0,96,828,37,39,93,100,38.0,2,96.5,7
2008-10-23 12:00:00,806.502,3368.6,815,421,6201,36,52,76,100,44.0,16,88.0,24
2008-10-23 18:00:00,346.462,1500.6,0,101,2204,54,57,51,67,55.5,3,59.0,16
2008-10-24 00:00:00,526.634,2232.0,0,817,1354,41,52,62,93,46.5,11,77.5,31
2008-10-24 06:00:00,167.89999999999998,701.6,0,136,1133,43,45,76,87,44.0,2,81.5,11
2008-10-24 12:00:00,595.806,2490.4,833,285,5703,43,50,76,87,46.5,7,81.5,11
2008-10-24 18:00:00,253.364,1065.8,210,100,1824,52,55,63,71,53.5,3,67.0,8
2008-10-25 00:00:00,1116.156,4766.6,6850,1756,1624,41,54,67,87,47.5,13,77.0,20
2008-10-25 06:00:00,168.666,717.4,0,99,668,48,52,82,94,50.0,4,88.0,12
2008-10-25 12:00:00,550.986,2306.0,0,102,4536,48,50,87,100,49.0,2,93.5,13
2008-10-25 18:00:00,590.6759999999999,2446.4,737,96,6379,52,54,88,94,53.0,2,91.0,6
2008-10-26 00:00:00,212.828,893.2,0,97,1850,45,52,82,100,48.5,7,91.0,18
2008-10-26 06:00:00,135.586,552.6,0,64,605,41,45,93,100,43.0,4,96.5,7
2008-10-26 12:00:00,126.0,520.4,0,97,414,45,48,93,100,46.5,3,96.5,7
2008-10-26 18:00:00,161.46,668.4,0,99,994,52,59,67,100,55.5,7,83.5,33
2008-10-27 00:00:00,116.898,484.6,0,109,0,45,59,67,93,52.0,14,80.0,26
2008-10-27 06:00:00,160.812,661.0,0,100,997,54,55,82,100,54.5,1,91.0,18
2008-10-27 12:00:00,100.936,422.6,0,100,0,50,54,82,100,52.0,4,91.0,18
2008-10-27 18:00:00,160.374,663.6,0,102,970,50,57,63,82,53.5,7,72.5,19
2008-10-28 00:00:00,101.77,426.0,0,100,0,43,48,87,93,45.5,5,90.0,6
2008-10-28 06:00:00,159.58200000000002,654.8,0,99,972,41,43,93,93,42.0,2,93.0,0
2008-10-28 12:00:00,101.208,421.8,0,96,0,41,46,81,93,43.5,5,87.0,12
2008-10-28 18:00:00,156.996,649.0,0,82,946,48,52,58,71,50.0,4,64.5,13
2008-10-29 00:00:00,909.504,3823.0,2263,85,3172,37,45,71,93,41.0,8,82.0,22
2008-10-29 06:00:00,615.7439999999999,2551.0,1037,95,1152,0,36,93,100,18.0,36,96.5,7
2008-10-29 12:00:00,355.694,1456.2,0,94,1216,0,34,93,100,17.0,34,96.5,7
2008-10-29 18:00:00,339.01,1379.8,0,93,1075,36,39,93,100,37.5,3,96.5,7
2008-10-30 00:00:00,302.128,1243.2,0,63,572,37,39,93,100,38.0,2,96.5,7
2008-10-30 06:00:00,314.222,1281.2,0,95,706,36,39,93,100,37.5,3,96.5,7
2008-10-30 12:00:00,273.286,1127.6,0,93,4,36,39,87,100,37.5,3,93.5,13
2008-10-30 18:00:00,275.384,1205.2,0,64,1566,39,43,76,93,41.0,4,84.5,17
2008-10-31 00:00:00,235.708,1099.6,0,93,343,39,41,93,100,40.0,2,96.5,7
2008-10-31 06:00:00,135.286,564.0,0,63,429,41,41,93,100,41.0,0,96.5,7
2008-10-31 12:00:00,201.314,854.8,0,93,1030,41,45,93,100,43.0,4,96.5,7
2008-10-31 18:00:00,621.5840000000001,2575.4,0,94,6495,45,46,87,100,45.5,1,93.5,13
2008-11-01 00:00:00,327.648,1429.4,0,62,2529,0,45,0,93,22.5,45,46.5,93
2008-11-01 06:00:00,177.792,825.4000000000001,0,93,0,0,0,0,0,0.0,0,0.0,0
2008-11-01 12:00:00,235.756,1058.6,0,76,979,0,50,0,100,25.0,50,50.0,100
2008-11-01 18:00:00,237.604,1062.0,0,81,960,50,52,88,100,51.0,2,94.0,12
2008-11-02 00:00:00,179.346,835.0,0,94,0,48,52,71,82,50.0,4,76.5,11
2008-11-02 06:00:00,236.73,1056.4,0,87,953,46,48,76,87,47.0,2,81.5,11
2008-11-02 12:00:00,176.94,826.2,0,68,0,43,50,76,93,46.5,7,84.5,17
2008-11-02 18:00:00,260.412,1164.0,0,97,928,50,54,67,82,52.0,4,74.5,15
2008-11-03 00:00:00,236.532,1077.6,0,94,943,48,50,82,87,49.0,2,84.5,5
2008-11-03 06:00:00,175.432,822.4,0,62,0,46,48,87,100,47.0,2,93.5,13
2008-11-03 12:00:00,235.208,1060.4,0,94,951,45,54,88,100,49.5,9,94.0,12
2008-11-03 18:00:00,206.34,958.0,20,96,0,55,63,59,77,59.0,8,68.0,18
2008-11-04 00:00:00,230.62,996.8,943,95,941,48,54,76,87,51.0,6,81.5,11
2008-11-04 06:00:00,117.59,523.0,0,87,0,37,48,87,100,42.5,11,93.5,13
2008-11-04 12:00:00,174.512,756.4,0,68,960,39,54,82,100,46.5,15,91.0,18
2008-11-04 18:00:00,260.856,1112.4,0,95,912,57,63,55,72,60.0,6,63.5,17
2008-11-05 00:00:00,1009.358,4307.6,0,5964,2234,55,59,67,77,57.0,4,72.0,10
2008-11-05 06:00:00,140.566,612.8,0,172,261,48,54,72,87,51.0,6,79.5,15
2008-11-05 12:00:00,872.98,3690.8,3232,2337,3485,46,48,87,93,47.0,2,90.0,6
2008-11-05 18:00:00,1144.466,4876.4,1857,6344,3016,48,50,87,93,49.0,2,90.0,6
2008-11-06 00:00:00,976.918,4124.4,2508,1556,1600,48,50,87,93,49.0,2,90.0,6
2008-11-06 06:00:00,145.096,615.8000000000001,0,159,500,48,48,93,93,48.0,0,93.0,0
2008-11-06 12:00:00,607.586,2578.4,0,75,4306,46,46,100,100,46.0,0,100.0,0
2008-11-06 18:00:00,257.128,1166.2,0,99,0,48,50,94,100,49.0,2,97.0,6
2008-11-07 00:00:00,578.628,2446.0,1033,97,1928,50,50,94,94,50.0,0,94.0,0
2008-11-07 06:00:00,163.358,698.2,0,97,621,48,50,93,94,49.0,2,93.5,1
2008-11-07 12:00:00,562.2719999999999,2362.6,0,66,5315,46,50,87,100,48.0,4,93.5,13
2008-11-07 18:00:00,394.338,1681.8,0,96,3258,50,54,88,94,52.0,4,91.0,6
2008-11-08 00:00:00,499.216,2104.0,1032,130,1227,43,50,87,93,46.5,7,90.0,6
2008-11-08 06:00:00,123.866,546.8,0,132,0,41,43,93,93,42.0,2,93.0,0
2008-11-08 12:00:00,498.152,2096.0,0,286,4020,39,48,87,100,43.5,9,93.5,13
2008-11-08 18:00:00,319.99,1367.2,0,286,766,50,54,77,88,52.0,4,82.5,11
2008-11-09 00:00:00,791.13,3340.8,1114,2567,1283,52,54,77,88,53.0,2,82.5,11
2008-11-09 06:00:00,192.63,822.8,141,186,116,54,54,82,94,54.0,0,88.0,12
2008-11-09 12:00:00,640.908,2737.8,2391,286,2980,50,52,87,94,51.0,2,90.5,7
2008-11-09 18:00:00,782.634,3312.0,1138,95,6247,54,54,72,82,54.0,0,77.0,10
2008-11-10 00:00:00,962.366,4101.6,2631,94,5005,52,54,82,94,53.0,2,88.0,12
2008-11-10 06:00:00,127.02,561.8,0,96,0,54,57,82,88,55.5,3,85.0,6
2008-11-10 12:00:00,721.544,3052.0,0,96,5389,55,57,82,88,56.0,2,85.0,6
2008-11-10 18:00:00,703.39,2978.2,1023,79,3935,55,59,82,88,57.0,4,85.0,6
2008-11-11 00:00:00,539.926,2266.6,0,84,961,59,59,72,82,59.0,0,77.0,10
2008-11-11 06:00:00,192.436,821.8,0,98,627,48,57,77,93,52.5,9,85.0,16
2008-11-11 12:00:00,537.114,2262.6,192,628,3695,46,50,82,87,48.0,4,84.5,5
2008-11-11 18:00:00,846.914,3561.0,1285,1466,6321,52,55,67,76,53.5,3,71.5,9
2008-11-12 00:00:00,879.486,3698.6,998,96,4008,46,52,82,93,49.0,6,87.5,11
2008-11-12 06:00:00,484.556,1983.6,0,95,72,43,45,93,100,44.0,2,96.5,7
2008-11-12 12:00:00,670.284,2793.6,0,313,5417,46,48,82,93,47.0,2,87.5,11
2008-11-12 18:00:00,508.642,2152.8,0,2210,2204,48,50,76,82,49.0,2,79.0,6
2008-11-13 00:00:00,523.0120000000001,2199.4,1066,94,1737,39,45,81,100,42.0,6,90.5,19
2008-11-13 06:00:00,120.094,526.6,0,77,0,36,41,93,100,38.5,5,96.5,7
2008-11-13 12:00:00,492.752,2038.0,0,76,4799,39,48,87,100,43.5,9,93.5,13
2008-11-13 18:00:00,119.984,532.4,0,94,0,50,54,58,82,52.0,4,70.0,24
2008-11-14 00:00:00,505.63,2126.2,0,91,1516,39,46,76,100,42.5,7,88.0,24
2008-11-14 06:00:00,125.018,559.0,0,61,0,41,43,93,93,42.0,2,93.0,0
2008-11-14 12:00:00,606.528,2531.4,1104,92,5422,43,46,87,100,44.5,3,93.5,13
2008-11-14 18:00:00,392.956,1672.4,0,92,3095,46,50,93,100,48.0,4,96.5,7
2008-11-15 00:00:00,497.236,2085.2,988,80,1412,50,50,94,94,50.0,0,94.0,0
2008-11-15 06:00:00,117.758,521.6,0,76,0,50,50,94,94,50.0,0,94.0,0
2008-11-15 12:00:00,536.51,2264.8,0,92,5027,50,52,94,100,51.0,2,97.0,6
2008-11-15 18:00:00,1030.42,4421.4,1777,3516,4399,52,52,94,94,52.0,0,94.0,0
2008-11-16 00:00:00,1346.94,5699.2,2175,115,6209,52,52,94,94,52.0,0,94.0,0
2008-11-16 06:00:00,543.396,2256.8,955,94,998,52,52,94,94,52.0,0,94.0,0
2008-11-16 12:00:00,245.714,1066.6,0,94,1185,52,54,88,94,53.0,2,91.0,6
2008-11-16 18:00:00,731.186,3060.4,1051,1063,4491,54,54,82,88,54.0,0,85.0,6
2008-11-17 00:00:00,845.136,3579.6,2785,578,2271,52,54,82,94,53.0,2,88.0,12
2008-11-17 06:00:00,169.002,713.2,0,124,559,48,52,87,94,50.0,4,90.5,7
2008-11-17 12:00:00,542.164,2252.2,0,95,5419,46,48,76,87,47.0,2,81.5,11
2008-11-17 18:00:00,345.89,1421.8,0,92,3651,46,50,58,66,48.0,4,62.0,8
2008-11-18 00:00:00,466.58,1966.2,0,67,961,41,45,71,81,43.0,4,76.0,10
2008-11-18 06:00:00,168.832,729.6,0,96,763,43,46,81,100,44.5,3,90.5,19
2008-11-18 12:00:00,719.46,3038.4,1079,97,5340,46,50,93,100,48.0,4,96.5,7
2008-11-18 18:00:00,282.658,1191.0,0,98,2548,50,52,88,100,51.0,2,94.0,12
2008-11-19 00:00:00,578.1,2445.2,0,78,2553,50,52,87,88,51.0,2,87.5,1
2008-11-19 06:00:00,122.304,532.0,0,82,0,39,50,82,93,44.5,11,87.5,11
2008-11-19 12:00:00,621.482,2598.0,1031,408,5564,39,46,93,100,42.5,7,96.5,7
2008-11-19 18:00:00,385.42,1667.8,0,2429,62,50,52,76,87,51.0,2,81.5,11
2008-11-20 00:00:00,711.032,2996.8,706,107,3078,50,50,82,87,50.0,0,84.5,5
2008-11-20 06:00:00,162.458,687.8,0,79,516,46,48,87,93,47.0,2,90.0,6
2008-11-20 12:00:00,651.9480000000001,2738.2,1034,78,5438,46,50,87,93,48.0,4,90.0,6
2008-11-20 18:00:00,224.844,978.6,0,95,617,50,54,87,94,52.0,4,90.5,7
2008-11-21 00:00:00,653.086,2773.0,0,95,1161,52,54,88,94,53.0,2,91.0,6
2008-11-21 06:00:00,170.274,731.2,0,95,759,50,50,87,94,50.0,0,90.5,7
2008-11-21 12:00:00,602.544,2549.0,1039,77,5350,48,52,87,94,50.0,4,90.5,7
2008-11-21 18:00:00,424.632,1811.4,0,81,3232,48,52,58,82,50.0,4,70.0,24
2008-11-22 00:00:00,476.48,2031.4,0,95,1055,41,48,53,87,44.5,7,70.0,34
2008-11-22 06:00:00,151.088,654.6,0,94,519,39,43,65,93,41.0,4,79.0,28
2008-11-22 12:00:00,504.938,2114.0,0,82,4648,36,43,61,75,39.5,7,68.0,14
2008-11-22 18:00:00,324.864,1389.6,0,72,1956,41,45,46,57,43.0,4,51.5,11
2008-11-23 00:00:00,730.478,3113.2,1093,634,1197,34,41,56,70,37.5,7,63.0,14
2008-11-23 06:00:00,286.624,1217.6,0,61,627,27,36,70,86,31.5,9,78.0,16
2008-11-23 12:00:00,370.992,1591.4,304,2382,879,25,36,75,93,30.5,11,84.0,18
2008-11-23 18:00:00,1157.144,4895.6,2329,2948,2591,36,43,70,100,39.5,7,85.0,30
2008-11-24 00:00:00,1590.564,6759.0,998,3432,6175,41,45,87,93,43.0,4,90.0,6
2008-11-24 06:00:00,589.53,2409.0,0,142,1037,37,41,87,93,39.0,4,90.0,6
2008-11-24 12:00:00,1010.74,4225.6,0,119,5369,36,39,87,93,37.5,3,90.0,6
2008-11-24 18:00:00,692.2760000000001,2875.8,0,153,5346,41,46,71,93,43.5,5,82.0,22
2008-11-25 00:00:00,920.452,3860.6,1063,96,1626,34,41,87,93,37.5,7,90.0,6
2008-11-25 06:00:00,464.196,1906.6,0,79,635,28,32,86,93,30.0,4,89.5,7
2008-11-25 12:00:00,906.658,3780.4,0,79,5426,32,41,81,93,36.5,9,87.0,12
2008-11-25 18:00:00,436.914,1825.4,0,94,1507,43,45,71,81,44.0,2,76.0,10
2008-11-26 00:00:00,895.082,3754.0,3010,93,2903,39,43,76,87,41.0,4,81.5,11
2008-11-26 06:00:00,99.4,402.4,0,61,0,37,39,87,93,38.0,2,90.0,6
2008-11-26 12:00:00,621.112,2565.2,0,91,6196,39,43,87,93,41.0,4,90.0,6
2008-11-26 18:00:00,206.062,849.4,0,91,1494,41,45,81,87,43.0,4,84.0,6
2008-11-27 00:00:00,589.38,2456.2,909,61,2312,34,39,93,100,36.5,5,96.5,7
2008-11-27 06:00:00,287.406,1203.2,0,91,0,0,34,93,100,17.0,34,96.5,7
2008-11-27 12:00:00,768.27,3194.4,0,61,6152,0,36,93,100,18.0,36,96.5,7
2008-11-27 18:00:00,501.098,2078.6,0,90,3678,36,39,87,93,37.5,3,90.0,6
2008-11-28 00:00:00,805.444,3375.0,2491,88,2610,34,39,81,93,36.5,5,87.0,12
2008-11-28 06:00:00,101.152,417.8,0,64,0,32,34,93,100,33.0,2,96.5,7
2008-11-28 12:00:00,683.082,2818.8,0,88,5850,32,36,87,100,34.0,4,93.5,13
2008-11-28 18:00:00,412.054,1700.4,0,66,2848,34,37,87,93,35.5,3,90.0,6
2008-11-29 00:00:00,689.676,2852.8,1113,77,2663,32,36,87,93,34.0,4,90.0,6
2008-11-29 06:00:00,132.614,543.4,0,77,537,34,36,87,93,35.0,2,90.0,6
2008-11-29 12:00:00,577.32,2409.4,0,537,3876,36,37,93,100,36.5,1,96.5,7
2008-11-29 18:00:00,693.778,2895.8,2438,1652,4652,39,43,76,93,41.0,4,84.5,17
2008-11-30 00:00:00,1030.956,4308.6,2830,126,3321,34,37,87,93,35.5,3,90.0,6
2008-11-30 06:00:00,294.966,1216.6,0,63,2019,32,34,93,100,33.0,2,96.5,7
2008-11-30 12:00:00,347.122,1434.8,0,93,568,34,39,93,100,36.5,5,96.5,7
2008-11-30 18:00:00,518.286,2136.4,0,63,2791,41,43,87,93,42.0,2,90.0,6
2008-12-01 00:00:00,1241.014,5228.2,1161,3262,6096,37,41,87,93,39.0,4,90.0,6
2008-12-01 06:00:00,129.188,562.4,0,71,0,37,39,93,100,38.0,2,96.5,7
2008-12-01 12:00:00,598.504,2506.6,0,85,5460,37,39,93,100,38.0,2,96.5,7
2008-12-01 18:00:00,335.416,1443.4,0,71,1551,41,43,87,93,42.0,2,90.0,6
2008-12-02 00:00:00,553.43,2339.8,1085,82,2002,37,43,81,93,40.0,6,87.0,12
2008-12-02 06:00:00,172.482,713.6,0,68,691,30,37,87,100,33.5,7,93.5,13
2008-12-02 12:00:00,605.614,2515.4,0,84,5459,34,39,87,93,36.5,5,90.0,6
2008-12-02 18:00:00,465.972,1962.6,0,60,3354,41,45,70,81,43.0,4,75.5,11
2008-12-03 00:00:00,549.376,2318.2,0,92,1839,41,41,81,87,41.0,0,84.0,6
2008-12-03 06:00:00,159.264,677.0,0,61,672,41,43,93,93,42.0,2,93.0,0
2008-12-03 12:00:00,688.54,2859.2,1137,92,5770,43,45,93,100,44.0,2,96.5,7
2008-12-03 18:00:00,386.732,1605.4,0,62,1325,39,46,81,100,42.5,7,90.5,19
2008-12-04 00:00:00,520.628,2158.6,0,87,1897,30,37,87,100,33.5,7,93.5,13
2008-12-04 06:00:00,159.932,678.2,0,65,666,28,32,93,100,30.0,4,96.5,7
2008-12-04 12:00:00,654.938,2700.4,1085,61,5535,32,41,93,100,36.5,9,96.5,7
2008-12-04 18:00:00,297.326,1223.8,0,93,2894,43,50,87,100,46.5,7,93.5,13
2008-12-05 00:00:00,626.442,2631.8,0,62,2219,43,45,87,93,44.0,2,90.0,6
2008-12-05 06:00:00,237.44,1027.2,0,74,673,43,45,87,93,44.0,2,90.0,6
2008-12-05 12:00:00,621.858,2576.8,0,81,5716,43,45,81,87,44.0,2,84.0,6
2008-12-05 18:00:00,417.772,1745.0,0,62,1832,45,46,87,93,45.5,1,90.0,6
2008-12-06 00:00:00,781.548,3244.4,831,93,1631,41,45,87,87,43.0,4,87.0,0
2008-12-06 06:00:00,179.944,736.0,0,61,1024,43,43,87,93,43.0,0,90.0,6
2008-12-06 12:00:00,917.562,3868.6,2380,3176,5066,43,45,87,93,44.0,2,90.0,6
2008-12-06 18:00:00,828.198,3497.6,1625,2413,2426,45,46,76,81,45.5,1,78.5,5
2008-12-07 00:00:00,598.132,2493.8,0,99,532,41,45,81,93,43.0,4,87.0,12
2008-12-07 06:00:00,216.75,901.8,0,65,1066,36,41,93,93,38.5,5,93.0,0
2008-12-07 12:00:00,510.466,2110.8,366,96,3606,34,37,93,100,35.5,3,96.5,7
2008-12-07 18:00:00,785.034,3304.8,2928,64,2652,37,37,93,100,37.0,0,96.5,7
2008-12-08 00:00:00,954.49,3989.2,0,85,6303,36,37,93,93,36.5,1,93.0,0
2008-12-08 06:00:00,249.61,1081.6,0,74,1487,34,36,93,100,35.0,2,96.5,7
2008-12-08 12:00:00,746.028,3084.0,1117,63,5941,34,34,93,100,34.0,0,96.5,7
2008-12-08 18:00:00,391.638,1590.2,0,63,4709,34,36,87,100,35.0,2,93.5,13
2008-12-09 00:00:00,481.36,1996.0,0,96,1119,34,36,87,93,35.0,2,90.0,6
2008-12-09 06:00:00,168.786,690.8,0,64,779,34,36,87,93,35.0,2,90.0,6
2008-12-09 12:00:00,647.62,2685.2,1147,63,5463,0,34,87,93,17.0,34,90.0,6
2008-12-09 18:00:00,464.696,1881.0,0,145,5135,0,37,87,100,18.5,37,93.5,13
2008-12-10 00:00:00,722.042,3034.0,838,2281,1509,34,37,93,93,35.5,3,93.0,0
2008-12-10 06:00:00,141.77,583.0,0,103,659,28,36,87,100,32.0,8,93.5,13
2008-12-10 12:00:00,647.794,2688.4,1128,64,4257,34,37,87,93,35.5,3,90.0,6
2008-12-10 18:00:00,831.642,3417.8,0,3381,4787,39,39,81,87,39.0,0,84.0,6
2008-12-11 00:00:00,489.814,2037.0,0,596,1186,32,39,81,87,35.5,7,84.0,6
2008-12-11 06:00:00,145.666,611.0,0,80,732,27,30,93,93,28.5,3,93.0,0
2008-12-11 12:00:00,650.1320000000001,2674.8,1160,64,5894,0,28,93,100,14.0,28,96.5,7
2008-12-11 18:00:00,166.718,699.8,0,65,135,36,41,75,87,38.5,5,81.0,12
2008-12-12 00:00:00,470.006,1950.0,0,64,1218,0,36,81,100,18.0,36,90.5,19
2008-12-12 06:00:00,158.24,657.8,0,64,782,28,30,93,100,29.0,2,96.5,7
2008-12-12 12:00:00,556.204,2290.0,0,63,5699,28,30,93,100,29.0,2,96.5,7
2008-12-12 18:00:00,447.386,1859.2,0,64,3556,30,32,87,93,31.0,2,90.0,6
2008-12-13 00:00:00,653.7040000000001,2712.2,1157,64,2117,28,30,93,100,29.0,2,96.5,7
2008-12-13 06:00:00,133.67,544.2,0,64,570,27,30,93,100,28.5,3,96.5,7
2008-12-13 12:00:00,534.91,2242.4,0,65,4556,28,32,75,86,30.0,4,80.5,11
2008-12-13 18:00:00,772.8240000000001,3253.0,2186,65,3160,34,34,70,93,34.0,0,81.5,23
2008-12-14 00:00:00,384.17,1623.8000000000002,0,67,985,36,37,93,100,36.5,1,96.5,7
2008-12-14 06:00:00,153.49,665.2,0,66,508,37,39,93,100,38.0,2,96.5,7
2008-12-14 12:00:00,600.8140000000001,2554.0,1357,667,1937,39,39,93,100,39.0,0,96.5,7
2008-12-14 18:00:00,704.732,2970.8,2385,1679,2238,39,41,87,100,40.0,2,93.5,13
2008-12-15 00:00:00,543.0840000000001,2279.4,0,85,732,37,39,81,87,38.0,2,84.0,6
2008-12-15 06:00:00,153.38,653.0,0,64,542,36,37,87,93,36.5,1,90.0,6
2008-12-15 12:00:00,572.684,2376.8,0,62,5064,34,36,87,93,35.0,2,90.0,6
2008-12-15 18:00:00,349.516,1448.6,0,63,3186,34,37,87,93,35.5,3,90.0,6
2008-12-16 00:00:00,719.87,2996.6,1178,63,876,34,34,93,100,34.0,0,96.5,7
2008-12-16 06:00:00,171.79999999999998,726.4,0,64,795,34,34,93,100,34.0,0,96.5,7
