month,day,hour,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Temp_Max,Temp_Min,Humidity_Max,Humidity_Min
2,20,22,153.288,644.2,0,0,1051,50,41,87,65
2,20,23,96.244,406.8,0,32,443,50,41,87,65
2,21,0,107.446,446.2,0,0,0,48,41,93,66
2,21,1,104.192,433.4,0,19,0,48,41,93,66
2,21,2,106.37,441.4,0,13,0,48,41,93,66
2,21,3,116.944,483.2,485,0,0,48,41,93,66
2,21,4,105.548,435.8,559,32,0,48,41,93,66
2,21,5,17.098,70.8,0,0,0,48,41,93,66
2,21,6,65.592,269.4,0,0,793,48,41,93,66
2,21,7,19.062,85.2,0,33,0,48,41,93,66
2,21,8,20.878,88.8,0,0,0,48,41,93,66
2,21,9,28.448,120.8,0,0,0,48,41,93,66
2,21,10,38.342,162.2,0,31,0,48,41,93,66
2,21,11,69.918,300,0,0,132,48,41,93,66
2,21,12,91.116,379.8,0,0,1051,48,41,93,66
2,21,13,113.134,473,449,32,1056,48,41,93,66
2,21,14,41.598,170,70,0,335,48,41,93,66
2,21,15,51.13,213.2,548,3,0,48,41,93,66
2,21,16,18.954,81.6,0,30,0,48,41,93,66
2,21,17,30.416,126.8,0,0,0,48,41,93,66
2,21,18,23.556,99.2,0,32,0,48,41,93,66
2,21,19,21.004,85.8,0,0,0,48,41,93,66
2,21,20,21.088,85.4,0,0,0,48,41,93,66
2,21,21,60.876,255.6,0,32,616,48,41,93,66
2,21,22,21.4,85.6,0,0,0,48,41,93,66
2,21,23,22.074,88.4,0,5,0,48,41,93,66
2,22,0,23.674,97.6,0,27,0,48,37,93,76
2,22,1,22.166,87.8,0,0,0,48,37,93,76
2,22,2,23.388,95.4,0,25,0,48,37,93,76
2,22,3,21.886,87.4,0,8,0,48,37,93,76
2,22,4,22.004,87.8,0,0,0,48,37,93,76
2,22,5,23.268,96,0,32,0,48,37,93,76
2,22,6,55.586,224.6,0,0,569,48,37,93,76
2,22,7,32.88,132.6,0,0,195,48,37,93,76
2,22,8,24.266,100.6,0,33,0,48,37,93,76
2,22,9,21.31,85.4,0,0,0,48,37,93,76
2,22,10,24.66,100.6,0,0,62,48,37,93,76
2,22,11,60.692,251.8,0,30,726,48,37,93,76
2,22,12,15.766,64.2,0,0,0,48,37,93,76
2,22,13,16.504,70.4,0,22,0,48,37,93,76
2,22,14,15.862,65,0,9,0,48,37,93,76
2,22,15,34.61,142.2,0,0,257,48,37,93,76
2,22,16,223.128,939,706,1163,1060,48,37,93,76
2,22,17,289.766,1241.2,421,2063,1018,48,37,93,76
2,22,18,239.902,1017.4,439,625,1029,48,37,93,76
2,22,19,230.89,987.8,1173,0,1022,48,37,93,76
2,22,20,269.336,1132,11,2329,660,48,37,93,76
2,22,21,280.426,1189.2,523,2128,0,48,37,93,76
2,22,22,134.002,567,543,47,0,48,37,93,76
2,22,23,132.506,547,0,35,535,48,37,93,76
2,23,0,86.712,354.2,0,43,0,46,43,100,76
2,23,1,81.554,332.4,0,10,0,46,43,100,76
2,23,2,83.992,340.4,0,43,0,46,43,100,76
2,23,3,80.858,328.2,0,10,0,46,43,100,76
2,23,4,82.362,335.8,0,40,0,46,43,100,76
2,23,5,81.53,328.2,0,4,0,46,43,100,76
2,23,6,110.408,450.4,0,0,0,46,43,100,76
2,23,7,212.552,884.2,0,163,1045,46,43,100,76
2,23,8,211.788,887.2,0,1174,1046,46,43,100,76
2,23,9,149.028,628.2,0,61,1026,46,43,100,76
2,23,10,91.058,385,0,9,610,46,43,100,76
2,23,11,93.058,387.2,0,42,1046,46,43,100,76
2,23,12,96.086,398.8,0,9,1061,46,43,100,76
2,23,13,105.758,447,0,42,1047,46,43,100,76
2,23,14,96.608,394.4,0,10,1091,46,43,100,76
2,23,15,96.592,395,0,8,1087,46,43,100,76
2,23,16,79.384,324.2,0,32,518,46,43,100,76
2,23,17,45.682,184.6,0,0,0,46,43,100,76
2,23,18,69.724,287,0,32,0,46,43,100,76
2,23,19,84.578,353.2,0,0,0,46,43,100,76
2,23,20,185.468,778.6,0,321,798,46,43,100,76
2,23,21,107.682,449.4,0,133,0,46,43,100,76
2,23,22,269.65,1140.6,587,1498,1016,46,43,100,76
2,23,23,131.544,543,625,60,1080,46,43,100,76
2,24,0,81.772,335.4,0,9,1074,45,41,100,66
2,24,1,32.456,137.2,0,43,223,45,41,100,66
2,24,2,17.888,77.6,0,9,0,45,41,100,66
2,24,3,19.162,85,0,43,0,45,41,100,66
2,24,4,17.714,74.6,0,9,0,45,41,100,66
2,24,5,17.056,71.6,0,9,0,45,41,100,66
2,24,6,55.268,235.2,0,32,0,45,41,100,66
2,24,7,113.062,468.4,0,0,569,45,41,100,66
2,24,8,188.824,799.6,0,1171,1027,45,41,100,66
2,24,9,112.624,471,0,33,1035,45,41,100,66
2,24,10,83.102,348.8,0,30,1029,45,41,100,66
2,24,11,93.53,392.6,0,20,1040,45,41,100,66
2,24,12,87.67,367.8,0,9,1042,45,41,100,66
2,24,13,88.154,366.2,0,42,1048,45,41,100,66
2,24,14,80.42,331.2,0,9,1056,45,41,100,66
2,24,15,82.992,340.2,0,36,1073,45,41,100,66
2,24,16,81.512,333,0,5,1083,45,41,100,66
2,24,17,81.116,330.6,0,0,1077,45,41,100,66
2,24,18,92.396,380.2,0,31,1066,45,41,100,66
2,24,19,101.194,423,0,0,36,45,41,100,66
2,24,20,78.174,324,0,22,0,45,41,100,66
2,24,21,126.806,530.8,0,9,929,45,41,100,66
2,24,22,29.946,127,0,0,105,45,41,100,66
2,24,23,20.306,90.4,0,31,0,45,41,100,66
2,25,0,18.006,75,0,0,0,52,30,100,47
2,25,1,19.562,85.4,0,14,0,52,30,100,47
2,25,2,19.27,81.6,0,18,0,52,30,100,47
2,25,3,18.102,75.8,0,0,0,52,30,100,47
2,25,4,20.35,88.4,0,31,0,52,30,100,47
2,25,5,56.638,230.8,0,0,640,52,30,100,47
2,25,6,77.826,329,0,0,310,52,30,100,47
2,25,7,125.94,525,12,30,1056,52,30,100,47
2,25,8,112.988,472.4,534,0,1035,52,30,100,47
2,25,9,57.136,245.8,546,22,69,52,30,100,47
2,25,10,65.34,274,0,8,742,52,30,100,47
2,25,11,79.508,329.8,0,0,1046,52,30,100,47
2,25,12,80.818,333.6,0,30,1052,52,30,100,47
2,25,13,19.14,79.6,0,0,56,52,30,100,47
2,25,14,16.508,69.4,0,0,0,52,30,100,47
2,25,15,18.61,80.6,0,30,0,52,30,100,47
2,25,16,16.196,69.2,0,0,0,52,30,100,47
2,25,17,17.896,75,0,27,0,52,30,100,47
2,25,18,16.476,70,0,4,0,52,30,100,47
2,25,19,58.706,248,0,0,260,52,30,100,47
2,25,20,101.714,431,0,30,422,52,30,100,47
2,25,21,103.096,432.6,0,0,515,52,30,100,47
2,25,22,32.008,135.2,0,4,156,52,30,100,47
2,25,23,18.01,76.8,0,26,0,52,30,100,47
2,26,0,15.908,65.6,0,0,0,48,32,100,71
2,26,1,17.72,75,0,28,0,48,32,100,71
2,26,2,17.126,72.6,0,2,0,48,32,100,71
2,26,3,46.208,190.6,0,0,498,48,32,100,71
2,26,4,23.532,104,0,30,91,48,32,100,71
2,26,5,16.062,68.2,0,0,0,48,32,100,71
2,26,6,51.298,216.8,0,0,0,48,32,100,71
2,26,7,90.888,377.4,0,30,383,48,32,100,71
2,26,8,84.99,350.4,0,0,1068,48,32,100,71
2,26,9,79.25,326.8,0,0,1050,48,32,100,71
2,26,10,80.26,335.4,0,30,1038,48,32,100,71
2,26,11,77.944,324.8,0,0,1037,48,32,100,71
2,26,12,66.688,275.6,0,9,838,48,32,100,71
2,26,13,17.532,75.8,0,21,0,48,32,100,71
2,26,14,16.344,68,0,0,0,48,32,100,71
2,26,15,18.144,76.6,0,31,0,48,32,100,71
2,26,16,16.54,69.2,0,0,0,48,32,100,71
2,26,17,41.042,172.6,0,0,0,48,32,100,71
2,26,18,101.258,425.8,0,30,0,48,32,100,71
2,26,19,115.562,488,0,0,838,48,32,100,71
2,26,20,31.756,132.2,0,1,0,48,32,100,71
2,26,21,82.506,350.6,0,30,0,48,32,100,71
2,26,22,22.528,94.4,0,0,0,48,32,100,71
2,26,23,25.766,106.4,0,26,0,48,32,100,71
2,27,0,29.182,125.4,0,4,114,46,34,100,81
2,27,1,66.638,275.2,0,0,638,46,34,100,81
2,27,2,30.042,125.4,0,31,0,46,34,100,81
2,27,3,27.838,116.8,0,0,0,46,34,100,81
2,27,4,16.362,74,0,0,0,46,34,100,81
2,27,5,18.346,82,0,30,0,46,34,100,81
2,27,6,26.408,116,0,0,0,46,34,100,81
2,27,7,118.956,498.2,0,8,160,46,34,100,81
2,27,8,74.804,311.2,0,22,896,46,34,100,81
2,27,9,35.384,154.2,0,0,0,46,34,100,81
2,27,10,53.344,229.8,0,27,242,46,34,100,81
2,27,11,99.264,414.8,0,3,1053,46,34,100,81
2,27,12,119.01,498.2,0,0,1067,46,34,100,81
2,27,13,121.53,508.8,280,30,1068,46,34,100,81
2,27,14,121.748,504.6,290,0,1088,46,34,100,81
2,27,15,152.608,638.6,584,0,1091,46,34,100,81
2,27,16,128.22,539.4,0,30,1090,46,34,100,81
2,27,17,115.126,476.8,0,0,1082,46,34,100,81
2,27,18,105.738,438.8,0,7,1052,46,34,100,81
2,27,19,117.77,490.6,0,24,1053,46,34,100,81
2,27,20,156.444,652.2,0,0,1048,46,34,100,81
2,27,21,152.168,637.2,0,27,1048,46,34,100,81
2,27,22,112.23,465.6,0,3,1041,46,34,100,81
2,27,23,29.758,127.2,0,0,0,46,34,100,81
2,28,0,24.636,111.2,0,30,0,57,34,100,63
2,28,1,22.642,102.8,0,0,0,57,34,100,63
2,28,2,22.6,102,0,0,0,57,34,100,63
2,28,3,24.052,109.6,0,30,0,57,34,100,63
2,28,4,22.62,102.4,0,0,0,57,34,100,63
2,28,5,21.86,100,0,0,0,57,34,100,63
2,28,6,51.834,220,0,31,459,57,34,100,63
2,28,7,51.592,224.8,0,0,247,57,34,100,63
2,28,8,31.818,139.6,0,4,67,57,34,100,63
2,28,9,102.02,426.6,0,207,1067,57,34,100,63
2,28,10,79.16,328.2,0,0,964,57,34,100,63
2,28,11,125.512,525.8,0,587,1055,57,34,100,63
2,28,12,100.974,419.4,0,3,1076,57,34,100,63
2,28,13,95.06,390.4,0,0,1090,57,34,100,63
2,28,14,33.376,152.6,0,33,98,57,34,100,63
2,28,15,22.11,102.2,0,0,0,57,34,100,63
2,28,16,70.514,303,0,756,0,57,34,100,63
2,28,17,166.194,715,0,1397,576,57,34,100,63
2,28,18,191.722,821.2,0,949,791,57,34,100,63
2,28,19,164.238,698,358,1206,0,57,34,100,63
2,28,20,42.15,179.4,231,70,0,57,34,100,63
2,28,21,59.716,252,556,9,0,57,34,100,63
2,28,22,27.096,116.6,0,43,0,57,34,100,63
2,28,23,77.254,318.6,0,3,516,57,34,100,63
3,1,0,33.604,142.8,0,12,146,55,39,100,63
3,1,1,22.19,95.4,0,20,0,55,39,100,63
3,1,2,19.182,85.6,0,0,0,55,39,100,63
3,1,3,21.832,94.6,0,31,0,55,39,100,63
3,1,4,19.478,86.4,0,0,0,55,39,100,63
3,1,5,19.428,86.6,0,11,0,55,39,100,63
3,1,6,20.442,90.6,0,19,0,55,39,100,63
3,1,7,47.526,207.2,0,0,193,55,39,100,63
3,1,8,56.804,238.6,0,32,447,55,39,100,63
3,1,9,196.614,826.2,1344,551,586,55,39,100,63
3,1,10,223.976,947.8,869,1356,841,55,39,100,63
3,1,11,164.326,692.2,1700,119,253,55,39,100,63
3,1,12,192.994,814.2,1380,58,1069,55,39,100,63
3,1,13,103.52,426,1,41,1086,55,39,100,63
3,1,14,123.314,505.6,0,333,1097,55,39,100,63
3,1,15,241.464,993.2,1789,31,1067,55,39,100,63
3,1,16,263.652,1106,2188,0,375,55,39,100,63
3,1,17,81.242,343.8,27,32,0,55,39,100,63
3,1,18,101.962,429.8,391,0,0,55,39,100,63
3,1,19,107.69,465.8,459,32,165,55,39,100,63
3,1,20,203.658,859.2,484,0,1034,55,39,100,63
3,1,21,146.334,613.6,546,32,475,55,39,100,63
3,1,22,33.668,141.6,0,0,0,55,39,100,63
3,1,23,22.726,99.2,0,30,0,55,39,100,63
3,2,0,21.058,92.8,0,1,0,54,37,100,41
3,2,1,20.146,89.4,0,11,0,54,37,100,41
3,2,2,21.14,91.8,0,21,0,54,37,100,41
3,2,3,49.722,207.2,0,0,507,54,37,100,41
3,2,4,20.932,93.2,0,31,0,54,37,100,41
3,2,5,20.094,88.6,0,0,0,54,37,100,41
3,2,6,45.58,197.2,0,31,0,54,37,100,41
3,2,7,132.182,547.4,0,0,1045,54,37,100,41
3,2,8,85.048,354.6,0,5,1059,54,37,100,41
3,2,9,86.822,361,0,26,1061,54,37,100,41
3,2,10,96.826,408.6,0,0,1066,54,37,100,41
3,2,11,56.66,255.6,0,31,222,54,37,100,41
3,2,12,45.224,215.6,0,0,0,54,37,100,41
3,2,13,43.132,197.4,0,18,0,54,37,100,41
3,2,14,40.496,186,0,13,0,54,37,100,41
3,2,15,94.498,410,923,0,0,54,37,100,41
3,2,16,118.462,500.2,637,32,759,54,37,100,41
3,2,17,37.822,175.2,0,0,16,54,37,100,41
3,2,18,32.376,141.4,0,30,0,54,37,100,41
3,2,19,100.574,430,0,1,172,54,37,100,41
3,2,20,162.082,678.6,0,0,777,54,37,100,41
3,2,21,90.888,376.6,0,29,0,54,37,100,41
3,2,22,33.336,141.2,0,0,0,54,37,100,41
3,2,23,22.342,98,0,30,0,54,37,100,41
3,3,0,19.098,85.2,0,0,0,54,32,100,50
3,3,1,19.574,85.4,0,0,0,54,32,100,50
3,3,2,59.584,243.8,0,29,639,54,32,100,50
3,3,3,19.876,86.8,0,0,0,54,32,100,50
3,3,4,20.776,92,0,25,0,54,32,100,50
3,3,5,19.024,83,0,5,0,54,32,100,50
3,3,6,83.254,353.4,0,0,287,54,32,100,50
3,3,7,168.41,693,23,29,1082,54,32,100,50
3,3,8,140.708,582,564,0,1081,54,32,100,50
3,3,9,125.248,519,572,0,1082,54,32,100,50
3,3,10,86.626,354.2,0,29,1089,54,32,100,50
3,3,11,95.57,413.8,0,0,1066,54,32,100,50
3,3,12,96.686,400.6,0,30,1080,54,32,100,50
3,3,13,90.778,377.2,0,0,1059,54,32,100,50
3,3,14,94.756,393,0,0,1067,54,32,100,50
3,3,15,85.838,352.4,0,30,1072,54,32,100,50
3,3,16,83.752,341.2,0,0,1079,54,32,100,50
3,3,17,48.934,203.6,0,22,415,54,32,100,50
3,3,18,40.866,172,0,8,0,54,32,100,50
3,3,19,81.068,337.2,0,0,0,54,32,100,50
3,3,20,136.368,562.4,0,31,659,54,32,100,50
3,3,21,126.326,524.4,0,0,267,54,32,100,50
3,3,22,85.74,353.2,0,20,0,54,32,100,50
3,3,23,20.092,91,0,10,0,54,32,100,50
3,4,0,63.114,258.2,0,0,726,45,34,100,61
3,4,1,20.248,91,0,31,0,45,34,100,61
3,4,2,19.256,85,0,0,0,45,34,100,61
3,4,3,20.404,92,0,10,0,45,34,100,61
3,4,4,19.692,86,0,20,0,45,34,100,61
3,4,5,18.594,82.2,0,0,0,45,34,100,61
3,4,6,57.198,244.2,0,31,0,45,34,100,61
3,4,7,168.22,701.6,0,0,1046,45,34,100,61
3,4,8,88.732,367.2,0,0,1054,45,34,100,61
3,4,9,90.076,371.8,0,30,1074,45,34,100,61
3,4,10,91.156,377.8,0,0,1078,45,34,100,61
3,4,11,110.606,462,0,351,1080,45,34,100,61
3,4,12,42.448,182.2,0,91,130,45,34,100,61
3,4,13,58.46,252,524,0,0,45,34,100,61
3,4,14,81.208,345.2,71,885,0,45,34,100,61
3,4,15,113.77,481.4,565,955,0,45,34,100,61
3,4,16,25.884,115.6,0,68,0,45,34,100,61
3,4,17,54.244,231.4,0,6,0,45,34,100,61
3,4,18,160.98,679.6,0,31,834,45,34,100,61
3,4,19,122.926,517.2,0,0,0,45,34,100,61
3,4,20,92.37,388.6,0,30,0,45,34,100,61
3,4,21,145.446,611.8,24,0,807,45,34,100,61
3,4,22,119.626,501.4,496,17,564,45,34,100,61
3,4,23,57.472,246.6,534,14,0,45,34,100,61
3,5,0,25.056,111,0,0,0,43,30,100,70
3,5,1,24.644,114.8,0,30,0,43,30,100,70
3,5,2,23.712,108.4,0,0,0,43,30,100,70
3,5,3,23.424,108.6,0,10,0,43,30,100,70
3,5,4,23.08,102.4,0,20,0,43,30,100,70
3,5,5,60.412,250.6,0,0,644,43,30,100,70
3,5,6,50.006,219.6,0,30,0,43,30,100,70
3,5,7,142.47,596.8,0,0,999,43,30,100,70
3,5,8,93.87,390.8,0,0,1052,43,30,100,70
3,5,9,86.512,361.8,0,30,1049,43,30,100,70
3,5,10,85.268,357.2,0,0,1048,43,30,100,70
3,5,11,85.354,354.6,0,0,1048,43,30,100,70
3,5,12,88.032,361.6,0,30,1074,43,30,100,70
3,5,13,85.288,349.8,0,0,1068,43,30,100,70
3,5,14,36.866,155.8,0,25,225,43,30,100,70
3,5,15,23.204,104.2,0,6,0,43,30,100,70
3,5,16,21.464,95.2,0,0,0,43,30,100,70
3,5,17,30.562,135.2,0,30,0,43,30,100,70
3,5,18,71.018,305.8,0,0,0,43,30,100,70
3,5,19,126.138,539,0,2,170,43,30,100,70
3,5,20,140.088,587,0,28,717,43,30,100,70
3,5,21,39.87,170.8,0,0,0,43,30,100,70
3,5,22,29.276,130,0,30,0,43,30,100,70
3,5,23,26.198,113.8,0,0,0,43,30,100,70
3,6,0,22.56,100.8,0,0,0,50,34,87,40
3,6,1,24.082,109,0,29,0,50,34,87,40
3,6,2,21.384,94.8,0,0,0,50,34,87,40
3,6,3,34.436,147,0,0,215,50,34,87,40
3,6,4,61.012,253,0,30,616,50,34,87,40
3,6,5,21.644,96.8,0,0,0,50,34,87,40
3,6,6,75.888,322.8,0,21,383,50,34,87,40
3,6,7,134.176,562.8,0,8,1046,50,34,87,40
3,6,8,96.308,402.6,0,0,1050,50,34,87,40
3,6,9,87.88,366,0,29,1057,50,34,87,40
3,6,10,85.92,360.4,0,0,1045,50,34,87,40
3,6,11,70.216,305.4,0,0,728,50,34,87,40
3,6,12,45.71,218,0,30,0,50,34,87,40
3,6,13,43.77,208.4,0,0,0,50,34,87,40
3,6,14,86.588,374.4,0,12,511,50,34,87,40
3,6,15,99.34,415.8,0,17,1082,50,34,87,40
3,6,16,95.888,401,0,0,1069,50,34,87,40
3,6,17,83.994,351,0,30,1035,50,34,87,40
3,6,18,72.802,304.4,0,0,800,50,34,87,40
3,6,19,108.428,456.8,0,0,40,50,34,87,40
3,6,20,202.54,848.6,438,29,950,50,34,87,40
3,6,21,130.848,542.8,150,0,429,50,34,87,40
3,6,22,57.822,246.6,556,22,0,50,34,87,40
3,6,23,20.238,90.4,0,8,0,50,34,87,40
3,7,0,19.228,86.2,0,0,0,52,30,100,67
3,7,1,52.03,215.2,0,29,512,52,30,100,67
3,7,2,19.516,84.4,0,0,0,52,30,100,67
3,7,3,19.194,82.6,0,0,0,52,30,100,67
3,7,4,21.008,93.2,0,29,0,52,30,100,67
3,7,5,19.26,84.2,0,0,0,52,30,100,67
3,7,6,66.026,281.4,0,0,0,52,30,100,67
3,7,7,113.682,473.2,0,29,558,52,30,100,67
3,7,8,102.386,420.6,0,0,1073,52,30,100,67
3,7,9,84.386,349,0,17,1058,52,30,100,67
3,7,10,81.18,339.4,0,12,1037,52,30,100,67
3,7,11,35.494,152.8,5,0,33,52,30,100,67
3,7,12,64.446,275.6,502,29,0,52,30,100,67
3,7,13,58.498,248.4,548,0,0,52,30,100,67
3,7,14,92.22,379.2,0,0,1036,52,30,100,67
3,7,15,90.45,373,0,30,1085,52,30,100,67
3,7,16,89.708,368.6,0,0,1081,52,30,100,67
3,7,17,158.258,671.6,0,533,1054,52,30,100,67
3,7,18,160.244,671.4,0,41,1043,52,30,100,67
3,7,19,147.414,618,0,0,1045,52,30,100,67
3,7,20,94.086,386.4,0,30,1082,52,30,100,67
3,7,21,52.3,217.6,0,0,416,52,30,100,67
3,7,22,27.02,114.4,0,15,0,52,30,100,67
3,7,23,28.432,121.4,0,17,0,52,30,100,67
3,8,0,25.608,110.4,0,0,0,50,41,100,54
3,8,1,33.9,145.8,0,30,0,50,41,100,54
3,8,2,21.86,93,0,0,0,50,41,100,54
3,8,3,16.836,69.2,0,8,0,50,41,100,54
3,8,4,53.802,220.8,0,23,586,50,41,100,54
3,8,5,34.336,139,0,0,303,50,41,100,54
3,8,6,18.404,77.8,0,31,0,50,41,100,54
3,8,7,25.53,107,0,0,0,50,41,100,54
3,8,8,26.488,119.8,0,0,0,50,41,100,54
3,8,9,124.768,526.8,0,878,721,50,41,100,54
3,8,10,172.338,729.8,766,411,1041,50,41,100,54
3,8,11,243.206,1045.6,2069,42,1024,50,41,100,54
3,8,12,203.59,865.6,1616,9,1046,50,41,100,54
3,8,13,98.586,409.8,15,42,1081,50,41,100,54
3,8,14,136.996,568.6,713,9,1092,50,41,100,54
3,8,15,114.966,470.6,454,42,1095,50,41,100,54
3,8,16,129.562,531,178,520,1094,50,41,100,54
3,8,17,145.176,608.6,421,481,1056,50,41,100,54
3,8,18,204.886,867,0,1541,923,50,41,100,54
3,8,19,96.054,399.6,0,35,0,50,41,100,54
3,8,20,65.704,275.8,0,43,0,50,41,100,54
3,8,21,231.028,969.2,467,842,988,50,41,100,54
3,8,22,111.776,467.8,553,239,641,50,41,100,54
3,8,23,21.766,91.2,1,34,0,50,41,100,54
3,9,0,20.658,89.6,0,43,0,50,37,87,50
3,9,1,18.638,79.2,0,9,0,50,37,87,50
3,9,2,18.73,81,0,33,0,50,37,87,50
3,9,3,18.104,78,0,19,0,50,37,87,50
3,9,4,17.504,74.4,0,9,0,50,37,87,50
3,9,5,42.436,179.4,0,35,402,50,37,87,50
3,9,6,59.498,250.4,0,0,274,50,37,87,50
3,9,7,130.43,535.6,0,23,1084,50,37,87,50
3,9,8,81.846,339.2,0,9,1052,50,37,87,50
3,9,9,80.556,331.6,0,0,1059,50,37,87,50
3,9,10,84.748,345.4,0,32,1081,50,37,87,50
3,9,11,96.444,401,0,0,1067,50,37,87,50
3,9,12,105.192,438.8,0,13,1074,50,37,87,50
3,9,13,105.068,431.8,0,18,1099,50,37,87,50
3,9,14,149.68,618.2,905,0,1092,50,37,87,50
3,9,15,34.416,150.2,0,32,170,50,37,87,50
3,9,16,23.398,105.6,0,0,0,50,37,87,50
3,9,17,37.552,172,0,6,0,50,37,87,50
3,9,18,34.932,159.4,0,25,0,50,37,87,50
3,9,19,108.272,448.8,0,0,0,50,37,87,50
3,9,20,153.81,645.4,0,31,819,50,37,87,50
3,9,21,145.136,610.2,498,0,63,50,37,87,50
3,9,22,53.458,226,148,1,0,50,37,87,50
3,9,23,65.05,271.2,450,31,0,50,37,87,50
3,10,0,19.772,87.4,0,0,0,54,41,100,58
3,10,1,21.596,94.6,0,32,0,54,41,100,58
3,10,2,19.758,84,0,0,0,54,41,100,58
3,10,3,65.118,268.8,0,0,752,54,41,100,58
3,10,4,21.066,94.4,0,31,0,54,41,100,58
3,10,5,19.802,85.4,0,0,0,54,41,100,58
3,10,6,68.28,288.8,0,24,379,54,41,100,58
3,10,7,177.224,741.8,0,8,1050,54,41,100,58
3,10,8,108.244,476,0,0,1054,54,41,100,58
3,10,9,100.086,422.6,0,30,1042,54,41,100,58
3,10,10,111.726,466.4,0,0,1049,54,41,100,58
3,10,11,86.658,360.6,0,7,1056,54,41,100,58
3,10,12,94.056,387,0,24,1077,54,41,100,58
3,10,13,91.76,380.4,0,0,1065,54,41,100,58
3,10,14,92.074,378,0,31,1078,54,41,100,58
3,10,15,90.318,368.4,0,0,1092,54,41,100,58
3,10,16,31.218,134,0,0,117,54,41,100,58
3,10,17,34.19,144.8,0,32,0,54,41,100,58
3,10,18,62.502,257.6,0,0,0,54,41,100,58
3,10,19,101.544,426.6,0,31,0,54,41,100,58
3,10,20,85.668,358.2,0,0,0,54,41,100,58
3,10,21,111.616,465.6,0,0,0,54,41,100,58
3,10,22,107.862,447.8,0,31,0,54,41,100,58
3,10,23,114.072,471.4,0,0,799,54,41,100,58
3,11,0,65.14,269.8,0,31,92,54,34,100,44
3,11,1,57.636,242.8,0,0,0,54,34,100,44
3,11,2,61.696,256,0,0,0,54,34,100,44
3,11,3,60.834,256.2,0,31,0,54,34,100,44
3,11,4,51.582,216.8,0,0,0,54,34,100,44
3,11,5,60.444,253.6,0,30,0,54,34,100,44
3,11,6,106.05,448,0,0,332,54,34,100,44
3,11,7,174.44,729.8,0,0,1052,54,34,100,44
3,11,8,128.822,540.2,544,30,1053,54,34,100,44
3,11,9,125.666,526.4,575,0,1051,54,34,100,44
3,11,10,100.476,418,26,29,1086,54,34,100,44
3,11,11,194.958,821.2,1239,416,1061,54,34,100,44
3,11,12,102.248,421.4,5,89,1098,54,34,100,44
3,11,13,83.678,342.4,0,32,1087,54,34,100,44
3,11,14,199.616,827.8,0,1656,1080,54,34,100,44
3,11,15,120.314,500.4,0,712,492,54,34,100,44
3,11,16,44.478,187.2,0,35,0,54,34,100,44
3,11,17,117.616,501.4,0,1465,0,54,34,100,44
3,11,18,105.248,458.4,0,1297,0,54,34,100,44
3,11,19,56.926,244.2,0,159,0,54,34,100,44
3,11,20,89.206,382.4,9,97,260,54,34,100,44
3,11,21,213.032,907.6,516,1102,993,54,34,100,44
3,11,22,64.258,272.4,562,32,0,54,34,100,44
3,11,23,21.54,95.4,0,45,0,54,34,100,44
3,12,0,17.546,74.6,0,10,0,55,41,100,70
3,12,1,18.282,80,0,42,0,55,41,100,70
3,12,2,17.73,75.8,0,10,0,55,41,100,70
3,12,3,18.714,81.6,0,42,0,55,41,100,70
3,12,4,16.352,69.2,0,9,0,55,41,100,70
3,12,5,55.278,228.8,0,17,611,55,41,100,70
3,12,6,94.404,394.4,0,15,666,55,41,100,70
3,12,7,190.508,797.8,0,0,1053,55,41,100,70
3,12,8,115.512,480,0,31,1048,55,41,100,70
3,12,9,109.892,457.2,0,0,1045,55,41,100,70
3,12,10,110.856,464.6,0,30,1033,55,41,100,70
3,12,11,117.3,491.6,0,0,1054,55,41,100,70
3,12,12,90.272,371.6,0,0,1073,55,41,100,70
3,12,13,102.992,427.2,0,31,1071,55,41,100,70
3,12,14,114.128,476,0,0,1086,55,41,100,70
3,12,15,110.596,456.6,0,32,1099,55,41,100,70
3,12,16,104.878,432,0,0,1100,55,41,100,70
3,12,17,70.906,289.6,0,16,890,55,41,100,70
3,12,18,39.778,167.2,0,16,0,55,41,100,70
3,12,19,105.662,443,0,0,0,55,41,100,70
3,12,20,115.928,478.6,0,31,475,55,41,100,70
3,12,21,101.084,416.4,0,0,351,55,41,100,70
3,12,22,31.914,134.6,0,32,0,55,41,100,70
3,12,23,16.748,71,0,0,0,55,41,100,70
3,13,0,16.888,70.2,0,0,0,55,43,87,54
3,13,1,18.808,79,0,31,0,55,43,87,54
3,13,2,16.644,72.6,0,0,0,55,43,87,54
3,13,3,39.652,162.8,0,31,346,55,43,87,54
3,13,4,40.29,165.8,0,0,397,55,43,87,54
3,13,5,17.034,71,0,7,0,55,43,87,54
3,13,6,82.52,345,0,24,0,55,43,87,54
3,13,7,134.542,553.4,0,0,1070,55,43,87,54
3,13,8,86.538,357.8,0,31,1058,55,43,87,54
3,13,9,79.604,327.4,0,0,1058,55,43,87,54
3,13,10,80.348,330.6,0,12,1055,55,43,87,54
3,13,11,77.994,320.8,0,19,995,55,43,87,54
3,13,12,17.692,74,0,0,0,55,43,87,54
3,13,13,37.896,166.4,0,31,0,55,43,87,54
3,13,14,51.162,215.2,489,0,0,55,43,87,54
3,13,15,25.286,113.8,73,23,0,55,43,87,54
