datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,year,month,day,Temp_Max,Temp_Min,Humidity_Max,Humidity_Min
2009-02-11 3:00,17.784,5.31,14645.78,76.4,0,31,0,2009,2,11,45,28,100,66
2009-02-11 4:00,16.492,3.208,14642.53,70,0,0,0,2009,2,11,45,28,100,66
2009-02-11 5:00,16.006,2.852,14672.13,67.2,0,0,0,2009,2,11,45,28,100,66
2009-02-11 6:00,77.292,4.908,14637.39,325.6,0,22,389,2009,2,11,45,28,100,66
2009-02-11 7:00,140.638,4.84,14408.36,584.4,0,10,1062,2009,2,11,45,28,100,66
2009-02-11 8:00,87.812,3.854,14399.85,361.2,0,0,1060,2009,2,11,45,28,100,66
2009-02-11 9:00,90.478,3.538,14378.99,375.8,0,4,1057,2009,2,11,45,28,100,66
2009-02-11 10:00,142.336,10.574,14363.08,597.2,0,558,1055,2009,2,11,45,28,100,66
2009-02-11 11:00,132.102,15.068,14408.31,560,0,290,1062,2009,2,11,45,28,100,66
2009-02-11 12:00,254.956,21.894,14269.14,1082.8,0,2358,1041,2009,2,11,45,28,100,66
2009-02-11 13:00,208.044,15.282,14386.25,872.6,0,1903,1058,2009,2,11,45,28,100,66
2009-02-11 14:00,136.488,20.062,14688.54,566.8,0,674,1102,2009,2,11,45,28,100,66
2009-02-11 15:00,99.708,14.138,14767.38,409.8,0,500,512,2009,2,11,45,28,100,66
2009-02-11 16:00,42.096,15.138,14782.58,181,0,17,0,2009,2,11,45,28,100,66
2009-02-11 17:00,60.804,17.82,14571.84,272.4,321,25,0,2009,2,11,45,28,100,66
2009-02-11 18:00,314.028,18.61,14214.88,1330.8,837,1711,622,2009,2,11,45,28,100,66
2009-02-11 19:00,142.022,17.55,14327.59,600,0,397,339,2009,2,11,45,28,100,66
2009-02-11 20:00,243.862,8.742,14141.37,1042.4,789,1346,0,2009,2,11,45,28,100,66
2009-02-11 21:00,208.01,9.966,14334.01,875.6,455,521,977,2009,2,11,45,28,100,66
2009-02-11 22:00,97.448,5.652,14575.56,404,582,34,435,2009,2,11,45,28,100,66
2009-02-11 23:00,20.486,6.996,14833.1,92.4,1,44,0,2009,2,11,45,28,100,66
2009-02-12 0:00,18.098,3.486,14856.51,77.8,0,9,0,2009,2,12,41,34,93,61
2009-02-12 1:00,18.472,3.874,14650.12,80.6,0,10,0,2009,2,12,41,34,93,61
2009-02-12 2:00,61.356,5.744,14818.81,249,0,42,694,2009,2,12,41,34,93,61
2009-02-12 3:00,16.944,3.368,14884.53,72.6,0,10,0,2009,2,12,41,34,93,61
2009-02-12 4:00,18.058,4.888,14899.02,76.2,0,27,0,2009,2,12,41,34,93,61
2009-02-12 5:00,17.64,4.728,14830.27,75.6,0,11,0,2009,2,12,41,34,93,61
2009-02-12 6:00,64.928,3.414,14759.6,271.8,0,0,414,2009,2,12,41,34,93,61
2009-02-12 7:00,162.968,6.148,14399.33,680.6,0,31,1061,2009,2,12,41,34,93,61
2009-02-12 8:00,91.514,3.84,14428.42,378.4,0,1,1064,2009,2,12,41,34,93,61
2009-02-12 9:00,81.598,3.626,14407.33,336.8,0,0,1062,2009,2,12,41,34,93,61
2009-02-12 10:00,88.468,5.666,14395.02,369.4,0,32,1060,2009,2,12,41,34,93,61
2009-02-12 11:00,97.432,4.27,14320.62,409,0,0,1049,2009,2,12,41,34,93,61
2009-02-12 12:00,96.646,5.644,14411.1,402,0,0,1062,2009,2,12,41,34,93,61
2009-02-12 13:00,104.062,7.456,14408.82,433.2,0,31,1062,2009,2,12,41,34,93,61
2009-02-12 14:00,80.918,3.51,14494.06,332.8,0,0,1074,2009,2,12,41,34,93,61
2009-02-12 15:00,81.808,2.748,14633.08,333.2,0,0,1094,2009,2,12,41,34,93,61
2009-02-12 16:00,84.878,6.374,14675.12,344.4,0,32,1101,2009,2,12,41,34,93,61
2009-02-12 17:00,81.97,3.012,14642.92,333.4,0,0,1095,2009,2,12,41,34,93,61
2009-02-12 18:00,87.622,3.306,14455.47,360.6,0,0,1068,2009,2,12,41,34,93,61
2009-02-12 19:00,172.846,13.36,14280.78,726.6,10,31,1043,2009,2,12,41,34,93,61
2009-02-12 20:00,195.906,6.588,14350.47,819.4,538,0,1053,2009,2,12,41,34,93,61
2009-02-12 21:00,167.97,2.592,14374.05,698.6,561,0,1057,2009,2,12,41,34,93,61
2009-02-12 22:00,59.166,6.774,14620.96,245.2,0,32,611,2009,2,12,41,34,93,61
2009-02-12 23:00,17.392,4.868,14796.19,75.8,0,0,0,2009,2,12,41,34,93,61
2009-02-13 0:00,16.182,3.322,14636.32,70.4,0,0,0,2009,2,13,37,32,100,81
2009-02-13 1:00,17.694,5.56,14545.12,74.4,0,32,0,2009,2,13,37,32,100,81
2009-02-13 2:00,15.958,2.836,14699.51,69.4,0,0,0,2009,2,13,37,32,100,81
2009-02-13 3:00,16.364,3.258,14596.07,70.2,0,0,0,2009,2,13,37,32,100,81
2009-02-13 4:00,17.782,5.174,14587.02,77,0,32,0,2009,2,13,37,32,100,81
2009-02-13 5:00,15.782,2.726,14580.24,66.8,0,0,0,2009,2,13,37,32,100,81
2009-02-13 6:00,38.632,3.52,14637.46,167.4,0,0,0,2009,2,13,37,32,100,81
2009-02-13 7:00,115.188,6.876,14420.28,478.8,0,31,953,2009,2,13,37,32,100,81
2009-02-13 8:00,159.284,3.77,14229.13,670.4,509,0,1036,2009,2,13,37,32,100,81
2009-02-13 9:00,91.24,3.004,14296.6,379,210,0,1046,2009,2,13,37,32,100,81
2009-02-13 10:00,104.132,6.288,14277.71,435.4,381,29,1042,2009,2,13,37,32,100,81
2009-02-13 11:00,79.388,3.444,14355.9,327,0,3,1054,2009,2,13,37,32,100,81
2009-02-13 12:00,80.15,2.516,14466.69,326.8,0,0,1069,2009,2,13,37,32,100,81
2009-02-13 13:00,81.706,4.824,14452.16,335.2,0,27,1068,2009,2,13,37,32,100,81
2009-02-13 14:00,81.61,3.658,14496.68,333.2,0,5,1074,2009,2,13,37,32,100,81
2009-02-13 15:00,59.38,6.796,14672.48,248.2,0,0,472,2009,2,13,37,32,100,81
2009-02-13 16:00,55.716,8.964,14820.87,232,0,26,100,2009,2,13,37,32,100,81
2009-02-13 17:00,113.816,4.086,14603.34,464.8,0,6,735,2009,2,13,37,32,100,81
2009-02-13 18:00,80.48,4.384,14399.03,334.4,0,0,0,2009,2,13,37,32,100,81
2009-02-13 19:00,180.49,4.844,14261.62,764,0,26,905,2009,2,13,37,32,100,81
2009-02-13 20:00,105.168,5.452,14484.02,433.6,0,6,335,2009,2,13,37,32,100,81
2009-02-13 21:00,86.676,4.506,14317.22,362.8,0,0,85,2009,2,13,37,32,100,81
2009-02-13 22:00,57.246,5.854,14528.24,238.8,0,24,580,2009,2,13,37,32,100,81
2009-02-13 23:00,19.958,3.524,14674.69,84.2,0,7,0,2009,2,13,37,32,100,81
2009-02-14 0:00,19.662,2.302,14631.48,82,0,0,0,2009,2,14,39,30,100,60
2009-02-14 1:00,19.598,4.482,14493.18,84,0,18,0,2009,2,14,39,30,100,60
2009-02-14 2:00,16.336,3.452,14650.73,66.6,0,14,0,2009,2,14,39,30,100,60
2009-02-14 3:00,15.668,2.608,14684.76,67.4,0,0,0,2009,2,14,39,30,100,60
2009-02-14 4:00,15.718,2.71,14702.03,64.4,0,1,0,2009,2,14,39,30,100,60
2009-02-14 5:00,31.614,5.466,14635.74,131.8,0,30,232,2009,2,14,39,30,100,60
2009-02-14 6:00,70.344,2.816,14604.9,296,0,0,372,2009,2,14,39,30,100,60
2009-02-14 7:00,128.952,4.064,14434.36,534.8,0,0,950,2009,2,14,39,30,100,60
2009-02-14 8:00,129.628,12.41,14415.47,540.4,0,31,1063,2009,2,14,39,30,100,60
2009-02-14 9:00,87.33,5.03,13761.86,368.2,0,0,1002,2009,2,14,39,30,100,60
2009-02-14 10:00,88.776,5.134,14403.69,367.2,0,0,1061,2009,2,14,39,30,100,60
2009-02-14 11:00,209.718,15.292,14289.43,890,1871,31,1045,2009,2,14,39,30,100,60
2009-02-14 12:00,120.162,4.702,14400.79,503,103,396,1061,2009,2,14,39,30,100,60
2009-02-14 13:00,140.038,5.078,14535.97,578.6,0,627,1080,2009,2,14,39,30,100,60
2009-02-14 14:00,99.464,7.644,14724.69,404.4,0,70,1108,2009,2,14,39,30,100,60
2009-02-14 15:00,175.696,6.816,14693.02,720.6,0,1417,1103,2009,2,14,39,30,100,60
2009-02-14 16:00,120.144,4.248,14675.02,491.8,0,548,1100,2009,2,14,39,30,100,60
2009-02-14 17:00,86.976,2.732,14463.13,356.4,0,10,1070,2009,2,14,39,30,100,60
2009-02-14 18:00,127.14,4.402,14369.84,528.4,0,0,1056,2009,2,14,39,30,100,60
2009-02-14 19:00,143.416,4.674,14389.65,595.2,0,32,1058,2009,2,14,39,30,100,60
2009-02-14 20:00,154.91,4.532,14404.21,645,306,0,1061,2009,2,14,39,30,100,60
2009-02-14 21:00,113.616,2.316,14431.86,469.2,0,0,1065,2009,2,14,39,30,100,60
2009-02-14 22:00,102.038,1.676,14526.15,418.4,0,31,1079,2009,2,14,39,30,100,60
2009-02-14 23:00,115.65,4.182,14607.99,473.2,0,0,943,2009,2,14,39,30,100,60
2009-02-15 0:00,83.474,4.164,14629.71,337,0,0,0,2009,2,15,43,25,100,46
2009-02-15 1:00,81.8,5.796,14679.84,329.8,0,32,0,2009,2,15,43,25,100,46
2009-02-15 2:00,80.926,3.62,14727.55,324.2,0,0,0,2009,2,15,43,25,100,46
2009-02-15 3:00,81.368,4.152,14809.6,323.8,0,0,0,2009,2,15,43,25,100,46
2009-02-15 4:00,80.342,4.64,14729.13,322.8,0,0,0,2009,2,15,43,25,100,46
2009-02-15 5:00,81.908,5.852,14698.74,330.8,0,32,0,2009,2,15,43,25,100,46
2009-02-15 6:00,80.76,3.484,14674.69,326.4,0,0,0,2009,2,15,43,25,100,46
2009-02-15 7:00,79.128,3.544,14573.19,321.4,0,0,0,2009,2,15,43,25,100,46
2009-02-15 8:00,97.004,4.254,14646.83,393.6,0,23,260,2009,2,15,43,25,100,46
2009-02-15 9:00,124.588,4.866,14646.83,507.2,0,9,731,2009,2,15,43,25,100,46
2009-02-15 10:00,108.276,11.956,14467.43,457,955,0,99,2009,2,15,43,25,100,46
2009-02-15 11:00,118.764,5.572,14339.39,500.8,420,0,1053,2009,2,15,43,25,100,46
2009-02-15 12:00,82.134,5.022,14532.15,333.8,0,33,1079,2009,2,15,43,25,100,46
2009-02-15 13:00,81.416,4.052,14589.59,330.8,0,0,1088,2009,2,15,43,25,100,46
2009-02-15 14:00,29.296,3.682,14641.67,119.2,0,0,235,2009,2,15,43,25,100,46
2009-02-15 15:00,17.352,5.372,14706.8,73.8,0,32,0,2009,2,15,43,25,100,46
2009-02-15 16:00,15.676,2.876,14645.53,64,0,0,0,2009,2,15,43,25,100,46
2009-02-15 17:00,21.428,3.478,14416.92,87.8,10,0,0,2009,2,15,43,25,100,46
2009-02-15 18:00,55.644,4.788,14237.18,234.8,519,28,0,2009,2,15,43,25,100,46
2009-02-15 19:00,54.758,3.624,14160.6,233,561,5,0,2009,2,15,43,25,100,46
2009-02-15 20:00,25.83,4.132,14405.4,105.2,0,0,68,2009,2,15,43,25,100,46
2009-02-15 21:00,60.74,7.536,14453.85,252.8,0,25,621,2009,2,15,43,25,100,46
2009-02-15 22:00,21.934,3.972,14585.25,87.2,0,7,0,2009,2,15,43,25,100,46
2009-02-15 23:00,21.486,3.588,14697.4,84.8,0,0,0,2009,2,15,43,25,100,46
2009-02-16 0:00,23.188,5.632,14642.07,95.2,0,18,0,2009,2,16,48,36,93,70
2009-02-16 1:00,22.23,4.928,14701.5,88.8,0,15,0,2009,2,16,48,36,93,70
2009-02-16 2:00,21.568,3.694,14804.23,84,0,0,0,2009,2,16,48,36,93,70
2009-02-16 3:00,22.346,3.98,14870.82,88,0,5,0,2009,2,16,48,36,93,70
2009-02-16 4:00,23.566,4.698,14796.43,94.4,0,28,0,2009,2,16,48,36,93,70
2009-02-16 5:00,24.048,4.506,14754.49,95.8,0,0,41,2009,2,16,48,36,93,70
2009-02-16 6:00,68.402,4.828,14635.58,277,0,0,782,2009,2,16,48,36,93,70
2009-02-16 7:00,23.172,5.898,14390.49,97.4,0,32,0,2009,2,16,48,36,93,70
2009-02-16 8:00,21.514,2.588,14334.96,88,0,0,0,2009,2,16,48,36,93,70
2009-02-16 9:00,38.254,3.7,14340.07,164.8,0,0,0,2009,2,16,48,36,93,70
2009-02-16 10:00,44.376,5.762,14289.16,196.6,0,33,0,2009,2,16,48,36,93,70
2009-02-16 11:00,46.996,4.348,14432.22,199.2,0,0,0,2009,2,16,48,36,93,70
2009-02-16 12:00,42.724,2.366,14518.89,181.2,0,0,0,2009,2,16,48,36,93,70
2009-02-16 13:00,23.334,5.458,14556.61,103.2,0,32,0,2009,2,16,48,36,93,70
2009-02-16 14:00,22.142,5.794,14616.97,102.4,0,0,0,2009,2,16,48,36,93,70
2009-02-16 15:00,60.012,3.114,14644.75,250.2,0,0,637,2009,2,16,48,36,93,70
2009-02-16 16:00,41.172,5.518,14718.84,173.2,0,33,282,2009,2,16,48,36,93,70
2009-02-16 17:00,64.172,5.064,14515.38,268.8,0,0,0,2009,2,16,48,36,93,70
2009-02-16 18:00,117.298,4.456,14272.31,495,0,0,302,2009,2,16,48,36,93,70
2009-02-16 19:00,189.762,9.368,14210.71,802.4,0,32,1033,2009,2,16,48,36,93,70
2009-02-16 20:00,133.612,3.27,14361.66,554.8,0,0,1055,2009,2,16,48,36,93,70
2009-02-16 21:00,99.12,3.682,14327.24,413,0,0,1050,2009,2,16,48,36,93,70
2009-02-16 22:00,82.71,4.056,14358.44,342.2,0,33,1054,2009,2,16,48,36,93,70
2009-02-16 23:00,63.276,5.098,14592.11,257,0,0,801,2009,2,16,48,36,93,70
2009-02-17 0:00,15.102,4.174,14633.88,61,0,0,0,2009,2,17,50,39,100,71
2009-02-17 1:00,17.67,4.758,14513.47,77,0,32,0,2009,2,17,50,39,100,71
2009-02-17 2:00,15.088,3.492,14662.53,60,0,0,0,2009,2,17,50,39,100,71
2009-02-17 3:00,15.112,4.57,14695.84,60.2,0,0,0,2009,2,17,50,39,100,71
2009-02-17 4:00,17.728,5.936,14687.08,75.8,0,33,0,2009,2,17,50,39,100,71
2009-02-17 5:00,15.138,3.362,14616.99,60.6,0,0,0,2009,2,17,50,39,100,71
2009-02-17 6:00,34.274,7.104,14506.84,143.2,0,0,0,2009,2,17,50,39,100,71
2009-02-17 7:00,28.582,4.966,14431.21,119.8,0,33,0,2009,2,17,50,39,100,71
2009-02-17 8:00,129.742,5.328,14377.46,538.6,0,0,901,2009,2,17,50,39,100,71
2009-02-17 9:00,32.858,3.61,14499.59,155.8,0,0,0,2009,2,17,50,39,100,71
2009-02-17 10:00,27.274,6.782,8709.99,118.4,0,34,188,2009,2,17,50,39,100,71
2009-02-17 11:00,80,3.096,14465.37,326.8,0,0,1069,2009,2,17,50,39,100,71
2009-02-17 12:00,80.834,2.366,14430.59,332.4,0,0,1064,2009,2,17,50,39,100,71
2009-02-17 13:00,25.2,6.454,14436.8,108.2,0,33,131,2009,2,17,50,39,100,71
2009-02-17 14:00,15.078,4.802,14543.4,61.6,0,0,0,2009,2,17,50,39,100,71
2009-02-17 15:00,19.09,4.126,14699,78,0,0,0,2009,2,17,50,39,100,71
2009-02-17 16:00,23.668,6.302,14762.73,100.8,0,34,0,2009,2,17,50,39,100,71
2009-02-17 17:00,21.26,3.368,14593.88,84.6,0,0,0,2009,2,17,50,39,100,71
2009-02-17 18:00,21.322,3.382,14453.03,86.2,0,3,0,2009,2,17,50,39,100,71
2009-02-17 19:00,36.868,7.544,14312,157.4,0,30,230,2009,2,17,50,39,100,71
2009-02-17 20:00,42.338,4.22,14349.5,175.8,0,0,342,2009,2,17,50,39,100,71
2009-02-17 21:00,23.01,4.432,14524.92,94,0,23,0,2009,2,17,50,39,100,71
2009-02-17 22:00,22.058,4.078,14506.49,89,0,11,0,2009,2,17,50,39,100,71
2009-02-17 23:00,22.404,4.438,14630.18,90,0,0,0,2009,2,17,50,39,100,71
2009-02-18 0:00,23.22,6.946,14552.27,97.6,0,33,0,2009,2,18,46,37,100,70
2009-02-18 1:00,20.96,3.652,14516.31,83.6,0,0,0,2009,2,18,46,37,100,70
2009-02-18 2:00,21.496,3.438,14685.7,85.2,0,0,0,2009,2,18,46,37,100,70
2009-02-18 3:00,23.91,5.844,14702.51,99.6,0,33,0,2009,2,18,46,37,100,70
2009-02-18 4:00,36.774,4.806,14666.67,148,0,0,255,2009,2,18,46,37,100,70
2009-02-18 5:00,48.868,4.944,14541.04,197.2,0,0,464,2009,2,18,46,37,100,70
2009-02-18 6:00,23.952,5.574,14601.91,99.4,0,33,0,2009,2,18,46,37,100,70
2009-02-18 7:00,20.9,2.92,14422.19,83.6,0,0,0,2009,2,18,46,37,100,70
2009-02-18 8:00,20.904,3.092,14413.25,84,0,0,0,2009,2,18,46,37,100,70
2009-02-18 9:00,23.26,7.376,14433.08,99,0,33,0,2009,2,18,46,37,100,70
2009-02-18 10:00,52.414,3.93,14382.44,215.8,0,0,525,2009,2,18,46,37,100,70
2009-02-18 11:00,79.922,4.158,14390.58,328.8,0,15,1058,2009,2,18,46,37,100,70
2009-02-18 12:00,80.49,4.156,14445.22,330.8,0,18,1066,2009,2,18,46,37,100,70
2009-02-18 13:00,79.646,4.438,14392.2,328.2,0,0,1059,2009,2,18,46,37,100,70
2009-02-18 14:00,37.01,7.198,14675.57,154.8,0,31,326,2009,2,18,46,37,100,70
2009-02-18 15:00,15.322,3.124,14686.81,61.4,0,2,0,2009,2,18,46,37,100,70
2009-02-18 16:00,15.678,2.966,14672.86,63,0,0,0,2009,2,18,46,37,100,70
2009-02-18 17:00,17.544,6.864,14584.97,77,0,33,0,2009,2,18,46,37,100,70
2009-02-18 18:00,27.102,4.872,14572.41,111.4,0,0,0,2009,2,18,46,37,100,70
2009-02-18 19:00,22.614,4.94,14497.15,92.2,0,0,0,2009,2,18,46,37,100,70
2009-02-18 20:00,23.754,4.384,14388.19,98.6,0,33,0,2009,2,18,46,37,100,70
2009-02-18 21:00,41.318,3.284,14482.17,168.6,0,0,328,2009,2,18,46,37,100,70
2009-02-18 22:00,44.958,2.906,14515.59,182.4,0,0,390,2009,2,18,46,37,100,70
2009-02-18 23:00,24.434,7.252,14591.69,102.2,0,33,0,2009,2,18,46,37,100,70
2009-02-19 0:00,21.338,3.132,14544.67,85,0,0,0,2009,2,19,46,25,100,37
2009-02-19 1:00,21.43,3.888,14407.68,86.6,0,7,0,2009,2,19,46,25,100,37
2009-02-19 2:00,23.214,4.888,14606.17,94.2,0,26,0,2009,2,19,46,25,100,37
2009-02-19 3:00,21.102,4.802,14568.8,84,0,0,0,2009,2,19,46,25,100,37
2009-02-19 4:00,21.822,3.342,14562.8,86.8,0,11,0,2009,2,19,46,25,100,37
2009-02-19 5:00,22.272,3.636,14533.42,89.6,0,21,0,2009,2,19,46,25,100,37
2009-02-19 6:00,26.87,2.758,14624.39,108.4,0,0,80,2009,2,19,46,25,100,37
2009-02-19 7:00,68.748,4.908,14391.16,284.4,0,12,783,2009,2,19,46,25,100,37
2009-02-19 8:00,22.302,4.358,14488.91,90.4,0,21,0,2009,2,19,46,25,100,37
2009-02-19 9:00,21.41,2.556,14356.44,87.4,0,0,0,2009,2,19,46,25,100,37
2009-02-19 10:00,21.674,2.746,14330.79,87.8,0,13,0,2009,2,19,46,25,100,37
2009-02-19 11:00,26.346,4.96,14362.01,114.8,0,20,0,2009,2,19,46,25,100,37
2009-02-19 12:00,36.408,5.752,14307.45,158.2,163,0,0,2009,2,19,46,25,100,37
2009-02-19 13:00,44.602,3.234,14406.4,189.8,366,20,0,2009,2,19,46,25,100,37
2009-02-19 14:00,58.292,4.164,14480.41,248,517,13,0,2009,2,19,46,25,100,37
2009-02-19 15:00,35.646,4.474,14633.07,151.8,0,0,0,2009,2,19,46,25,100,37
2009-02-19 16:00,65.858,7.128,14676.14,272.2,0,29,540,2009,2,19,46,25,100,37
2009-02-19 17:00,44.938,3.74,14559.38,182,0,4,393,2009,2,19,46,25,100,37
2009-02-19 18:00,21.516,2.3,14360.36,88,0,0,0,2009,2,19,46,25,100,37
2009-02-19 19:00,22.562,4.97,14309.23,94,0,32,0,2009,2,19,46,25,100,37
2009-02-19 20:00,20.78,4.288,14422.5,83.8,0,0,0,2009,2,19,46,25,100,37
2009-02-19 21:00,22.264,4.938,14541.03,90,0,0,0,2009,2,19,46,25,100,37
2009-02-19 22:00,23.848,4.742,14619.74,96.8,0,33,0,2009,2,19,46,25,100,37
2009-02-19 23:00,22.026,3.674,14738.46,86.6,0,0,0,2009,2,19,46,25,100,37
2009-02-20 0:00,21.83,3.3,14583.54,87.4,0,0,0,2009,2,20,50,41,87,65
2009-02-20 1:00,23.18,4.638,14578.94,94.4,0,33,0,2009,2,20,50,41,87,65
2009-02-20 2:00,60.094,4.348,14747.16,242.6,0,0,641,2009,2,20,50,41,87,65
2009-02-20 3:00,43.234,3.346,14715.05,174,0,1,358,2009,2,20,50,41,87,65
2009-02-20 4:00,23.474,5.176,14724.37,95.2,0,32,0,2009,2,20,50,41,87,65
2009-02-20 5:00,21.09,3.258,14637.1,83.2,0,0,0,2009,2,20,50,41,87,65
2009-02-20 6:00,21.948,4.31,14565.27,87.4,0,12,0,2009,2,20,50,41,87,65
2009-02-20 7:00,24.45,7.132,14423.91,103.4,0,20,0,2009,2,20,50,41,87,65
2009-02-20 8:00,74.72,5.538,14255.2,314.8,0,0,657,2009,2,20,50,41,87,65
2009-02-20 9:00,45.572,7.212,14245.49,198.8,0,25,301,2009,2,20,50,41,87,65
2009-02-20 10:00,48.982,1.578,14214.66,216.6,0,8,374,2009,2,20,50,41,87,65
2009-02-20 11:00,77.182,6.282,14152.82,338.2,0,0,579,2009,2,20,50,41,87,65
2009-02-20 12:00,104.76,10.524,14233.12,447,0,32,580,2009,2,20,50,41,87,65
2009-02-20 13:00,58.366,5.134,14330.04,251,0,0,152,2009,2,20,50,41,87,65
2009-02-20 14:00,43.516,4.212,14435.69,187.2,0,0,0,2009,2,20,50,41,87,65
2009-02-20 15:00,40.924,8.168,14535.91,180.2,0,33,0,2009,2,20,50,41,87,65
2009-02-20 16:00,45.328,5.19,14580.76,203.4,6,0,0,2009,2,20,50,41,87,65
2009-02-20 17:00,205.486,12.178,14335.35,866.6,2025,18,0,2009,2,20,50,41,87,65
2009-02-20 18:00,177.662,7.362,14169.11,759.8,866,15,545,2009,2,20,50,41,87,65
2009-02-20 19:00,181.21,3.432,14134.32,769.2,0,0,1022,2009,2,20,50,41,87,65
2009-02-20 20:00,153.522,3.732,14172.77,650,0,32,1028,2009,2,20,50,41,87,65
2009-02-20 21:00,134.674,6.904,14240.82,569,0,0,1037,2009,2,20,50,41,87,65
2009-02-20 22:00,153.288,11.472,14340.02,644.2,0,0,1051,2009,2,20,50,41,87,65
2009-02-20 23:00,96.244,12.61,14523.2,406.8,0,32,443,2009,2,20,50,41,87,65
2009-02-21 0:00,107.446,9.846,14455.19,446.2,0,0,0,2009,2,21,48,41,93,66
2009-02-21 1:00,104.192,16.804,14461.12,433.4,0,19,0,2009,2,21,48,41,93,66
2009-02-21 2:00,106.37,18.49,14562.78,441.4,0,13,0,2009,2,21,48,41,93,66
2009-02-21 3:00,116.944,7.73,14475.24,483.2,485,0,0,2009,2,21,48,41,93,66
2009-02-21 4:00,105.548,7.74,14513.36,435.8,559,32,0,2009,2,21,48,41,93,66
2009-02-21 5:00,17.098,2.902,14536.07,70.8,0,0,0,2009,2,21,48,41,93,66
2009-02-21 6:00,65.592,3.21,14486.52,269.4,0,0,793,2009,2,21,48,41,93,66
2009-02-21 7:00,19.062,6.93,14505.08,85.2,0,33,0,2009,2,21,48,41,93,66
2009-02-21 8:00,20.878,4.076,14442.36,88.8,0,0,0,2009,2,21,48,41,93,66
2009-02-21 9:00,28.448,3.38,14419.94,120.8,0,0,0,2009,2,21,48,41,93,66
2009-02-21 10:00,38.342,6.96,14389.38,162.2,0,31,0,2009,2,21,48,41,93,66
2009-02-21 11:00,69.918,13.818,14393.94,300,0,0,132,2009,2,21,48,41,93,66
2009-02-21 12:00,91.116,5.668,14338.1,379.8,0,0,1051,2009,2,21,48,41,93,66
2009-02-21 13:00,113.134,6.27,14371.65,473,449,32,1056,2009,2,21,48,41,93,66
2009-02-21 14:00,41.598,3.47,14592.65,170,70,0,335,2009,2,21,48,41,93,66
2009-02-21 15:00,51.13,4.172,14638.03,213.2,548,3,0,2009,2,21,48,41,93,66
2009-02-21 16:00,18.954,5.546,14530.4,81.6,0,30,0,2009,2,21,48,41,93,66
2009-02-21 17:00,30.416,4.714,14396.05,126.8,0,0,0,2009,2,21,48,41,93,66
2009-02-21 18:00,23.556,5.65,14308.87,99.2,0,32,0,2009,2,21,48,41,93,66
2009-02-21 19:00,21.004,2.858,14303.38,85.8,0,0,0,2009,2,21,48,41,93,66
2009-02-21 20:00,21.088,2.894,14352.89,85.4,0,0,0,2009,2,21,48,41,93,66
2009-02-21 21:00,60.876,4.966,14302.3,255.6,0,32,616,2009,2,21,48,41,93,66
2009-02-21 22:00,21.4,3.138,14490.68,85.6,0,0,0,2009,2,21,48,41,93,66
2009-02-21 23:00,22.074,4.17,14708.27,88.4,0,5,0,2009,2,21,48,41,93,66
2009-02-22 0:00,23.674,6.74,14699.05,97.6,0,27,0,2009,2,22,48,37,93,76
2009-02-22 1:00,22.166,5.27,14709.02,87.8,0,0,0,2009,2,22,48,37,93,76
2009-02-22 2:00,23.388,5.918,14787.83,95.4,0,25,0,2009,2,22,48,37,93,76
2009-02-22 3:00,21.886,3.624,14623.56,87.4,0,8,0,2009,2,22,48,37,93,76
2009-02-22 4:00,22.004,4.43,14603.44,87.8,0,0,0,2009,2,22,48,37,93,76
2009-02-22 5:00,23.268,6.62,14605.59,96,0,32,0,2009,2,22,48,37,93,76
2009-02-22 6:00,55.586,2.994,14602.37,224.6,0,0,569,2009,2,22,48,37,93,76
2009-02-22 7:00,32.88,3.324,14502.34,132.6,0,0,195,2009,2,22,48,37,93,76
2009-02-22 8:00,24.266,5.022,14604.18,100.6,0,33,0,2009,2,22,48,37,93,76
2009-02-22 9:00,21.31,4.994,14548.37,85.4,0,0,0,2009,2,22,48,37,93,76
2009-02-22 10:00,24.66,3.326,14503.04,100.6,0,0,62,2009,2,22,48,37,93,76
2009-02-22 11:00,60.692,4.552,14341.83,251.8,0,30,726,2009,2,22,48,37,93,76
2009-02-22 12:00,15.766,4.298,14409.04,64.2,0,0,0,2009,2,22,48,37,93,76
2009-02-22 13:00,16.504,6.148,14497.46,70.4,0,22,0,2009,2,22,48,37,93,76
2009-02-22 14:00,15.862,3.636,14635.53,65,0,9,0,2009,2,22,48,37,93,76
2009-02-22 15:00,34.61,2.784,14630.49,142.2,0,0,257,2009,2,22,48,37,93,76
2009-02-22 16:00,223.128,16.84,14403.12,939,706,1163,1060,2009,2,22,48,37,93,76
2009-02-22 17:00,289.766,11.948,14110.43,1241.2,421,2063,1018,2009,2,22,48,37,93,76
2009-02-22 18:00,239.902,11.85,14188.69,1017.4,439,625,1029,2009,2,22,48,37,93,76
2009-02-22 19:00,230.89,17.582,14135.83,987.8,1173,0,1022,2009,2,22,48,37,93,76
2009-02-22 20:00,269.336,14.224,14368.84,1132,11,2329,660,2009,2,22,48,37,93,76
2009-02-22 21:00,280.426,13.794,14219.34,1189.2,523,2128,0,2009,2,22,48,37,93,76
2009-02-22 22:00,134.002,9.256,14241.86,567,543,47,0,2009,2,22,48,37,93,76
